Numero Veicoli,Tempo di Viaggio (minuti),Velocità Media (km/h),Tipo di Strada,Incidente Stradale,Tempo di Attesa,Tipo di Veicolo,Ora del Giorno,Tipo di Viaggio,Congestionamento,Predict
2226.038493341801,73.11519195872452,71.1114884519813,2.0,7.0,9.0,Auto,Pomeriggio,Lavoro,True,670.5844033114072
1583.4584528562875,100.77348260836364,69.13683760981152,,2.0,6.0,Furgone,Pomeriggio,Lavoro,True,684.3564772079676
,115.089245328123,72.69874437231601,2.0,7.0,9.0,Furgone,Mattina,Turismo,True,911.1316475264487
1219.184583476077,61.546236181049096,75.36355251343313,2.0,7.0,6.0,Auto,Mattina,Pendolare,False,528.7467699987756
2269.7352723205695,1.7444891271311924,43.34030013642024,2.0,10.0,13.0,Furgone,Pomeriggio,Pendolare,,921.4195457072933
646.3235028856891,46.570389097314205,82.4029845406341,0.0,,9.0,Auto,Notte,Turismo,False,297.22141324566013
1862.7521516734196,107.00467559017673,0.0,1.0,5.0,5.0,Camion,Sera,Pendolare,True,777.2022633464209
2302.2960401312575,82.90536362981268,70.03499893094993,3.0,5.0,4.0,Furgone,Mattina,Lavoro,True,966.8005248207319
1393.7190788171272,112.58986225878458,81.20849200907043,0.0,4.0,9.0,Camion,Sera,Turismo,False,597.8404649094065
2585.6528440815423,23.747977561845435,68.89064672469488,3.0,3.0,9.0,Auto,Mattina,,True,
1491.0932437371296,89.10640792513482,42.040819640367054,1.0,7.0,8.0,Auto,Pomeriggio,Pendolare,True,635.7814657645023
1621.2276627183703,14.345372030570203,,1.8246505589562165,5.0,9.0,Camion,Sera,Turismo,True,673.3729568302567
1951.1763633650826,49.66993976149457,37.694005554971355,1.0,5.0,6.0,Furgone,Sera,Turismo,True,806.6797289409728
1411.4401695629947,78.84009486262276,73.19203784688474,1.0,7.0,7.0,Auto,Mattina,Lavoro,False,610.1857076380502
1398.5441534988017,29.961405856052856,44.98858252437657,0.0,9.0,15.0,Camion,Sera,Pendolare,False,581.9026579136496
1917.635273927715,96.53678094814886,56.94234346004173,0.0,6.0,12.0,Furgone,Sera,Pendolare,True,813.0978468935431
2317.3151138418057,15.595302435813295,47.65439692886792,0.0,4.0,,Furgone,Notte,Turismo,True,945.9009553461267
46.232719712063954,,53.024698227393976,0.0,5.0,,Camion,Mattina,Lavoro,False,64.73979570523097
,104.42674907712049,68.0647373537508,0.0,2.0,12.0,Furgone,Pomeriggio,Turismo,True,702.9898515183993
1270.829471368341,112.08325068814312,75.60271022670818,1.0,4.0,11.0,Camion,Mattina,Lavoro,False,564.6375768217918
849.3203312184569,37.23370965455808,74.67376163413934,0.0,13.0,8.0,Auto,Mattina,Lavoro,False,373.300373873992
2171.067029256973,11.714876295623906,63.0745505979949,0.0,7.0,9.0,Auto,Mattina,Pendolare,True,890.8636397708749
771.5974396483078,89.52924957013187,42.15972392396395,0.0,1.0,11.0,,Pomeriggio,Pendolare,False,348.1456679075519
1696.6878905588394,96.25066339520895,62.81850233454388,0.0,4.0,8.0,Auto,Sera,Turismo,True,726.3959059424617
1109.2887970660406,104.2649653290514,8.660942152216393,0.0,6.0,9.0,Camion,Pomeriggio,Pendolare,False,477.5932910707966
1152.1295212999955,119.841350666245,57.04045730707217,0.0,8.0,11.0,Auto,Pomeriggio,Pendolare,False,513.9163509119934
2116.699379102831,32.64078390108055,106.94313586705417,0.0,6.0,6.0,Auto,Pomeriggio,Pendolare,True,867.195602638349
1696.0911000223655,55.7535213439511,26.681859805750953,0.0,6.0,11.0,Auto,Notte,Lavoro,True,703.1670543538568
1881.5218067691194,89.30872100097021,,1.0,6.0,8.0,Auto,Pomeriggio,Pendolare,True,808.3426455665643
1547.1088063093653,97.72348386231576,106.94313586705417,0.0,3.0,9.0,Camion,Sera,Lavoro,True,656.3912693735033
2097.172006413868,,32.88558043958149,0.0,8.0,19.0,Furgone,Pomeriggio,Turismo,True,867.203692352443
2835.006684699284,110.35846268365353,21.171587588994583,1.0,5.0,8.0,,Pomeriggio,Turismo,True,1173.4616889615081
991.8476673440288,84.17218385393342,40.22747097293626,0.0,2.0,8.0,Auto,Notte,Turismo,False,434.0589633856725
1346.9108930131445,18.04797843263682,77.52673869298935,1.0,3.0,8.0,Auto,Mattina,Lavoro,False,567.4367723429457
1732.67512699667,19.046572727572947,69.94135342408202,0.0,3.0,10.0,Auto,Mattina,Turismo,True,719.7664286441644
917.1025499447509,82.02186842349312,106.94313586705417,1.0,5.0,9.0,Furgone,Pomeriggio,Pendolare,False,418.3921884304888
1101.7750338785966,27.60593553198763,,,6.0,11.0,Furgone,Sera,Pendolare,False,462.67037193112185
757.816666842293,2.5019694242440105,53.70642806045389,1.0,5.0,11.0,Auto,Pomeriggio,Lavoro,False,319.9891859823266
1670.0348021459117,106.80758873675381,43.00874586609062,,,9.0,Auto,Pomeriggio,Pendolare,True,712.9588212392181
1897.600012086309,44.98546405146253,11.047187018545515,0.0,7.0,,Auto,Mattina,,True,775.849800155526
2032.3739665325527,21.107620569360538,45.743616236228654,0.0,,9.0,Auto,Pomeriggio,Lavoro,True,
1304.5742459438088,80.49819441233218,64.92490486178534,2.0,7.0,8.0,Auto,Sera,,False,565.4566281597587
1568.9289940071224,116.41836993999327,61.814455438686366,0.0,7.0,12.0,Furgone,Pomeriggio,Lavoro,True,681.0414452164529
1609.8610673852152,14.484228859739243,58.30144746915235,0.0,7.0,9.0,Furgone,Pomeriggio,Lavoro,True,665.7801298527536
1661.2804097071669,9.588092044932086,56.55947849075768,2.0,2.0,7.0,Auto,Pomeriggio,Turismo,True,
1788.2946207612656,68.30663939453675,49.31999679089422,0.0,8.0,17.0,Camion,Sera,Turismo,True,750.6058391601356
2041.4341958084854,104.6369184644158,106.94313586705417,2.0,4.0,12.0,Auto,Mattina,Lavoro,True,864.1810668853365
1536.8436921803234,83.47423304575531,45.60795307183899,0.0,4.0,10.0,Furgone,Pomeriggio,Lavoro,True,653.4621327074077
1342.5934186981262,106.81293336541452,23.164956346369905,0.0,7.0,8.0,Furgone,Sera,Lavoro,False,
937.5510878118813,96.5467141853257,110.83846397949603,1.0,6.0,11.0,Auto,Notte,Pendolare,,437.2359885741991
1550.7863195151704,47.06280783830773,66.66566470496339,1.0,0.0,15.0,Furgone,,Pendolare,True,654.4330695690495
2163.9859130602745,32.507488401772264,90.38276992047543,2.0,6.0,8.0,Auto,Sera,Pendolare,True,902.4614427207841
1828.2089449338182,17.111277862065464,57.73796150680866,1.0,4.0,9.0,Camion,Pomeriggio,Lavoro,True,753.7383497841896
1106.001932333325,105.66220838340121,58.04561483173141,1.0,2.0,8.0,Auto,Mattina,Lavoro,False,491.51311989786984
1031.9643569357559,113.41558153079004,48.16609819036207,0.0,5.0,9.0,Furgone,Mattina,Lavoro,False,461.26024669064805
1470.9755055538512,103.90069721067943,30.975837717972002,1.0,1.0,8.0,Furgone,Sera,Pendolare,True,628.853162700136
1366.5291542341922,78.7914574526435,36.380484737637516,1.0,,,Auto,Sera,Pendolare,False,581.1632443507611
1687.7549877053852,38.20085546652368,34.813835613016835,0.0,5.0,11.0,Auto,Pomeriggio,Turismo,,697.0064024060164
1535.6428358782478,33.05147846389141,49.1970071930308,2.0,10.07011205482235,10.0,Auto,,Lavoro,True,638.9316800483757
1513.6578639373722,80.34077453450374,56.313552087003856,1.0,5.0,7.0,Furgone,,Pendolare,True,646.4594435614011
1855.2554930128501,3.6868442484533404,81.66220908289444,1.0,2.0,14.0,Auto,Sera,Pendolare,True,767.7069132045444
2217.539244263562,48.354165597237355,66.52180353122534,1.0,5.0,12.0,Furgone,Mattina,Pendolare,True,921.4784884439637
1119.1077479139083,66.80909575283724,63.332851881726036,2.0,3.0,13.0,Auto,Mattina,Pendolare,False,486.68568345593235
1948.7765366602762,5.510000347061146,56.648208230748864,2.0,5.0,12.0,Furgone,Sera,,True,798.1580772374535
839.0288153077529,74.6716529348738,,3.0,5.0,11.0,Auto,Pomeriggio,Pendolare,False,374.46467983224176
2283.9279608586808,88.62821496302264,50.49470772793613,,7.0,2.0,Auto,Pomeriggio,Pendolare,True,955.30806115076
1625.0491691519828,104.92820179265321,73.38021437880602,0.0,6.0,10.0,Furgone,Sera,Pendolare,True,703.512192512231
1554.3221282457341,115.03982935063154,40.16831547155076,0.0,3.0,10.0,Auto,Pomeriggio,Lavoro,True,668.2912947449483
2226.038493341801,,60.44334062329587,0.0,6.0,7.0,Auto,Sera,Pendolare,False,560.1009120428414
1405.062635599536,24.16492882716701,32.573706098367246,,8.0,15.0,Auto,Mattina,Lavoro,False,
1162.1905055896168,46.203150090706856,51.03612568725171,0.0,3.0,9.0,Camion,Pomeriggio,Pendolare,False,494.0479849692343
1147.166923452857,80.75371207441336,52.309367735922464,1.0,5.0,9.0,Auto,Pomeriggio,Pendolare,False,498.7856933242436
656.3670287527617,114.59644134114127,48.0282365582477,1.0,2.0,14.0,Auto,Mattina,Turismo,False,311.3342148709214
1701.1446538103723,15.853504300625625,50.858561678721735,1.8246505589562165,6.0,12.0,Auto,Pomeriggio,Lavoro,True,700.4714813179531
1477.798495266971,0.6320815855445705,67.95373769677276,0.0,6.0,10.0,Auto,Mattina,Pendolare,False,611.6951438914837
1020.8628034179949,14.55504955138272,,0.0,7.0,8.0,Auto,Mattina,Pendolare,False,429.8312372155525
1612.5525883616533,66.94212298970082,25.19452022006068,1.0,3.0,8.0,Furgone,Pomeriggio,Pendolare,True,672.6620283075898
1742.7817898206708,109.47380501011169,68.13856031845798,0.0,7.0,10.0,Auto,Mattina,Pendolare,True,750.3964255268393
1273.3931773651393,114.14345244321686,57.44731754927402,3.0,2.0,9.0,Auto,Sera,Turismo,False,560.834501943803
1472.030306286914,93.72591647203821,52.81721582216347,0.0,3.0,20.0,Auto,Mattina,Pendolare,True,
,106.74746069942901,85.85450145877434,1.0,5.0,11.0,Auto,Pomeriggio,Pendolare,True,682.6071792884329
2143.387447205151,103.80743341687598,,0.0,10.07011205482235,12.0,Furgone,Pomeriggio,Lavoro,True,903.5012008962194
2226.038493341801,113.97226609994,70.57368988650705,2.0,9.0,12.0,Auto,Pomeriggio,Lavoro,True,1021.6204840845994
1560.6784498024278,29.501599407113325,82.77920517225256,1.0,5.0,4.0,Camion,Sera,Pendolare,True,657.955621294781
912.8776623323797,85.02837520138172,48.60864785694894,1.0,7.0,11.0,Furgone,Pomeriggio,Pendolare,False,405.24217185045114
1461.6796490029815,29.259632074128447,70.1114486782571,1.0,6.0,8.0,,Pomeriggio,Pendolare,False,614.4831838269082
1262.3752441267984,50.64175381079428,84.24341820060653,0.0,8.0,13.0,,Mattina,Lavoro,False,545.4156492541397
1103.6738629296392,20.13192440421808,34.52095049057251,0.0,6.0,14.0,Furgone,Sera,Pendolare,False,457.8654076402929
1144.128548121233,84.56248573587803,42.059479392380624,1.0,3.0,6.0,Furgone,Mattina,Lavoro,False,495.63800878697083
1325.8197469943632,106.63217731931685,92.32922329712774,1.0,7.0,6.0,Auto,Pomeriggio,Pendolare,False,590.0163189826787
1519.2891173734681,32.85984360971082,62.808362746574325,0.0,6.0,10.0,Auto,Mattina,Pendolare,True,636.4161088562728
817.6142073432471,52.274022840697185,106.94313586705417,0.0,4.0,9.0,Furgone,Mattina,,False,
508.05720748694637,,33.35242795120044,1.0,4.0,,Furgone,Mattina,Lavoro,False,222.56987139995005
1775.4710173903377,,68.48162538653618,1.0,5.0,9.0,Auto,Sera,Turismo,True,754.2753670432505
,52.296499413725584,52.25284530691617,1.0,6.0,13.0,Furgone,Pomeriggio,Turismo,False,426.5258288390483
702.9890969244327,78.11144510072143,78.31500369267032,2.0,7.0,10.0,Auto,Mattina,Pendolare,False,328.1235734077906
341.52419022553954,86.58763800986502,24.259003562222233,1.0,4.0,7.0,Auto,Notte,Lavoro,False,169.863668561842
1513.9807210260574,116.07212895586348,68.89276221302491,1.0,6.0,12.0,Camion,Pomeriggio,Pendolare,,661.0817557610894
1625.3838692472184,35.53974791207062,65.34614051009771,0.0,4.0,12.0,Auto,Pomeriggio,,True,
1813.3973238613482,10.690860927765673,55.207910292043024,0.0,6.0,9.0,Furgone,Sera,Pendolare,True,745.128560910482
655.2820153199527,78.66021458382245,61.66132008564735,1.0,7.0,10.0,Auto,Mattina,Lavoro,False,304.20926652882207
1316.317416285265,100.44568663899106,81.15767835949006,2.0,4.0,11.0,Auto,Mattina,Turismo,False,581.0079760136504
2092.041740319212,58.36624070862611,54.81924507941366,0.0,7.0,11.0,Auto,Sera,Pendolare,True,870.7723418640967
1921.7248126435773,112.58986225878458,72.83672947691825,0.0,3.0,10.0,Auto,Pomeriggio,Pendolare,True,819.7416590151881
1735.3774226864214,56.308515489214905,45.47841032051896,1.0,4.0,12.0,Auto,Notte,Pendolare,True,724.6870468174887
1552.047925434832,105.90898520315707,27.981514232014298,0.0,2.0,8.0,Auto,Pomeriggio,Lavoro,True,660.9863200044842
922.692786633117,,73.38392833467469,1.0,4.0,8.0,Auto,Sera,Pendolare,False,421.9548142752291
1450.9975315143963,,42.23141450644585,1.0,9.0,18.15082882846153,Auto,Pomeriggio,Pendolare,False,611.9659199081191
1089.6015306946094,91.76365365490418,56.064432215859064,0.0,8.0,8.0,Furgone,Pomeriggio,,False,480.1890380390728
1569.2012438511968,103.85580943189423,51.74296106541002,0.0,3.0,13.0,Furgone,Pomeriggio,Turismo,True,1180.1488910280102
1722.9778145962673,94.67306743192,53.019116049255544,0.0,3.0,12.0,Auto,Notte,Lavoro,True,733.4987808828597
1153.3702553461876,50.71781470420952,0.0,0.0,9.0,12.0,Camion,Mattina,Pendolare,False,476.5634465497379
2012.5033769745141,71.19911333849952,84.39645111898608,3.0,6.0,8.0,Furgone,Sera,Lavoro,True,851.6800201270514
952.8586906563992,96.67749923747206,46.16986074730923,1.0,4.0,6.0,Furgone,Pomeriggio,Pendolare,False,423.9976842579941
245.57439080006816,78.015591065118,67.83980715242062,1.0,5.0,14.0,Auto,Mattina,Lavoro,False,141.98637578528883
2226.038493341801,41.34507843958119,37.97443486041109,1.0,6.0,6.0,Furgone,Mattina,Pendolare,False,446.4536135162722
2202.5276038975403,25.338216229635936,70.84380229247859,1.0,3.0,15.0,Furgone,Notte,Pendolare,True,909.8656471156504
408.3953544361418,81.59161998975345,,1.0,3.0,14.0,Furgone,Pomeriggio,Pendolare,False,209.72929364994718
1102.0397418057155,77.82628807849072,70.57512473740992,1.0,10.0,7.0,Auto,Pomeriggio,Pendolare,False,485.33632056705636
1999.807268398631,9.022117944559618,55.954695805425786,3.0,3.0,16.0,Camion,Mattina,Turismo,True,819.4159514844481
1491.9407640281229,105.06262125586012,33.22635481443778,0.0,5.0,10.0,Auto,Pomeriggio,Lavoro,True,638.2629984323386
2035.8069807766121,96.4506661230983,62.499804867104544,0.0,6.0,6.0,Auto,Mattina,Lavoro,True,862.0079336077058
991.644896041797,31.936482419264323,88.36589348366809,0.0,5.0,13.0,Auto,Mattina,Pendolare,False,432.7486711875986
2418.5595065134567,29.44373518466689,62.27356273154615,0.0,3.0,16.0,Furgone,Mattina,Pendolare,True,994.9389919802467
1843.2341505938798,,46.55494039322993,1.0,5.0,10.0,Auto,Mattina,Pendolare,True,778.9717551574887
1779.49217868696,58.2976671790629,55.834525873426735,3.0,5.0,10.0,Auto,Notte,Pendolare,True,746.0365293905309
2156.943916876656,54.64294886398195,44.280928656499306,2.0,4.0,11.0,Auto,Sera,Turismo,True,892.4547300068069
2001.5914837089686,104.16431908663598,25.35896085676447,3.0,5.0,12.0,Auto,Mattina,Turismo,True,839.4935774666077
1406.7092066025045,7.157457022263958,39.606172835946424,1.0,1.0,13.0,Auto,Mattina,Pendolare,False,576.712771598465
2184.776997022714,51.80552501569045,55.63856680009257,0.0,,12.0,Auto,Mattina,Pendolare,True,906.1440263538205
2396.154529661607,30.511422545985273,70.22667597887452,1.0,4.0,13.0,Auto,Pomeriggio,Pendolare,True,988.6832414221007
1424.7858665326496,2.070235148380699,52.91583865121423,1.0,5.0,17.0,Auto,Mattina,Lavoro,False,
2199.6534864014207,38.96890227427717,107.838517239119,2.0,7.0,9.0,Furgone,Pomeriggio,,,923.9036204145871
1341.4462434214413,100.69187829576401,58.26375615072471,0.0,10.0,16.0,Auto,Mattina,Pendolare,False,584.2651877025231
1926.2329407087636,4.3649643769174284,63.1389627931158,0.0,3.0,9.0,Furgone,Sera,Pendolare,True,790.7443544345155
1572.6682582363799,31.270625348453798,97.49253801012301,,6.0,16.0,Auto,Mattina,Pendolare,True,667.696252302125
1699.7212501069919,43.97457058768738,64.24948013070932,1.0,5.0,6.0,Furgone,Mattina,Turismo,True,712.3557152583157
1349.9154807100115,3.604594029564594,39.04086449966576,0.0,4.0,8.0,Auto,,,False,1180.1488910280102
1078.804053237187,3.3010428897528854,60.85984799055501,,4.0,11.0,Auto,Sera,Lavoro,False,450.7698885589672
1436.2881279699939,77.29838724761784,61.034638996462874,1.0,4.0,9.0,Auto,Pomeriggio,Pendolare,False,616.0151590612218
1679.218102145229,15.926805462540763,65.18362647956039,0.0,7.0,9.0,Auto,Mattina,Pendolare,True,696.020370440722
,98.76405410312668,60.78642581555638,1.8246505589562165,1.0,,Auto,Mattina,Pendolare,False,550.5501891836604
2558.864764490578,114.14327672842596,30.52813905077809,3.0,9.0,10.0,,Sera,Lavoro,True,1066.9473305299925
1834.7855605862571,25.468027219315328,53.21751268612287,0.0,6.0,11.0,Auto,Pomeriggio,Turismo,True,757.5198862061343
2026.8067192130006,5.9046087835820416,70.93958303004132,1.0,4.0,14.0,Auto,Sera,Lavoro,True,833.7759452292872
916.8478568252909,22.928222398521232,50.24543441803095,1.0,4.0,8.0,Auto,Sera,Pendolare,False,1180.1488910280102
1812.361187805402,3.437982895440199,65.2961667645422,0.0,,,Auto,Mattina,Lavoro,True,745.5647200201556
2226.038493341801,18.479918492554184,46.7045609939227,0.0,6.0,11.0,Furgone,Mattina,Turismo,False,537.9946869906585
1449.5238710845786,85.21742233171824,53.93456272377783,2.0,6.0,10.0,Auto,Mattina,Turismo,False,621.5551439504803
1212.7350775231519,114.98295682821903,65.51655371090787,1.0,4.0,9.0,Furgone,Sera,Pendolare,False,539.2438841709989
1350.2881574718958,112.58986225878458,13.835195553964176,0.0,3.0,9.0,Furgone,Mattina,Pendolare,False,564.5640564909072
955.9950822675942,64.5595563219284,106.94313586705417,1.0,8.0,13.0,Auto,,Pendolare,False,426.1278571436417
1852.6520187373485,72.60399878332426,65.86387936064511,1.0,6.0,13.0,Auto,Notte,Pendolare,True,782.6011709381303
2243.691421041664,49.246312659609764,101.65192394562597,1.0,7.0,9.0,Auto,Pomeriggio,Turismo,True,942.7460393982363
2402.028677486201,35.17528946755009,61.26233567261118,2.0,9.0,14.0,Auto,Pomeriggio,Lavoro,True,989.7427585365289
,45.92653455649121,8.554693602202825,0.0,9.0,15.0,Auto,Pomeriggio,Lavoro,False,584.7916441108114
1299.4821930014455,72.96076797861981,72.1196738908395,3.0,5.0,12.0,Auto,Sera,Pendolare,False,563.317009761416
578.2113081585609,76.63542310476063,92.71506633023625,0.0,3.0,,Auto,Mattina,Lavoro,False,282.0896700939234
1566.5891675063792,52.49414525059972,54.718302842742624,3.0,6.0,7.0,Auto,Pomeriggio,,True,658.7994014305544
2100.713493974742,112.58986225878458,43.213060467442126,1.0,4.0,9.0,Auto,Sera,Pendolare,True,873.7592922946471
1383.4486183746774,105.75494615371322,19.436242565372297,3.0,7.0,9.0,Furgone,Mattina,Lavoro,False,590.9368039655966
1257.167276779673,56.28859098759791,87.41587970743097,0.0,5.0,11.0,Camion,Mattina,Pendolare,False,545.9782519203779
628.7376031994269,97.77065466251747,58.885976219272976,,4.0,18.15082882846153,Auto,Pomeriggio,Lavoro,False,298.4920305443079
1704.9467655244916,8.674717849350992,17.788313457065996,3.0,3.0,12.0,Auto,Sera,Pendolare,True,689.9176156017218
1550.8827227401925,4.645834060179004,59.26246563140673,1.0,5.0,10.0,Auto,Mattina,Pendolare,True,
1046.8304480547088,101.2928614137783,57.57342098899034,0.0,7.0,6.0,Auto,,Pendolare,False,466.3920639427141
1157.9453156909062,41.25829310174177,51.56047907244253,0.0,5.0,18.15082882846153,Furgone,Pomeriggio,Pendolare,False,491.0237579286178
1602.9444485552935,109.42637925656066,54.4111528523921,2.0,5.0,,Camion,Pomeriggio,Turismo,True,690.3290390548034
1536.2587052770773,55.68678401015659,94.38498318961175,2.0,9.0,9.0,Furgone,Mattina,Pendolare,True,659.5250122707615
1869.1196348659255,29.078230362376758,57.015109028217964,2.0,6.0,4.0,Auto,Pomeriggio,Pendolare,True,773.4758557635487
2175.3417278668826,47.19810137839432,88.75700373710245,3.0,9.0,18.15082882846153,Furgone,Mattina,Pendolare,True,910.9232226814021
1082.4386087868743,27.333076733475316,35.12715723006819,3.0,7.0,11.0,Furgone,Pomeriggio,Pendolare,False,451.7135137038128
2127.675910203382,67.30445135986298,43.41164956834571,0.0,1.0,13.0,Auto,Pomeriggio,Lavoro,True,884.2851943598155
1474.744136410803,0.6333761157971507,80.90802171273788,0.0,5.0,8.0,Auto,Sera,Turismo,,614.3600739128817
1145.4057825606462,7.796158924451846,55.82856197885963,1.0,3.0,8.0,Furgone,Sera,Pendolare,False,477.24972929525194
1634.8659637153814,45.883185104957114,40.54478797031129,2.0,2.0,12.0,Auto,Pomeriggio,Pendolare,True,679.874777408733
1230.5141845121996,78.96396389839785,81.05011473173455,2.0,5.0,4.0,Furgone,Sera,Pendolare,False,540.2098973939195
1139.4521628561681,,,1.0,5.0,16.0,Camion,Sera,Lavoro,False,494.0380178477345
1189.9660140134865,95.26380760059651,82.1931170872449,,3.0,10.0,Auto,Mattina,Lavoro,False,529.223483011747
1990.380293611035,46.920938077922266,46.14179161098467,0.0,7.0,9.0,Auto,Pomeriggio,Lavoro,True,824.0709363510862
2021.368577841472,26.138216391885155,84.8724379020922,0.0,4.0,10.0,Auto,Sera,Pendolare,,841.850627424782
1678.328492512406,53.890833623941404,46.81161885515802,0.0,8.0,10.0,Auto,Mattina,Lavoro,True,701.5421327486923
782.8902326308124,86.06655231040058,63.33420092481461,2.0,,,Auto,Sera,Pendolare,False,
1897.218234670986,91.49596618650693,70.21687716472348,1.0,9.0,4.0,Camion,Notte,Pendolare,,807.4011468737635
2066.156643309414,49.30900334137371,52.25987411521136,2.0,4.0,10.0,Auto,Mattina,Lavoro,True,856.9333205607411
1753.8373527065828,114.88091390636355,67.93176024351898,1.0,7.0,10.0,Furgone,Pomeriggio,Pendolare,True,
1570.6458775809594,47.091025081390846,98.1744836814357,1.0,9.0,18.15082882846153,Auto,Sera,Turismo,True,671.8380036612318
3082.5702251269176,99.03913244200157,31.38379973875532,2.0,5.0,8.0,Furgone,Sera,Pendolare,True,
1069.8040123244427,23.00570609678527,40.43265049431909,1.0,7.0,18.0,Furgone,Sera,Lavoro,False,446.95311190710845
1726.4460929457655,79.99606246829967,61.907780255706264,0.0,4.0,7.0,Furgone,Notte,Turismo,True,733.149589995508
2177.8728865564894,2.7564987925456963,26.518898480635485,2.0,5.0,7.0,Auto,Mattina,Lavoro,True,879.9317738045502
1134.9049586996605,61.6421437019557,56.535386168091776,2.0,1.0,9.0,Camion,Pomeriggio,Pendolare,False,489.41524244087844
810.3434533284696,78.64005209800868,70.57229189537884,2.0,,9.0,Auto,Pomeriggio,Turismo,False,368.90108452940416
1410.5830743341483,22.534176892375637,69.33156197906854,2.0,7.0,10.0,,Pomeriggio,Lavoro,False,591.7929513950926
1663.8080166507593,94.17765232970358,60.095937747421075,1.0,3.0,14.0,Auto,Pomeriggio,Pendolare,True,711.8052836834412
600.4069078706957,17.694502072367463,78.87848345127391,0.0,4.0,11.0,Furgone,Sera,Pendolare,False,269.1346588053707
1586.31876930132,111.64583602193258,43.66324819544191,3.0,6.0,13.0,,Pomeriggio,Lavoro,True,681.1202329857404
1957.8763434108914,70.01713057854543,58.782045192134106,2.0,6.0,10.0,Furgone,Notte,Pendolare,True,821.7902900955605
1536.842684979765,43.74525615139247,52.40553762057085,1.0,10.07011205482235,12.0,Furgone,Sera,Lavoro,True,643.5823121234951
1179.1686932692905,,34.31838390434527,0.0,1.0,17.0,Furgone,Notte,Turismo,False,507.4990380512724
1781.0523606956685,70.04389086271291,38.52629704392649,0.0,6.0,6.0,Furgone,Pomeriggio,Lavoro,True,744.9920006502592
963.4534790549305,76.6087599101876,46.45523105598328,3.0,4.0,10.0,,Sera,Pendolare,False,
1387.943730082928,4.975040126689683,58.93823209759141,0.0,5.0,9.0,Auto,Pomeriggio,Lavoro,False,574.3514737004556
1846.711679239912,108.2035675916513,70.5691563988856,0.0,3.0,12.0,Furgone,Sera,Lavoro,True,792.316488893126
1803.286210295354,82.32692471713416,88.88948523661924,1.0,6.0,7.0,Auto,Mattina,Lavoro,True,772.6794071042676
1162.2381659389773,116.74596885760606,73.32479923603661,1.0,4.0,9.0,Camion,Notte,Lavoro,False,521.9164968036838
1892.000985178879,104.14616069217203,63.95332231745784,1.0,7.0,5.0,Auto,Notte,Pendolare,True,
1273.0205312190315,76.03154638103643,72.10903967364113,0.0,2.0,10.0,Auto,Pomeriggio,Pendolare,False,553.6503883040159
1265.7831183404205,102.64033885410089,65.55063114433807,3.0,15.0,11.0,Auto,Sera,Pendolare,False,556.7705383356999
2302.192879956553,41.48680776311189,70.5260666552146,0.0,1.0,9.0,Auto,Pomeriggio,Turismo,True,954.4810143081193
928.9749230762618,113.89433873425847,71.61747788698464,1.0,4.0,11.0,Auto,Sera,Lavoro,False,427.24351421687766
1833.935742282583,77.95594202119221,88.25053991307999,3.0,5.0,11.0,Furgone,Sera,Turismo,True,783.4362414933149
2110.8453001558373,39.622715759072896,59.82928370777887,1.0,10.07011205482235,10.0,,Pomeriggio,Pendolare,True,874.1737199023905
1223.6071556022252,27.135730221794354,69.99868131702395,0.0,6.0,,Auto,Pomeriggio,Pendolare,False,518.5831857025356
1056.770349198326,93.50771091814072,55.90926365350492,0.0,6.0,7.0,Furgone,Mattina,Lavoro,,467.53323205082404
690.4458316351028,23.36663107564137,81.19677333839775,2.0,4.0,,Furgone,Mattina,Pendolare,False,307.5473539782529
1376.641347649808,15.334299437031813,64.97367855834842,1.0,3.0,14.0,Furgone,Mattina,Pendolare,False,574.7489324585373
1993.677727312626,68.85846727992737,84.32404318608077,0.0,4.0,6.0,Auto,Pomeriggio,Pendolare,True,843.4258440648529
1941.5413956806926,7.122815210333373,57.3180959305963,0.0,5.0,7.0,Auto,Mattina,Pendolare,True,
734.6387047128705,91.32555583782421,45.83564456729244,1.0,3.0,13.0,Furgone,Sera,,False,335.0038420066832
1098.8975126665568,70.7445153757266,86.13367633066723,0.0,1.0,13.0,Camion,Mattina,Pendolare,False,486.62246257854093
1142.4553562524563,16.24748985178816,70.01584699707279,,3.0,16.0,Camion,Pomeriggio,Pendolare,False,482.8611435556408
1491.3662985861563,49.859874273794205,65.99004720145761,0.0,10.07011205482235,12.0,Furgone,Sera,Pendolare,True,631.3014958770381
917.5953200103569,5.675171776861223,58.53359841091717,0.0,5.0,6.0,Auto,Mattina,Lavoro,False,386.30075906047625
2044.314417016345,32.773420824661606,80.23144244218189,0.0,5.0,11.0,Furgone,Mattina,Turismo,True,851.6272257865912
476.43638608044057,35.662200667849085,26.265711620467542,0.0,10.07011205482235,10.0,Auto,Mattina,Pendolare,False,209.15292811867124
645.3005189256932,112.18308037396244,47.70221040806884,0.0,2.0,13.0,Auto,Mattina,Turismo,False,306.08579480488663
1537.306083575985,73.79849281763939,85.24070591183964,0.0,7.0,18.15082882846153,Auto,Pomeriggio,Pendolare,,662.6341930492378
1386.1429587323892,112.4316930989402,56.750604690787895,,5.0,16.0,Auto,,Pendolare,False,605.2118728298741
