Ricavi Totali (Euro),Profitti (Euro),Dipendenti,Settore,Rendimento del Capitale,Soddisfazione dei Clienti,Quota di Mercato,Crescita Fatturato (%),Obiettivi Raggiunti,Predict
8804583.506490167,2224301.074409641,316.0,0.0,0.9667667235446444,86.01848354508358,25.733458297821578,11.566141175049957,True,3679104.7011176576
,2061676.7390809588,,1.0,-9.411517466077735,78.77681116798192,54.70742388767662,14.409628583155516,True,4111669.681451442
4851720.093401298,2702667.035446148,291.0,2.0,8.233472009841908,85.71677241673967,68.11456380709289,7.927007788418507,True,3236661.7427360513
3553983.8052748377,2926334.8153317748,293.0,1.0,4.185153681067465,77.88614589890368,96.48603974334763,7.917935438910127,False,2654893.930824039
7836102.737242503,1857168.7253972956,294.0,1.8713985606712318,25.63765242235184,72.30842753580139,20.80082360816703,,True,4475205.644987666
8804583.506490167,2327372.0975608616,287.0,1.0,14.079180715849844,80.28407145812554,69.26009052469628,11.471584780073881,True,4276911.883172576
5572539.437933372,1579973.1799385455,267.0,0.0,-6.723015152182565,75.0617386188207,23.661288433324845,17.58478458297422,True,3260265.189905166
5965217.225868102,1473837.1543917493,296.0,0.0,22.671097919462753,78.93762791097598,0.8855819956571254,1.7773498904801492,True,3424760.114721554
4197302.6657165615,1728536.9583835574,328.0,1.0,21.174100941072922,84.92186736903467,,6.637017345886278,False,2617213.747776817
6205938.381166521,1625854.1230984256,310.0,1.0,13.117975169467226,76.29836023715596,99.63500631042965,6.571922096934914,True,3590726.7418972077
5850795.974685652,1515063.2993732432,323.0,0.0,23.842800065828904,76.85146557408537,24.356292702035297,,True,3379919.580341095
5105768.5843620505,1894784.0237485878,296.0,2.0,6.928433958366838,75.88267637176787,47.55039923275913,21.470024567511587,True,3121323.793310515
4939690.503843998,1967830.9245920798,319.0,2.0,21.780198235490662,89.41131843387235,84.47128010508995,18.493470725320336,False,3060198.2279937677
3560284.6676080623,1636938.9081509083,295.0,0.0,10.031464515796866,80.4570248409464,69.40580525366757,10.018297093997498,False,2271226.0099087222
5875528.599439193,1594475.4667377821,284.0,2.0,0.18168996749679422,79.92326293383505,,10.387570985686661,True,3416109.017255128
7121348.810626203,2559305.7293777545,319.0,0.0,-5.494328342487993,83.94086792483242,93.79793265569815,8.824475234906384,True,4328467.889021475
3951549.754614264,2445546.7183045163,316.0,1.0,20.02259277932417,75.1036164903067,54.45009277197484,9.510194381285386,False,2709440.794837363
6247624.465860929,2707033.335959251,,0.0,25.975771694915963,78.46561168190115,16.251305048049737,6.25961457595469,True,3935923.485641155
6517936.202873802,1219821.4698066658,277.0,2.0,1.5838426812505624,83.94575229973687,55.96633620633903,15.693108041514279,True,3624917.681000509
6376556.353236286,1942480.3530772077,290.0,1.0,11.036449338013025,78.00543005644874,35.088164721267056,14.405140012337565,,
6214140.833479945,2270188.4267448895,333.0,0.0,4.4025945770244626,79.42797461754598,,5.433695236970403,True,
5537957.791805387,1990630.809461297,307.0,1.0,0.461087317123301,86.62138330309864,95.7830558621563,11.452554049659046,True,3366170.4292518925
,1962181.4303139686,332.0,1.0,10.302461075277535,75.5063165630571,23.21547155354875,14.27385439740794,True,3245051.6590308766
4953789.454742485,2138724.544369976,320.0,1.0,28.945161625463875,79.02071525325701,33.77203071990448,12.62124588659929,True,3118514.6149314125
3493706.5060001127,1812503.7556043726,278.0,2.0,21.854718421586043,83.09320296548378,37.20336356616307,14.148506724229833,False,2290607.2093827133
5130702.154735096,2388758.0159503617,290.0,1.0,,80.0406502534181,69.94194583809286,14.934697963047768,True,3281981.4690922494
5408869.700128583,1108973.5170242074,300.0,,17.707436159871236,82.60579279163873,96.73165111900268,10.105232231003855,False,3037128.926218
3710265.2062370684,908742.5072642623,320.0,4.0,10.787210060122593,85.08005380670329,77.01013000864859,9.570823817863745,False,2127757.269462576
4144007.8202791847,1624724.6870687199,325.0,3.0,-4.530270378166321,83.79515875495751,92.22737065051318,,False,2559423.7679329957
4167459.726600314,1799111.3624072904,275.0,0.0,-6.6518812594459575,91.48219106321453,58.796617005335186,2.622855911020803,False,2623463.7965935264
5171036.1499409,1824026.9845359637,311.0,0.0,13.113805946263234,78.4196233217484,29.928074444984986,8.431813654339003,True,3132727.8566939696
5298991.177444352,1312275.9192162268,309.0,2.0,29.969162966257223,79.3678712689836,53.06991737096875,,False,3043180.039602162
5244321.463795019,2347611.7227615076,306.0,1.0,24.082042246565123,81.58788338797379,36.418611671014624,14.511554231736715,True,3326447.1510368083
3258507.337147477,993993.9865765264,265.0,1.0,27.846296762068278,77.7854441207016,62.526110101423015,0.6463665340232811,False,1927451.9938200032
,2459738.362799006,311.0,0.0,14.911562610097914,86.64305428590951,3.94149194464829,7.146833709747967,True,3531095.6144017363
4396285.572638625,1580542.5518551434,317.0,1.0,4.648444463559368,85.4354361628669,27.007030904985907,18.60428041826589,False,2672306.215697847
3277589.512523316,2332534.5618384797,300.0,1.0,27.09579456985125,83.1502542235528,12.502466908167264,0.15061931096215275,False,2338555.154937064
4363172.273157208,3005083.001850849,281.0,1.8713985606712318,26.681763258918558,78.47422416333924,17.019811656962347,,False,3083113.4968038937
6017559.381702541,,298.0,2.0,2.849300818561895,73.17079402095693,,4.134741744794514,True,3732637.3422063147
3439334.293518901,1492369.2058534392,283.0,0.0,-4.975856978504649,77.16302328297262,49.016619163328244,8.8580281350253,False,2167379.6801211094
5186729.300287849,1900445.2790749618,298.0,0.0,6.605830368693212,,3.748786267476756,13.643788628972978,True,3163500.9626241387
5548834.601613477,2847311.3774998263,325.0,0.0,0.47462693910430787,81.63734583355281,3.9063943793726463,5.3807936513109205,True,3628611.790215417
3923160.091122218,2247165.379469439,323.0,2.0,14.325204635963857,80.87093587119493,55.16227028888557,10.532474506297747,False,2635731.765896842
4957068.304449013,1122682.7689926673,305.0,0.0,-1.7911014858089214,75.34737756361918,56.2529552469885,8.985497618425594,False,2815340.7800218305
7972155.864057506,2162533.142396023,302.0,0.0,10.926849033036873,85.87038846283477,91.55300758918607,1.9341403824511811,True,4634838.261575636
4415101.321960183,2008866.5454271843,306.0,1.0,18.595205420468023,80.11599929439718,19.068509766714435,8.197088379006072,False,2810212.2640259224
4989267.804816414,1280982.7091152447,294.0,3.0,18.171711780639907,77.21137670255895,61.93207037153895,-1.2132985740203157,False,2878928.472483065
5479251.977555085,2194867.627803293,301.0,0.0,5.712582731361575,78.80358576902599,26.872447507967756,8.01178322690426,True,3398087.8794751754
3918614.9921715055,1767345.4862637857,293.0,2.0,-2.999119276367783,74.90811351779315,97.88567778160854,9.615726246384028,False,2489513.0651101377
6883162.1123279985,2703569.5916054426,301.0,0.0,29.88894603679472,79.62781471548625,1.3186621121013098,15.494330050725349,True,4252655.032511642
5413555.110257079,3289171.7710253065,273.0,1.8713985606712318,-3.4813021638153696,74.0165253335837,64.69264269517137,15.322327723016198,True,3272523.8155684234
5579531.933466767,1734025.5191492282,312.0,1.0,10.567547790977866,81.64435780316873,47.481243166804674,10.095970653012822,True,4845963.961578788
3040600.45221185,1717023.7183859379,293.0,0.0,11.75495351599303,78.36067722340572,30.15724868213224,10.975991681178622,False,2035409.5368200424
3889635.6797020296,1500261.3337952,314.0,4.0,4.895922456155528,,9.34926078173195,-0.4557918521461719,,
7015606.241648357,2457061.402310965,528.4843784497144,0.0,3.9291323998377337,77.88173604368413,6.1227924907267255,17.0093272815253,True,4244924.943382924
8804583.506490167,1589081.9530461861,298.0,1.8713985606712318,28.32869286798656,80.63418770205536,4.842234972715353,9.200501115890594,False,1641501.2047523635
4810028.136503447,2926369.198855321,290.0,2.0,5.1578698372244745,81.04719043913228,71.99915543115254,6.235004878384902,True,3282926.074909295
5495832.625391106,2325382.1523008444,297.0,0.0,11.491464347719038,78.42383495924874,16.502740524481606,11.71982890684797,True,3445533.302351588
5643438.797567802,2338874.6441635266,308.0,1.0,10.84909464690099,82.85928555445989,47.79596017155118,3.733643953831387,True,3523382.53876175
7155323.643226245,3289171.7710253065,,0.0,9.33150929397485,77.98069584258963,76.58963524386695,14.2659871891684,True,4204533.150820745
5137656.585958933,2301897.2475089235,294.0,2.0,-6.800376463205273,81.82821150854913,21.659170486191737,8.520537178703947,True,3259399.1713395794
5805973.027274935,2537548.7230117638,528.4843784497144,1.0,9.750851833797263,82.41576040674983,,14.132396700877061,True,3664253.9570203363
6072843.365739102,2619859.9434010023,321.0,1.0,21.766599790305243,81.1193132702187,20.514415406665222,9.228788496665512,True,3822381.5116475504
6094188.697818159,2497855.9137668274,300.0,0.0,,81.81499824655813,,5.631408194161513,True,3796452.2493207664
6045613.575777343,2858381.3888306096,310.0,1.0,9.453413109791281,84.15230380654637,71.89829110571563,12.267371347729602,True,3880323.658012124
5051053.992863114,3102273.876320813,303.0,1.0,6.850914994542784,90.53233399439442,42.48715152700192,17.82261477034169,True,3456212.723850755
3988366.2115386096,2693445.596965648,314.0,2.0,18.595205420468023,72.83091401448229,67.75566530817692,14.307633511091785,False,2802219.646385701
5754990.312745283,1791891.6984865915,528.4843784497144,1.0,-5.04085636000839,81.01222436542261,97.17411865899071,10.762070475925372,True,3415064.8183327145
3974886.0090340697,1996285.2060815538,317.0,2.0,20.246256428685612,74.15145230199164,15.355194318632426,10.285414522224027,False,2586330.623424405
5417145.774901988,1686254.1750221928,,1.0,19.305891881405643,83.60346927741237,97.16083236132039,9.314470215388186,True,3214451.002851695
5296974.315941103,1915667.1222294916,309.0,0.0,-0.41215862154354,70.81304670071647,59.60171655682011,9.997450557030808,True,3223189.2941295104
,2273005.0236946694,307.0,1.0,-2.046265129183693,72.23036345485546,75.38718512328043,14.056507847221381,,2480617.1606452223
4875510.108414069,805251.7659006317,285.0,1.0,27.007550782697002,85.0866691873277,17.071852120429874,5.375908144459912,False,2679331.659158853
3966614.8354149377,1739744.1413556214,301.0,1.0,-6.440629963884623,80.31131190908123,,9.492910296930457,,2505232.5586962146
5665767.5297394,3289171.7710253065,301.0,,15.036510274956537,80.49437725013291,85.76678128412448,10.506284224967356,True,3414761.6273264443
5677773.096017187,3300044.4882192407,292.0,1.0,16.07408861355843,80.56938209844932,39.56093474060711,10.993025139173032,True,3828902.0930793937
,1951164.1538583387,305.0,3.0,29.01531071969066,154.96216632954966,51.46902937648902,13.444560619381473,False,2679314.683246422
5669502.304170466,1462687.0028951936,285.0,3.0,7.765090022790247,73.8788185066556,94.57085422289441,8.583775704577587,True,3273558.969708932
6056521.179690946,1927958.5052085803,308.0,1.0,3.0683608235021342,82.44630784370554,81.78732876916956,14.177239950229108,,3606650.976856037
4542798.103540522,2452756.116508414,292.0,1.0,23.217639207759106,90.66918349000267,45.520313466447426,14.754272180078864,False,3007228.8375772214
4400766.642069372,1936511.238530049,290.0,2.0,23.518935960217796,82.0650313833479,5.782661848748671,7.946113363192735,False,2781338.2818163736
5607940.957823625,1494883.1191470274,283.0,1.0,5.509244358062059,78.56188746194273,56.403947674649935,7.643229768269133,True,3252436.943301874
3596422.98457883,3289171.7710253065,287.0,0.0,12.57563449158102,70.47517741774683,2.0302565070204226,9.958741574042573,False,2426851.4626071462
5465712.686206997,2186943.7855793242,288.0,0.0,-3.5945090413096237,84.70036890268315,70.15893635723214,4.597739085326197,True,3388940.398325113
3517302.0689832303,2986879.347493799,275.0,1.0,-9.61450616724961,85.90562013949031,45.67368775077695,,False,2654717.434204106
5872404.455224216,1643169.956188828,301.0,1.0,19.24991241490553,93.89512833814743,79.65707360172743,12.539654707534549,True,3429155.7223996976
2692338.9266088037,2354366.697421128,291.0,3.0,16.819208065965718,82.29890213407513,7.091942962536635,6.029128732252348,False,
3735581.564453575,2557875.7753410903,307.0,1.0,3.305356269779649,78.67272812655027,53.96456632226605,3.816785079290069,False,2635154.2781861303
5465938.242905358,3289171.7710253065,314.0,0.0,24.71472485799395,79.00010545582636,29.724764057323693,6.085875856063679,True,3134006.7930091885
8804583.506490167,1993393.7162414982,316.0,1.0,3.2090534481963306,77.60335815028294,57.033763708061095,12.50458875848052,False,3080942.954943281
4544012.026034923,2773340.284273063,317.0,1.0,-1.4154811073656504,83.07724130381563,86.61135179667451,9.216289270613442,True,3104009.9415572346
3822229.2142517427,2415555.346302874,308.0,1.0,2.0606480251111936,73.96549471642474,60.0034452806434,10.58333840153383,False,2635783.327684414
5180219.373530685,1832287.587965226,288.0,3.0,-8.90277373166953,77.81433934776037,94.4424250242037,10.680267702594794,True,3139798.099208451
4619459.110754297,,296.0,1.0,-6.064324121103342,76.14085032955231,54.45169451462788,9.618034785177473,False,3001724.3162671607
5152833.19228711,1671898.795475453,301.0,0.0,,154.96216632954966,56.70456700992991,4.07114266557636,False,3077987.049014724
4224471.31563456,2150382.6089765416,297.0,2.0,-0.055135236183891934,87.59820611602866,15.433790291264826,16.12527723906069,False,2757353.66556569
4840637.108347171,2211731.2777905823,312.0,1.0,,74.7176913475111,11.476352025212421,3.961770929921851,False,3083838.729864946
5403620.7077689655,,282.0,1.0,6.516994337975255,87.42027285535923,,0.06409967935747574,True,3335034.9171798253
6919071.274161547,2486695.011316769,327.0,2.0,-2.8869814353494005,82.13555301052537,11.912506463572303,1.3540336989757424,True,4205544.411282544
3861079.661565724,1987288.443806658,316.0,4.0,8.546129317817158,75.69825812307045,22.241983948651445,14.96217220109078,False,2526729.3563592993
5063377.644625499,,276.0,,10.597210734013139,78.41903130064328,68.63558066651139,,True,3184845.589725718
5192062.110757653,1704809.3398940822,528.4843784497144,1.0,5.483586628467059,81.75724551435096,73.666742550338,9.680438154500568,True,3107475.793434682
6039165.750799194,2171836.990962637,259.0,1.0,11.144838309969746,88.11119469652172,56.061438610452065,-1.7131940345393186,True,
5345884.176010589,2132450.9455632493,331.0,2.0,4.9785376825305505,79.02080818612708,77.80985022952723,7.363133852795402,True,4845963.961578788
3617220.8540573753,886592.3289106383,322.0,0.0,19.57590649664167,84.15430402383568,53.47834687165586,19.1802147326707,False,2074591.9617448256
6633393.514664352,1030316.6359973847,294.0,0.0,14.217103729533186,79.20964474207099,47.320470850702236,6.548421881736662,True,3625793.057815768
3520342.881610551,1478398.9615492085,291.0,0.0,18.133756563927292,81.79720123565333,19.390139860519994,-1.4470648213593584,False,2203690.839857074
5221878.6288213665,2398989.1361593455,301.0,1.0,13.645569588371469,80.45054276846224,67.62341465957559,12.803783858556677,True,3330638.6160152587
4514299.055594043,1299925.156592667,277.0,2.0,19.15025583712037,68.9790260267096,38.1495094681525,19.531163271670856,False,2647130.981007476
4635033.198814206,1862026.4192715278,289.0,0.0,,70.80692630454793,44.141649580622186,15.056376234026946,False,2876127.536463808
5213426.304080988,2003720.9433763295,278.0,1.0,-4.834438552781628,77.71862388456611,94.95734601571321,5.483699396211485,True,3207830.5317932726
4471686.568794082,2029379.7294676497,278.0,0.0,27.968847610348035,77.39641414778933,67.45591963851156,14.728407413364014,,2844660.1489188187
4288536.744434743,2307358.9963580435,301.0,2.0,1.9604062443813177,73.93373201110221,,16.196976012799382,False,2836479.3105199873
4076791.885076098,2534731.6386013962,308.0,1.0,11.615675853172363,78.00392249620178,68.15043428204471,13.465648905847948,False,2798818.127248249
4036859.8592861556,,298.0,1.0,21.95470269853111,83.42179317842721,96.67678638999875,8.874463249715589,False,2457807.331838137
5772417.52105887,1750850.8351574966,310.0,1.0,13.157770272449682,76.69737754921282,76.90107589408996,11.046401902324087,True,3411466.220357064
5138489.89768425,2046649.057609778,292.0,3.0,20.972269802120202,76.42828776464489,43.243321321027096,5.681806525179254,True,3183240.8024863633
6194341.442702014,2813421.9730222076,308.0,2.0,4.61064156701795,76.25787588128182,69.28996408445256,12.838325475309013,True,3941199.880922764
3920732.3033062676,1835470.0803672764,528.4843784497144,1.0,-8.597095396181441,75.34484573250003,35.270103677601185,12.772594440420992,False,2511009.7302822047
4421666.761042053,2266928.6601842493,285.0,1.0,24.125634352916137,80.84305282319156,2.490360994932972,8.674533093211865,False,4845963.961578788
5409959.4193766825,1419016.2888562665,304.0,1.0,7.975005005456971,77.85835350092579,98.28559109295858,8.282095214537323,True,3130686.252764264
5250728.301527986,2255234.4572070064,336.0,0.0,18.323983900388505,154.96216632954966,63.115659045492656,,True,3301936.2842451017
4755346.732988245,1312710.9630250568,318.0,0.0,23.617450549114352,81.37141230240076,3.28104548194601,,False,2771488.4037716533
4132049.7484138347,2506343.9461357417,293.0,1.0,-1.7204163101129453,80.76011775977781,55.35940399399084,4.21231869206667,,2817928.900511378
6146517.911532959,1999975.7718604698,313.0,2.0,10.698555626541694,83.33242071159152,61.961417933822105,16.520552117261257,,3673254.991435044
5955432.439924064,,301.0,0.0,25.921390047889666,90.60156522381523,25.910292039996197,2.4907216659355766,True,3761405.292745711
3910242.571655399,,301.0,0.0,20.484901275486123,87.34102887146139,1.3942364473319424,5.776105450557534,False,2484338.5378775694
6558842.308885249,2160602.694977632,313.0,2.0,-2.9946869669727194,81.04714312213954,56.64976216347332,5.752959025771275,True,3927603.1135277194
5652553.589393894,2163289.6052114177,302.0,1.0,28.433771060626505,80.61230878857867,78.20839603312788,19.61078780249069,True,3475267.598417933
5110018.540541602,1733118.3881057112,287.0,1.0,9.59794481133293,88.78076552546162,24.13821986145659,6.6644272646391025,False,3074946.1195879676
4834114.188233618,,319.0,1.0,8.267772515622191,79.05216051627832,77.88018910608803,9.17902471178856,True,3324171.4742465657
5131993.660573954,2265170.3872394925,305.0,1.0,21.58168238626908,75.93864269365368,67.06589001209571,12.774471765800355,True,3245550.5013531777
4894113.787181365,1565187.9302282967,293.0,2.0,18.724374885681616,76.44203950843536,95.78145137685074,6.002858819617971,False,2916614.4732309356
,1880240.7556643842,302.0,0.0,2.142172428510637,78.80973654241237,82.5064749446232,3.5221485616405044,True,3142876.0622024555
5364075.6444215,1088724.7136125565,294.0,,,79.94929317501915,44.20321935253574,6.783376258202134,False,3008656.5929697687
6920086.902998898,1951709.5922297065,294.0,0.0,7.184930900793304,90.6068946935992,47.10355715594464,11.43295226591113,True,4045558.6157588144
5594466.667432327,,283.0,1.0,27.76417490737154,,53.25355254007339,1.1468722948564043,True,3224409.3454836
3802526.522087793,2407190.992173616,282.0,1.0,-5.362678996005874,83.98643515158486,50.10909624076094,-2.57474192252657,False,2623420.043747597
2900001.790362614,1818935.1907168594,321.0,1.0,13.542692625005369,67.68578015545465,67.4115196852715,6.231294402213523,False,1995682.6986552454
6665027.853427381,1939223.271233328,,1.0,15.431570730268756,81.91704243465311,60.615816805184075,18.68786455168844,True,3914284.645656599
6067183.896531937,3289171.7710253065,283.0,1.0,17.201227640883026,84.06816140719746,68.87211379700908,4.400063439507328,True,3835424.5183877377
3870514.0531058665,1887855.146772103,322.0,2.0,28.91162656676847,88.39049489168873,47.245921840258944,10.650588919714334,False,2501615.700702348
3758497.1738175573,2408260.932945838,282.0,1.0,23.605676930082893,77.92046470766894,26.608127434349605,,False,2601728.600940425
8804583.506490167,1112673.1689048535,297.0,2.0,-6.298358145437826,70.72725669578968,87.77789955319828,6.171116709927298,False,2883989.254644749
,1054821.2410216606,315.0,0.0,23.686045160187128,73.04461186433923,69.72239302066141,11.13774791726595,True,3724113.2828925494
5928528.8951648185,2033174.3158265995,318.0,1.0,13.524639893626755,,71.46426469513528,12.736548656529616,True,3574219.28964012
,1413755.1058604545,289.0,3.0,-4.881784302012266,83.15602991565885,36.57649631648204,4.994435602801798,True,3353182.656422741
5884292.237826819,1594613.3821210214,312.0,2.0,29.890225256413977,77.21553238696482,35.56919579409309,3.453037500076835,True,3420530.8241572157
3732973.347702192,1567621.0135832708,296.0,2.0,3.7430974890187727,86.31680798976815,20.661430986610696,10.7763309919106,,2336775.1331922757
6152588.023957453,1544181.7567956827,326.0,2.0,15.589653255448901,83.43261823152932,29.427994801182177,7.723362523926111,True,
4087357.849815676,2882330.6736764554,297.0,2.0,18.448227785100897,81.34336761309218,15.798633602849554,6.669082767869035,False,2908379.4608273283
5367970.4215317145,1333199.8904302188,293.0,1.0,10.775415036591664,76.10550228799121,87.15028900139836,1.2872921061694615,False,3083945.4353533443
,3571184.883595714,308.0,2.0,17.543785544910698,74.04407080345493,89.47739047265387,0.8187435035864858,True,3795379.887302454
5161689.145327673,1364151.8396627605,294.0,2.0,,87.5594750818413,3.8584464503325533,18.16050306104065,False,2990093.7566632773
4335868.669889843,3289171.7710253065,298.0,2.0,27.728442029566033,69.19527830314306,96.70115959189145,16.211876869637116,False,2523065.0893599377
6310170.719510904,2344857.8423727495,281.0,0.0,-1.9789953817000914,73.73460948986066,59.665581571176816,4.430926418040335,True,
4602310.253138658,2075136.4053872728,317.0,1.0,-0.9040326662930642,76.77450531362015,16.278924133214858,7.499827265798085,False,2923697.5481509636
5138361.852587802,1561491.0956355263,305.0,1.0,18.255755026401236,77.5015008707534,,12.060121624866486,False,3037630.667008884
,2226643.273093904,314.0,0.0,14.745186517425818,73.93854316214383,76.02514758805758,10.821043447355272,True,3466332.7300894046
6025033.769396579,2392737.25184842,288.0,1.0,16.16665029229786,86.50208952495578,26.721642670582668,14.614769225595218,True,
5129646.625750472,2271474.0538090146,295.0,0.0,8.185659625502733,,16.35991677704046,11.971233693800338,True,3246267.923264679
5304367.693476737,1442612.5158900886,313.0,0.0,,73.46731131825305,91.4566905589,4.6318292527476865,,3084968.5278712455
8804583.506490167,2092681.7622061025,322.0,2.0,-9.542355854775444,76.13057537706429,34.33101044681871,0.034426576970608025,True,3636396.696020059
5871299.38845618,2083126.6687611819,,0.0,8.049646190436725,83.87159047108649,70.100782006725,12.699193356751888,True,3560590.2346951156
5594341.284634423,2151320.5173833375,332.0,,23.43072554194682,78.27965271424155,73.10169371198607,8.796431194932888,True,3442568.5568184517
4970054.464050741,2578095.36757359,309.0,0.0,12.715655869264527,86.80894657786513,32.24246538856102,2.8543512230835777,True,3258456.413167692
3033117.535904534,2519886.9112744313,302.0,3.0,28.687148100320343,81.6427194875174,69.34017356897353,17.505722552764702,False,2272528.342479107
5277618.344706822,2062216.9861955433,285.0,0.0,,83.4485111865812,61.560252057393875,2.5207686321062264,True,3257474.7723658006
5550372.773760344,2278015.162437866,266.0,,-1.8776507816686525,69.28160724893948,5.115872836840996,14.13064413231778,True,4845963.961578788
5451131.107333239,2259747.2461269638,317.0,1.8713985606712318,17.422384283783906,81.71952602460718,77.28327036360416,8.21264407362959,True,3403491.3700335235
4626732.033090486,1927287.3395895846,280.0,0.0,15.65944344576863,,51.78485174496632,3.1968243942129835,False,2891552.857786997
5861227.382215837,2386909.681317155,291.0,2.0,24.037584192568183,88.32609582245682,42.35483925232846,8.7302041901741,True,3646688.3415439026
5768666.569519421,2679445.0256581623,312.0,1.0,15.637937645522321,76.87190648715367,90.65567763977307,8.075871198425732,True,3688168.4076313986
4776819.900948742,2120701.139033084,,0.0,29.404647340369387,83.94412667187594,65.06208822340395,7.974346397463414,False,4845963.961578788
6414751.985843204,2155307.602940255,285.0,0.0,7.133624639788575,71.64197914503298,39.4115723109174,10.261438016951796,True,3853970.3260912816
3548347.7836444043,2178206.1925241565,287.0,1.0,,82.86939946365476,81.15542877683609,9.305318835963957,False,2427637.6106432164
3934780.4339510845,1805454.7647758485,304.0,1.0,14.485515908002192,70.0965986779527,63.73580277154988,14.173792526032774,False,2509029.481166802
3827418.3889309494,2163963.4598373547,275.0,1.0,-7.0913877538528425,78.78318641594352,58.36356684200569,10.281546248541037,False,2562900.2887259307
6522577.0020096535,2274895.337497779,312.0,0.0,10.569177933165324,85.7988450192071,6.847348617518733,11.97527476648332,True,3943759.497309114
6409850.235692546,2024318.6324234717,528.4843784497144,1.0,4.5095511180923875,77.31025014227664,67.37840520359806,4.49427474240786,True,3812221.606428263
3678264.650619413,1956760.7973730674,269.0,0.0,10.363040805007152,82.36432065531878,31.572416386460567,13.571222747000714,False,4845963.961578788
5995175.950056088,2853833.077799131,301.0,1.0,17.147150697584387,73.14346500369666,48.39279905571179,16.42994503591428,True,3853741.1843567905
5061659.07540795,2389967.1340631545,323.0,3.0,17.20655435733891,75.32399252647946,56.619892817861086,21.795012023016994,True,3247824.0369253256
5101052.692809386,2026829.4036446554,319.0,0.0,,80.66821245566281,18.896205930352426,10.70542416004483,True,3158577.308582922
5247249.631319918,1937642.2332426799,284.0,2.0,29.60200109939899,85.74518669720447,60.7926113081224,10.646193083125373,True,3204919.6148713795
4999406.190734095,2786454.1953912536,317.0,3.0,-7.020504586102052,74.59742274430658,63.974344444688406,4.91414301493803,True,3335640.3368130266
,2096103.7901563458,309.0,3.0,26.466401362394812,80.71264215406526,15.139823167019317,18.60428041826589,False,3066017.2414364135
4217241.925108281,,311.0,1.0,-8.815926729996324,84.16931788180703,94.2235194793994,10.08084594378271,False,2763732.2495996132
4320921.217662539,1804129.1734136152,302.0,1.0,18.595205420468023,81.57196558243592,95.50605103318041,9.43300562875573,False,2701701.24745648
5847546.27985861,2741703.370710118,302.0,2.0,11.922210099130982,77.15341365498202,46.63617264292154,,True,3746286.212096198
4312050.071117387,2450995.0898725423,317.0,1.0,27.339622654050473,81.02060608535656,96.84814073968593,5.290069847106204,False,2891324.620534426
6074403.246660716,2068468.7552385137,320.0,2.0,23.118452477809818,71.13208343244105,82.5596408379247,11.683025268504096,True,3657744.586506966
,2008393.8321796209,295.0,1.0,24.319375227756254,81.00436045947114,99.87708443241165,7.516029186324272,False,2489060.7259004745
4541862.536856216,1311406.9146811878,290.0,0.0,28.635287219549006,80.25021966334387,25.461177008699533,14.082398024110065,False,2664356.1593120694
6353568.566313389,2208190.8708574013,311.0,0.0,15.897823156014418,79.30065361434973,79.05869500360973,5.627625044903163,True,3839242.669938924
4807093.353076019,1562032.5820738864,291.0,1.0,24.100371264019444,78.970115951094,94.99471482156235,10.679591900241666,False,2872158.587078556
4920431.686884788,1273911.0598475572,269.0,0.0,17.955740563964522,77.32637172116146,88.14087766123639,12.93637659692045,False,2842391.74867198
5059112.454680617,1723337.4119822322,,2.0,-5.3668049425421005,85.15195053343592,54.5602977085208,8.957578275696928,False,3046559.2424506336
,2468600.8343538265,289.0,3.0,-2.7866067345745638,76.00548626380936,51.20970328283785,7.612277959050589,True,3842074.9606246674
,2508999.896667819,282.0,,6.234700279306509,74.46880610743786,80.11858528003759,12.394398592945777,True,3500323.724747766
5389136.004986507,,303.0,0.0,17.569876600165234,85.27894140618535,3.2448408614000224,6.544019650514164,True,3384612.6390059544
4432048.367371665,2646266.333318944,291.0,0.0,-5.595296745640952,85.92374819273347,71.5488398497437,10.66038894250635,False,3009906.2157593044
4859309.443599995,2180033.8050969583,303.0,1.8713985606712318,-7.684233012856199,83.35894997348956,9.547154281028902,14.211337126265718,False,3083667.7055965103
4976217.505173417,2057446.9118847318,308.0,0.0,6.717872889498054,154.96216632954966,71.58581736754968,13.57600246966406,True,4845963.961578788
6504023.587743621,2639168.4931321284,296.0,0.0,18.959036184460242,74.03011556545184,3.2689168104656052,8.586673237217845,True,4043764.059146097
4652760.771797756,1912636.8551224014,314.0,2.0,27.650914112503422,80.51202183993661,27.147514464292822,7.845675093738398,False,2900173.0115706166
5329033.967591418,1517085.7826513867,289.0,2.0,-5.813104255382697,86.43056758711462,50.11024625330833,4.97051278838092,True,3119643.7126936824
4258860.288922346,1662846.512299107,312.0,,22.218883052720983,88.05655498786825,95.96666338687119,5.528149491584241,False,2628285.2037808034
4238387.01193906,1141068.071094134,330.0,0.0,10.854534953111006,75.09662432098325,88.81177953716586,13.14400969031038,False,2461516.556099708
4790758.655762524,1331030.8037114134,316.0,1.0,1.0169329375563319,79.66748909854647,12.443707543582406,6.762991885705374,False,2794689.921593063
6447693.779631987,1426079.8922712076,276.0,1.8713985606712318,21.894251566369714,89.20737715958327,49.14719154198143,14.036738090116984,True,3651673.664844974
5596004.194494117,,304.0,3.0,5.356275964547436,82.5518539575865,56.05769015216886,15.228637476089322,False,3099920.6168756005
