PM10,PM2.5,CO2,Ore di Inquinamento,Indice di Qualità dell'Aria,Temperatura,Umidità Relativa,Tipo di Aria,Stagione,Allerta Smog,Predict
76.75847923318084,32.822995976314125,342.9777800637298,4.0,100.0,-1.6728384826194755,43.162976611960545,Città,,True,104.75229817322588
17.87873614649005,11.646328881406724,313.89003239577545,7.0,98.0,35.94679912716423,1.1574021808366863,Città,Primavera,False,72.8001588756648
40.45412589479152,25.32304616596817,223.13890232256085,6.0,87.0,-10.455296317432843,86.73489971283843,Rurale,Estate,False,66.8932366993369
53.637349349931114,22.314327681238503,320.0128240607364,1.0,86.0,30.998170765256532,90.55551182884,Città,Estate,,89.01950068962202
21.181584350810468,40.28074863291958,,3.0,103.0,3.007540064445209,11.54088271113186,Rurale,Inverno,True,93.06429892106661
38.77706327309163,31.749260093801126,157.657167088293,3.0,,-1.0532096204255659,79.11292582760252,Industriale,Estate,False,55.86425643710654
47.47311808908214,22.80346663658184,212.62935568163283,5.0,111.0,30.885692492813433,45.61389832659866,Industriale,Estate,False,65.88919321768395
57.661896604282745,27.813586746111188,277.5794401560782,3.0,105.0,32.27238912548708,11.05480982215047,Città,Autunno,False,83.93989171094493
,34.32417660452344,,7.0,105.0,-16.005044634051057,88.17520827900158,Rurale,Inverno,False,70.39427855084952
42.830973191458526,34.71349285605361,344.8583754439902,7.0,87.0,21.113612648614264,,Città,,True,95.70636418865706
39.30279874458828,36.38394618273199,233.21101591454314,5.0,102.0,-12.625272206311791,42.7823718071951,,Primavera,False,72.98662127937791
58.716246194999734,12.83488362101098,102.99028745929647,6.0,110.0,24.470067347409028,36.61572801808409,Città,Primavera,False,43.346884798763604
36.23196118465483,22.19591872722266,310.65640949643193,7.0,101.0,12.023081532450512,83.56157025077091,Città,Estate,False,81.87923774557191
43.423564775054246,,316.14327792180114,8.0,97.0,-3.8688574431484426,53.75016809726899,,Primavera,True,86.26790214595181
27.730115006106498,,376.28305493499136,8.0,87.0,16.429658559643848,4.531478220500373,Città,Estate,True,97.22817812388851
69.86407725147306,15.648482716773001,,4.0,99.0,6.729074601111748,54.87845460835793,Rurale,Autunno,True,104.13318942599338
37.35806380630747,12.943585776413627,205.2618584589684,5.0,112.0,32.43581473079422,5.632901745554197,Città,Inverno,False,57.43722514425137
43.649899150179785,16.722968281895604,,5.0,100.0,32.65419122431301,58.32380157551101,Città,Primavera,False,80.99865021507482
51.578665198926785,34.110020183563236,337.4685085536602,6.0,85.0,11.392469875402725,92.592399299129,Industriale,Primavera,True,96.61130934383537
41.12769313462098,23.554264828540433,413.3217006331654,,94.0,29.53250607945023,83.09267283594298,Rurale,Primavera,True,104.42435399843555
30.94772150800903,41.03099733272472,246.15100088059594,6.0,93.0,-7.600746233886291,54.92390740928741,Città,Autunno,False,74.92691556161179
37.40676815008803,30.909693296466976,415.9351319425972,4.0,110.0,28.17120709318587,,Città,Autunno,True,106.77293415213265
20.831466525809216,14.306141010617948,400.2583818669426,3.0,103.0,25.07923515346379,73.43475999876709,Rurale,Estate,True,92.02357273537848
44.82667816406976,24.860803922099695,339.01598527538704,3.0,76.0,8.488728964987747,39.11167594067375,Città,Primavera,True,91.19552207313822
57.13858880313138,35.4750686648021,0.0,6.0,79.0,-10.227426965455063,64.8300085538599,Rurale,Primavera,False,31.331604106860254
53.70811140528521,18.958674781814846,,4.0,113.0,-1.439983777850756,30.554731649064326,Rurale,Inverno,False,65.41537698227245
62.72500628896398,28.723079688304296,175.3504056140303,3.0,98.0,28.715965867449903,,Industriale,Inverno,False,65.37681488481698
41.63085438890746,25.12876669380992,89.47357375804899,2.0,97.0,8.756684166010857,32.21274072641365,Città,Autunno,False,40.435477745806004
30.3672176776861,23.62466588036407,188.23353337309592,4.0,89.0,-9.014176432389675,88.12135965158376,Rurale,Estate,False,56.20673833007065
58.3891043316718,30.536853504655696,203.94529882265147,4.0,,-12.927477323494184,12.814366697342761,,Primavera,False,70.52053246589412
51.578858365053385,38.62183116876925,301.4505988744685,7.0,94.0,-2.611845593650436,48.615626067204445,Industriale,Estate,True,91.21250975191741
52.489170918061006,11.821444764954618,371.66340725239695,3.0,113.0,3.373371000520507,40.39554174622647,Città,Estate,True,94.80801063187954
54.1180060325822,25.245563358453456,313.4711948338884,6.0,101.0,-5.26323063302784,,Rurale,Autunno,True,89.02786611993372
70.00736835450518,24.788965294827875,439.35547040737185,3.0,92.0,-5.863240094400945,92.592399299129,Città,Inverno,,118.78889070575708
61.19102308990873,9.75752647834298,231.5239556909398,6.0,96.0,23.57969780999906,22.62456649104012,Città,Primavera,False,68.56510865649778
47.081854745813146,65.10494970070825,301.83342683908546,3.0,82.0,17.557519072061147,46.86768429644827,Città,Estate,True,100.53322167184434
60.49399276017037,,58.11112816588121,6.0,109.0,30.6265409976642,12.466091760169862,Città,Estate,False,32.96577587761813
57.75910702785054,37.083569552309115,317.73095905864847,5.0,95.0,1.9052887767414397,23.199146507743617,Città,Inverno,True,95.70735174100851
48.09133747303031,17.830818058610067,335.84980400726033,5.0,93.0,27.275540593330433,,Città,Inverno,True,88.72968926680518
56.69829928698321,22.493662316244922,315.24587735424257,6.0,102.0,26.071976093872834,,Rurale,Inverno,True,89.05613018344144
,21.263457922906646,326.828035217652,3.0,93.0,10.187607040371521,23.735643010158313,Città,Inverno,True,87.12473086048497
41.64219000395559,25.059755504970678,263.02961531442935,2.0,92.0,3.768499785978669,31.705628139339936,Città,Estate,False,75.12248226606081
36.017640995468504,27.63378137123033,83.5382438471922,7.0,108.0,10.512482325711726,96.9754882902532,Rurale,Estate,False,38.566453616571124
57.09003065152238,12.109353946524713,,5.0,96.0,-17.920270394749707,97.6352725904094,Città,Autunno,False,61.64449421947339
25.80578799101449,15.615568407115072,372.46628765627617,4.0,94.0,19.50962640590072,89.36364280581056,Rurale,Inverno,True,88.48122129140562
76.58368976235019,23.08916175145802,391.1079393413098,6.0,114.0,18.418792659403664,72.15321892134243,Rurale,Estate,True,110.43235949755022
61.77185077335325,8.842227321482635,272.33729494728067,4.0,101.0,-7.138603144291283,13.639115171939231,,Primavera,False,76.53590515005516
61.26634931360668,,23.046912465904313,4.0,104.0,11.757331699366627,87.25524994447315,Città,Inverno,False,36.66897239853647
43.26982694348439,28.541764743610333,249.0396529174529,8.0,103.0,18.8770463054044,37.72818003487679,Rurale,Autunno,False,74.20558456398004
,13.606933272387673,259.11616872497973,4.0,105.0,-1.7785420251214816,23.821431589450214,Città,Estate,False,78.56698418107327
33.084593895755575,15.374343998267868,165.78308290685067,3.0,101.0,39.60593220740104,8.668142109127352,Industriale,Autunno,False,49.231732349403956
54.22392573540219,15.21693151378849,179.00040034944357,11.0,108.0,19.95760926859352,33.47362903734816,Industriale,Primavera,False,58.154030396024766
38.080815417853344,14.217140051466162,304.8494852698685,6.0,89.0,1.7529915997393601,79.20256747919677,Rurale,Primavera,False,78.08099769991618
44.3605305730282,24.287142861291287,350.9450049269116,4.0,96.0,,56.49991618910265,Città,Estate,True,93.2120173018073
42.812282427008384,41.121162722033475,324.8176626353304,10.0,85.0,6.672507537997056,81.06528870855382,,Estate,True,94.25568234398199
60.42541914950016,17.02049997618536,535.4621180438234,6.0,102.0,16.220357525071243,80.24635119001809,,,False,130.2929718857182
60.93657077674941,42.69234344236414,279.8417095702181,,91.0,28.30596858480473,29.231922903341644,Rurale,Estate,True,91.3262505240141
45.23869947026297,22.114509468636726,265.75708407779206,8.0,108.0,1.4458061119870713,10.324901509350926,Rurale,Autunno,False,75.56883044409199
44.69418000539568,22.498626385283075,242.9492398647717,4.0,113.0,-5.9882625272457,91.56752174877948,Città,Autunno,False,70.99755252868627
63.43769758580004,42.17855420083832,196.72794533800618,8.866935279603924,91.0,-6.644758036102461,90.52396482225511,Industriale,Inverno,False,75.24832002367657
57.67402011320062,22.235832452080707,279.1339485315791,11.0,109.0,21.35773573178956,86.14412428830398,Città,Autunno,False,82.0233287211083
60.53914998439532,22.302778250883613,285.79591690489076,7.0,110.0,19.95760926859352,67.15954959960368,Rurale,Primavera,False,84.2420396766502
47.49271421093599,42.95837619723284,355.87649891310963,1.0,108.0,29.260153475543902,45.60536465522169,Città,Inverno,True,93.5161463348446
62.88932518859627,22.766178704506913,395.42851351280257,,100.0,-2.068313664830079,,Città,Inverno,True,107.05897174094217
52.752927634223425,16.23900963711829,367.5884617283832,,98.0,11.594965318255642,92.592399299129,Industriale,Autunno,True,95.839174490791
67.74448167398712,16.042751964350618,317.07531848186784,2.0,97.0,2.8312811709131083,50.1987940608654,Città,Primavera,True,90.15550898430996
69.83866374976009,31.372595687118285,298.22540311111874,5.0,100.0,30.87495746970356,43.86409941890664,,Primavera,True,93.1457180219991
58.05014634214341,7.802897238436405,535.4621180438234,4.0,101.0,20.451819134790824,,Rurale,,False,68.84769346553249
57.171478948027676,13.954515369009508,247.81854679391506,1.0,158.13043136113987,1.3570468905791522,32.394387674137434,Rurale,Estate,False,72.29695919079512
51.07791511189597,44.11208304135236,312.99794183591894,7.0,112.0,-5.452141530507625,60.08938781331631,Rurale,Primavera,True,95.56779611729353
46.471103578149624,7.986870934079121,287.59845954914147,,99.0,-15.28262219417287,79.16356169928692,Città,Estate,False,74.65577135690484
62.65689846880393,32.500730111817035,358.6002453070257,4.0,112.0,19.95760926859352,5.4107421743860185,Rurale,Autunno,True,103.51741064677314
52.851746381293495,24.060076912794063,343.10052016552766,4.0,95.0,12.804124633601191,20.774069643486783,Città,Estate,True,94.09965871261122
57.43227612486504,38.2158760732783,451.6947731410274,7.0,101.0,29.510263731012692,25.28388926962879,Rurale,Autunno,True,122.85498789497632
35.10377557606172,23.6960897888253,294.1596053652726,6.0,111.0,-19.260671105541785,80.60859166890111,Città,Primavera,False,78.84148966140316
76.03379393154918,7.03439782276023,398.24184425731795,5.0,95.0,-18.273012090377975,49.367194261915316,Città,Autunno,True,105.27226616003244
59.86033022712112,29.01316169200816,202.3054980576605,6.0,106.0,0.42010687247646317,74.56660079232334,Rurale,,,70.0244633564717
41.80551162935368,33.67078328701902,341.142325657597,,122.0,-7.8588177146578175,17.610668499524195,Rurale,Primavera,True,94.23843193513312
21.393901037924064,32.69746694539116,292.2668131159446,7.0,90.0,-4.354491064079065,20.289781558017705,Rurale,,False,77.95051971272261
,,328.0206148947868,8.0,101.0,21.848304004523804,58.09016000426715,Industriale,Primavera,True,86.79494655846356
26.621447329092117,33.38140353157897,365.8833708365963,,94.0,37.10463560735963,90.83134937926403,Città,Primavera,True,94.51566977867849
58.06908022302607,22.3792878387261,246.61185590308386,4.0,99.0,14.652789964797421,1.14877875710383,Rurale,Estate,False,75.69481038301504
65.40283955831163,21.30082543959827,386.7223491037307,8.0,97.0,16.865279583144122,91.33090898786514,Città,Autunno,True,105.48565186407896
16.60979967588824,21.87401055372579,174.75500670594244,2.0,98.0,,14.78125175499999,Rurale,,False,48.68354546544528
31.377418380308875,14.001602431774758,229.86661822755823,8.0,96.0,30.044822956963806,74.38850417077984,Industriale,Estate,False,60.98719013231421
77.50833284836297,,196.64627122595158,4.0,105.0,13.97408395742746,82.87668258574575,Città,Primavera,False,71.08507224340167
50.68405637906108,17.369400983219244,535.4621180438234,6.0,95.0,19.95760926859352,98.41111122367028,Città,Autunno,False,76.60331952678162
61.39354689247514,,205.68152782415194,3.0,88.0,9.880274692647848,1.3071950687176703,Città,Autunno,False,69.65600303426123
59.11155582971375,26.923989476694235,268.69022675364295,7.0,96.0,38.63419210958831,29.608986285692396,Città,Primavera,False,82.24110789032041
18.021532994460166,43.45744501861044,293.0191606183392,9.0,125.0,14.306940132845284,6.533804837013502,Città,,False,81.39327002945006
40.718764627051755,29.091154333956453,,6.0,91.0,9.028662674500634,29.173936949658685,Città,,True,104.69767382209945
44.0424398977646,44.6300251809285,319.79994001925706,7.0,97.0,36.54638940357026,49.803674629565634,Città,Estate,True,95.02473004555219
55.549528832599975,,268.4930833857352,3.0,104.0,-11.088700010377313,58.65474836266268,Rurale,Primavera,False,77.56273304099872
52.99003448981652,30.894649793337134,228.98404247125325,6.0,102.0,-16.302512497538643,34.36810404699402,Rurale,Primavera,,74.05167875853047
27.551938013963817,14.546132080470569,485.4186113229903,8.0,84.0,19.869055695397776,68.89627061497285,Rurale,Primavera,True,111.16775650097544
71.51800685942587,38.38879079364066,310.74072231409167,4.0,97.0,11.149617069540703,89.52415011569144,Città,Estate,True,98.95906283810235
,16.887953413431852,259.2593768275682,5.0,91.0,5.964248037134862,22.67831172090734,Città,Primavera,False,65.07242702894985
40.44902285809718,3.320703914658992,246.2247067738826,6.0,94.0,22.760966672607694,51.490215220077694,Città,Autunno,False,62.70792977806927
,23.395646893556712,231.77842623317082,6.0,93.0,35.063963140758815,87.25378306129545,Rurale,Inverno,False,77.5999923422003
77.2612429798359,27.713985753102595,209.29213469608794,8.866935279603924,158.13043136113987,23.805030805725657,90.59863317658628,Rurale,Inverno,False,76.1223941344094
38.134365802526666,44.281501193948436,289.61666143038485,6.0,123.0,-0.30892131757895314,,Rurale,Primavera,True,87.07624250441435
32.92374175737723,33.48901708015018,438.46849328740586,5.0,96.0,38.221072175975785,62.300647654700725,Rurale,Estate,True,110.96642801675442
70.93321051578076,35.33400653638014,249.0606691289686,9.0,96.0,-2.372262374891278,72.2890450792864,Città,Primavera,True,85.22569959508
24.57001521598304,12.288872341812977,388.79136325117076,5.0,104.0,29.40783529201748,31.146865058536576,Città,Inverno,True,90.04482615175426
13.815173453134271,6.978465160163886,382.05248544142427,5.0,107.0,6.405249661219376,20.497114683604934,Rurale,Primavera,False,83.34643518829068
62.258629078678325,25.850364215489858,411.60531540805175,8.0,115.0,-13.033565755380218,47.452128905175364,Città,Primavera,True,111.33879749140979
41.74432907753378,10.069885250009047,365.8195924751978,3.0,92.0,,91.71829804191285,Industriale,Estate,True,89.71517131830332
38.58863361040528,22.761898723834598,225.65315279911562,6.0,89.0,23.68704626273061,17.3701570670597,Città,Estate,False,65.81198013247854
40.01177565993574,41.89672991047122,295.0916662022044,4.0,,27.393355969922474,45.5967101475432,Rurale,Inverno,True,87.7805579026101
44.106645543430574,38.79459589099806,175.8108005048228,2.0,108.0,-13.69049038792772,98.40391644453352,Città,Estate,False,63.91199212039296
35.867046489329894,24.954125835452434,215.9526463748728,1.0,158.13043136113987,18.223887796497294,92.52186366808296,Città,Estate,False,63.93229355595451
65.64471515688062,19.508034866952315,259.73274820568236,7.0,110.0,25.801183131581013,78.28931386818675,Città,Autunno,False,79.44317813498158
39.16220104139205,20.33163198845777,346.19674641023266,6.0,87.0,,85.46238125634945,Industriale,Inverno,True,89.12066238984725
57.02574764657233,21.42219650408576,309.70952431486364,7.0,102.0,,77.73233065799003,Rurale,Estate,True,87.61850775857874
42.524470465430625,16.727905027425983,376.20576939221206,3.0,103.0,7.988024578473393,54.26694546571642,Rurale,,True,94.689657029042
46.315403992678306,28.348083188288456,370.805455617913,9.0,95.0,-6.453254685395645,75.46520504532904,Rurale,Primavera,True,99.39494559670149
47.48308186029509,25.24145086492747,535.4621180438234,4.0,106.0,31.72561923869172,51.603680173191826,Città,Estate,True,115.07808721073474
32.02418824706363,37.092830091363425,483.01082211329697,11.0,98.0,7.324632537135351,60.79298076877257,Rurale,,True,130.2929718857182
63.32167263220362,38.680789458008995,226.65702679701167,6.0,94.0,25.113890427870686,69.67731664764759,Industriale,Primavera,False,79.80022293226702
57.19647100182269,22.859972318641162,535.4621180438234,3.0,115.0,-9.192308311809182,18.903347931271284,Città,Inverno,True,91.51800780136224
69.81400931347972,3.2714296886730807,398.50775338541297,4.0,110.0,-12.375008915386044,98.30185914998303,Città,Estate,,101.95432534659574
32.54703938000829,15.436996478145208,91.68663096062417,7.0,158.13043136113987,-3.8086908657834115,56.794008938023865,Rurale,Inverno,False,34.276236597385406
52.690926970164874,6.895664554859174,243.6513936892757,4.0,112.0,2.3228039501869766,0.4961948990754528,Industriale,Autunno,False,67.29582265084828
,,406.19305459714707,5.0,92.0,28.977829272306025,7.269174780873011,Industriale,Autunno,True,95.87530314463729
44.67441375640918,15.16038949526535,424.55027212386364,6.0,104.0,22.126283304043568,60.929951339713895,Rurale,Estate,,104.37653434980163
42.526134652286665,27.202475885734753,194.89682374394914,2.0,100.0,11.090187360163696,17.69696766709187,Industriale,Estate,False,62.61819549876974
70.95136590734239,33.751905073484735,265.84734928426167,5.0,116.0,-14.379399875979615,22.04785215764303,Città,Primavera,True,87.95564165844894
45.51035758355969,31.865369714230276,358.6686343881231,5.0,101.0,,88.94454019115932,Città,Primavera,True,98.13298203838464
27.085549724804498,12.093758719508156,213.44692083700704,10.0,104.0,-15.752156523429612,5.56540013501694,Città,,False,55.65255257264602
48.225864310246706,11.444208947552031,335.78254565583023,5.0,95.0,19.95760926859352,58.99230268825577,Rurale,Estate,True,86.20195200326087
77.86399986642678,8.143629430179821,215.17309676070764,3.0,118.0,,16.299257009983048,Città,Primavera,False,69.6512710841415
44.329446852297984,,359.8905836755824,1.0,96.0,-18.536759022616614,,Industriale,Inverno,,86.42518373312073
51.882732923776,32.83630433820587,272.69003180656466,3.0,94.0,28.68199011489429,1.721344636290334,Città,,False,83.23734797372808
28.352462344238678,0.0,151.74432501899255,,103.0,35.81065105385909,28.112977173685096,Città,Inverno,False,130.2929718857182
53.81851113969656,23.21832913694419,314.8687078199427,1.0,89.0,9.466632940527077,86.51884675307116,Città,Estate,True,88.40662656067519
70.01187989902742,36.64233042998159,318.45337885753,8.0,100.0,-0.6629588442745167,5.914191734274099,Industriale,Autunno,True,
35.55357563070346,30.030382977039288,126.98986067215225,8.0,109.0,5.772551195723569,16.601351282923883,Rurale,,False,48.076198014457205
68.76093789517977,24.900365009641693,292.23746896826003,4.0,109.0,-9.512404719933496,94.64188098362564,Industriale,Primavera,True,89.03592116606262
48.07423476426752,21.810141877624257,312.3485559347142,,98.0,-15.890290823458276,16.09988679533776,Città,Inverno,True,85.61603836727281
42.429090420946004,40.82397293515897,356.4605756909432,6.0,89.0,2.8934031323917786,46.74998125402093,Città,Autunno,True,100.35043143853602
62.80166283693029,20.782082320640804,460.53812032486894,6.0,100.0,19.11669877979807,44.50455019144635,Rurale,Inverno,True,119.2609558443092
54.04918079070404,37.821407248963766,214.1245298333816,1.0,117.0,-16.066257377227725,68.9840032693146,Rurale,Estate,False,74.16822310347304
64.01239720582518,27.354769787940327,336.8245079746351,3.0,97.0,-14.49252998675343,85.32574325750726,Città,Autunno,True,97.51052867185071
37.38768428480139,28.511984894733004,381.30199579000185,6.0,86.0,-13.152042931610362,14.699473317567291,Rurale,Inverno,True,
28.216506462846347,14.533824009005908,292.56864383919253,,111.0,5.300504863468696,48.19827532438799,Città,Primavera,False,
27.809244485075126,40.63331906754588,339.935985376231,7.0,94.0,17.327057090812964,81.39100672722294,Città,Estate,True,92.58329804778708
85.34721570832083,20.623559461099887,335.2013460810016,9.0,95.0,-14.416804956479607,34.10415914301528,Città,Primavera,True,100.89385771313653
84.6572704594571,26.415838735393265,375.33573610532585,4.0,88.0,-5.6682476982839844,76.35070656505809,Industriale,Primavera,True,104.93909156886465
52.79385577687053,8.806395889691764,366.4579098145052,8.0,96.0,16.435821916191216,37.007056139392034,Città,Autunno,True,92.6522970518389
53.24341635417375,29.46528529675827,403.74014361545943,5.0,101.0,10.471851811400622,44.41542402811417,Città,Autunno,True,108.50716774804732
36.28001759121824,43.4860440771359,341.11494334242417,6.0,76.0,-0.8308814411449603,14.887566063381641,Città,Autunno,True,96.50141157670467
46.793346176046505,27.23378489447054,188.62264217528832,7.0,108.0,8.146170075840281,25.481895058770764,Industriale,Inverno,False,62.65604624565983
70.4729833174371,28.882839778672505,352.38621482663183,3.0,,,68.45872777624054,Rurale,Autunno,True,103.1722738720265
31.30687738646531,35.1688204819166,139.33574116072094,9.0,106.0,17.169455604615194,40.78176436721439,Industriale,Autunno,False,51.32673964085042
53.753339577814245,18.712323328681215,163.5451272916844,9.0,107.0,37.377595783292904,30.11018356300227,Rurale,Autunno,False,56.31995666315364
63.652013316897964,31.44678740933422,461.20472658759047,5.0,97.0,34.90852622071573,82.11949098305068,Città,Inverno,True,123.91526427632118
68.1190813489669,40.103929190487506,535.4621180438234,6.0,100.0,-17.786615082453547,18.05255506052781,Città,Inverno,True,109.80448462971705
43.86474880407107,21.819294564535802,356.10877396764647,5.0,88.0,34.93406275686619,32.191589591426194,Città,Estate,True,93.10889726056494
44.56572884275719,22.25269267872784,354.8783230387551,5.0,112.0,-16.30553901056129,66.46297828080343,Rurale,Primavera,True,93.24646033206932
45.49062097202287,22.70463425266499,290.04555574966145,5.0,93.0,10.876885109336442,18.946657551858316,Rurale,Autunno,False,80.73815114260515
70.27757843774279,35.08703128594842,455.21676664375775,7.0,95.0,23.59432020832776,14.923140978251237,Rurale,Estate,True,126.16143937445375
67.83634965307776,28.575783911267106,438.23715973037986,6.0,103.0,1.1160002096963062,19.532813592990163,Città,Autunno,True,119.42865040650615
51.55137149306881,27.92259629935325,387.8714008238782,7.0,95.0,5.680521188947164,68.9736037566244,Città,,True,104.20873013243758
55.80431276787796,19.081228249501912,263.187435776105,10.0,97.0,-6.364778752612752,4.00198498545683,Città,Primavera,False,77.01127228538516
28.16573571647496,42.95837619723284,287.55656241382354,,85.0,-5.5939139945450105,34.633842177824704,Rurale,Autunno,False,77.05529537736906
24.114283997407025,36.31953554683318,535.4621180438234,4.0,99.0,7.108849545032328,12.642255715362339,,Inverno,True,101.11542979880437
79.48135306034283,46.76808428416607,381.8945140998041,5.0,98.0,9.659460321847618,96.53614123945286,Rurale,Inverno,True,118.9305424517301
26.070373687727287,17.2348689567553,486.45996185221424,5.0,102.0,38.79928875555508,54.876217816332264,Città,Autunno,True,112.00705205946316
38.78549747655616,27.144565742839145,352.0245163599594,6.0,97.0,-9.206648790786192,99.09237035741101,Città,Primavera,True,92.89837881209439
84.6572704594571,61.535518501850405,313.009953960202,5.0,102.0,35.55034360594911,21.002240513786663,Città,Estate,True,106.36482181185238
69.58585656527188,24.255264473692726,29.862019359254987,4.0,100.0,14.900461253646725,21.066929640152775,Industriale,Primavera,False,36.550266630909654
48.372226241125844,6.074279486851047,415.3228561526983,7.0,102.0,-1.6068398111706728,70.93977580443102,Industriale,Estate,True,100.00595089761785
46.91267239174992,21.349153674376495,91.11779740628458,,87.0,-16.23753969591523,81.53250020808626,Città,Autunno,False,40.83702266853249
37.3005120902314,1.9056887664059232,336.8973824824588,3.0,98.0,-7.591432150593098,54.16330084332544,Industriale,Autunno,False,79.33190563012354
54.73359813419118,17.493426213334896,188.64233878878252,4.0,89.0,9.567366740376194,42.312041265300415,Città,Autunno,False,61.14591768334782
40.84086184040542,,317.66718620237305,4.0,107.0,-3.810948043388759,43.45923950226592,Città,Autunno,False,83.78219680086409
41.78231732745018,23.365921952085863,286.3975712178392,11.0,87.0,31.696946455569858,96.11556922490476,Industriale,Inverno,False,79.16057822263724
44.7462923215924,32.17187505876341,117.55146542338585,1.0,109.0,37.75184420894133,77.57449669870212,Città,Estate,False,49.80293080466026
36.58040044751997,6.1445896564745155,203.36106053143956,7.0,91.0,23.83717305948572,,Città,Primavera,False,54.104168103133716
56.44563256776102,21.449167957601706,378.98137450782286,4.0,,2.5498783677469987,99.96643181388171,Rurale,Autunno,True,101.30963185493356
41.2094699880538,33.38408550124715,60.41398016098913,2.0,101.0,19.95760926859352,27.647537050059245,Rurale,Estate,False,37.799271229112826
32.17411796696262,17.035663415378917,231.03239675365398,2.0,107.0,13.655690156470193,86.35061803030815,Città,Inverno,False,62.67298010697115
57.51968259240856,44.829194385800854,213.23994296992396,3.0,92.0,19.95760926859352,61.55854573141928,Rurale,Estate,False,77.8355711260277
77.33613798029127,30.52439040642719,279.8909139155853,9.0,104.0,4.549381427126832,22.673184279683767,Città,Autunno,,130.2929718857182
20.897706524462198,27.898268047795032,160.15157626945896,5.0,105.0,-15.24299600185307,96.82692655944192,Industriale,Estate,False,49.458934430348464
65.8075390469014,10.46124907260766,391.681103643606,5.0,77.0,22.421277248813325,71.53706202776561,Industriale,Inverno,True,102.26298207183468
51.84596288201269,18.234868340479185,223.33734810497526,8.866935279603924,88.0,27.151689636971064,15.05647057572258,Industriale,Inverno,False,
65.8718012841021,6.064178032750192,211.50314581334624,4.0,85.0,-14.166168992129133,13.049855411859523,Rurale,,False,64.48784076099996
21.061308258075318,36.51830894552835,395.918410036885,2.0,92.0,0.026174891360458474,8.68584465280815,Città,Primavera,True,100.10939806301093
75.54788577717099,44.037940894507294,145.22868152214846,,85.0,20.85103697801273,60.50559255619214,Rurale,Autunno,,69.32527839538392
75.39377877070126,25.60473762775957,,,,30.689360851215653,18.775035791213092,Città,Autunno,True,117.4670015359163
83.7295013259864,33.17331002679306,289.4082193900104,4.0,104.0,-1.7960625704375524,98.19605126578072,Rurale,Primavera,True,96.26981828651523
59.01627685677917,12.298135324350774,324.48153387246305,5.0,97.0,-0.6624852376450292,96.42752385714454,Industriale,Autunno,True,87.52044396126668
40.5401243214931,18.517719984489958,328.5107021981639,3.0,109.0,0.9982826393365549,75.83921213669322,Città,Estate,True,130.2929718857182
46.18953350770448,29.659170867236682,119.43475929218187,11.0,99.0,26.951087718608093,75.2591552818914,Industriale,Autunno,False,49.60748025764239
65.17997470005905,33.56910240978557,121.63712311948998,7.0,,-18.00761637595642,49.64059316303515,Industriale,Estate,False,
56.10849789024946,24.753857815340147,,4.0,111.0,-14.920883463297784,28.134515657700078,Industriale,Estate,True,90.78102183733478
19.350489099741374,22.97789215335368,332.4787814378116,2.0,110.0,-3.7045474368734617,51.92294978981009,Rurale,Autunno,False,81.49205987882621
53.450506042627495,9.160461233662156,171.41698571259812,9.0,99.0,5.003820212420045,,Città,Estate,False,53.982733448772734
29.25496289443887,35.67910364622149,318.7621973453618,7.0,92.0,-7.646380884598196,97.05312777501136,Città,,True,86.80056979589261
71.85128828397409,27.620592101280838,322.21991515431506,7.0,158.13043136113987,30.851613755908247,,Città,Estate,True,97.04760635656757
31.780017392314672,42.95837619723284,251.82587767717135,6.0,100.0,29.025730611487482,97.70695736631174,Città,Inverno,False,73.42069536880749
55.95606215440468,29.742598250293995,250.49870360131789,6.0,89.0,20.710419697590957,62.43570589946883,Industriale,Inverno,False,78.78359866670259
40.44794224571544,24.796428031374102,386.4278081829559,6.0,79.0,19.95760926859352,50.27225684493796,Città,Primavera,True,99.33851552285546
42.52098320276595,32.68707501812507,496.50793906974354,5.0,100.0,31.360281857213373,5.936532052802523,Industriale,Estate,True,125.13271278202853
44.578289893941076,22.723567718207523,258.2284057518001,2.0,113.0,39.2439629520644,32.15499726868424,Rurale,Inverno,False,74.10859520582535
24.183937515564637,44.01686829390657,,3.0,96.0,-8.719756613109809,96.16117831109831,,Estate,False,72.9663299586192
70.15635317688037,24.01762015263781,302.78565595531586,6.0,99.0,-8.771744979167305,10.323882596536349,Città,Primavera,True,91.21108520518241
65.52846389989908,17.23236466305746,420.9330125215224,4.0,120.0,31.986451564923847,92.08710214439124,Industriale,Autunno,True,110.7380875394972
40.981213188927875,26.480993013348776,326.97713822891035,4.0,102.0,-14.057242843689199,,Rurale,Inverno,True,88.28218880779995
77.57624398216787,31.30053273972074,238.23895417998486,3.0,108.0,39.230047384983294,30.589955585301375,Città,Primavera,False,
77.39186173018905,24.762559921737058,,1.0,95.0,3.284481837376898,26.40362194593647,Industriale,Inverno,True,90.15714865716565
52.947301226744564,31.310263261514585,355.596578953901,5.0,93.0,35.88699650687543,98.75075025220703,,Inverno,True,99.52761146340939
69.65106611325798,10.103468850870513,184.60921157006555,5.0,96.0,,90.67667747091143,Città,Autunno,False,61.85854968833871
67.07342002524021,0.0,345.52563054780035,2.0,99.0,18.618908964838404,52.042614178043976,Città,Inverno,True,
