Indice Azionario,Volume di Scambi,Variazione Percentuale,Settore,Banca Centrale,Tasso di Interesse,Inflazione (%),Divisa,Performance del Mercato,Predict
15834.471856966504,1208318.3219300285,-2.735432840057916,1.0,ECB,4.167969520643217,2.519872198070897,EUR,True,489660.57042823004
12799.243698812385,1500827.3044049377,0.11169000886083147,0.0,ECB,2.273271270421274,3.159410910186465,,True,605450.6415795018
13235.75939000786,860740.6394337696,-5.9565378186684415,0.0,BoJ,3.9436767801500205,4.827838239987468,USD,False,349589.3682219473
12746.036701126983,1180344.2928637054,-7.144353599195212,2.0,ECB,1.999119978846183,2.6567345817731947,USD,True,477234.70295521314
12560.422820289947,1064435.7003267063,1.2840411813957058,0.0,FED,3.9436767801500205,0.7121868076040001,USD,True,430798.7060670348
11847.610210193687,838315.8251748488,-5.9892308300274655,3.0,BoJ,2.2848750730938834,,USD,,340064.176307851
18360.37100287259,1559147.442779779,-2.132367166762723,0.0,FED,2.252384995103709,2.2803052000184327,JPY,True,631002.6990396273
12419.902138289113,953784.9461756062,-2.1235341383404975,1.0,BoJ,3.612278768355197,0.5697358172959417,JPY,False,386481.5146187305
24065.706783272675,234272.58056979906,-1.8375985986148375,1.0,ECB,0.7305601573788816,0.26383367080839304,JPY,False,101188.5970775179
10244.703484329168,430133.7316203675,,1.0,FED,1.0384212413359115,,USD,,176152.094676358
18522.217558091274,,-4.336482859674133,0.0,ECB,1.108776349379461,,USD,True,
15709.915348254775,361584.7320478009,-8.29128884670893,1.0,FED,3.5892882181262107,2.319919497180699,USD,False,150916.20070065296
17147.827541988187,2041759.73495515,-9.846391810843757,2.0,FED,-0.261008895022234,1.486979052734118,JPY,True,823561.0557204932
13548.702777770537,739077.1816195033,-4.160287853585414,1.0,ECB,-0.17367164321725115,3.4534954156524256,EUR,False,301049.5217013389
16337.4093831593,1103535.381078331,6.233531711485309,1.0,FED,2.636569252085204,2.5910130414389405,EUR,True,447950.3628909385
15410.959072378037,625722.255232977,-3.3550315003221716,1.0,FED,0.12245676772254854,2.619395858150106,JPY,False,256452.61471584198
12935.020806783223,1131682.087231622,-1.7914255434748831,0.0,FED,4.339743409217386,3.748477916778419,,True,457846.4849302535
19574.702792164026,818803.2947391669,5.372348081037368,1.0,ECB,1.5433501079420133,,USD,False,335352.2734821486
14514.987514548184,1182078.8082801062,5.21036818017706,3.0,ECB,1.2202048284556166,0.9575324856830354,EUR,True,478638.56039149774
15572.167713215815,1070949.9167255836,-3.4619591525820503,1.0,ECB,0.9997428443958392,1.9046722058796015,USD,True,434608.14138368925
14587.28205837902,305487.21477542166,-9.246169128599398,1.0,BoJ,1.6720636063229029,2.502397439021452,USD,False,
15934.560847804667,1119129.289788952,-0.2984686687613891,3.0,FED,2.6563627359916913,2.579076134391761,JPY,True,666308.2363715657
15269.592886564626,,6.637932672148395,1.0,ECB,2.4639483239109263,1.7195443131837154,EUR,True,666308.2363715657
,307765.801687869,8.850529699582992,2.0,ECB,2.3562943416484363,2.873765283552104,USD,False,127137.68302528016
14635.8395009069,1567108.1443399298,,1.0,FED,2.5087109112824875,1.5570092037829038,EUR,True,537326.7769870191
17479.134673613153,472032.184074271,3.1175445624601057,0.0,FED,1.0461937061566555,2.541166465682058,USD,False,195805.15100806617
17214.903035390536,1864032.4354462111,7.913029951795167,1.0,FED,1.1757466555536347,2.8562620967428924,USD,True,752500.5179986311
10692.285563432186,,-3.776954000232049,1.0,FED,1.9939154997155186,3.1125871373058978,,True,516918.75848546723
,1181071.205708753,-5.737813154760536,2.0,BoJ,-0.0053957803025714846,,EUR,True,480037.2439864157
12069.567940983627,1567108.1443399298,5.292938730687203,1.0,FED,0.5924981759590444,0.8765498116758517,USD,False,102903.43113611637
13016.617195129493,1372724.3070635092,-1.5493552905779868,0.0,FED,1.5265259687984698,2.411145719609654,USD,True,554296.0598323974
8670.8640309937,1180767.5357131087,9.59274925688667,3.0,FED,2.6737746618996554,3.1797239826482095,USD,True,475777.2784474924
13341.157954514843,1612750.9269947978,-1.1496292043281677,4.0,BoJ,-0.010167431600403454,0.9156933407504113,JPY,True,650436.6040538842
14984.126564023014,1567108.1443399298,-6.863396283551719,0.0,FED,2.166016685932374,3.2732805515796093,EUR,True,504654.4384172318
16477.115405446817,1227587.2092874385,-9.518047274596643,0.0,ECB,3.316843835267367,2.211498201396168,USD,True,666308.2363715657
16835.03736448397,398660.3299706979,-4.64394104486029,3.0,FED,3.5719425096682653,2.6596210194287178,USD,False,666308.2363715657
16314.125123034799,497372.4914509752,-5.998372667150631,0.0,,2.0084986008084296,2.250793123918265,EUR,False,205473.4469550706
12836.28709794893,,1.0743658856721865,0.0,FED,3.877114918514096,1.830690890912783,EUR,False,394192.34662414156
17976.068279648203,759255.6342235552,9.118452992380984,0.0,BoJ,3.1777255472077304,1.1742303254826365,JPY,False,310894.50469187985
18992.074514322638,,-7.3453894812275555,0.0,FED,3.086109786170246,1.5542554102243535,USD,True,642949.2499249849
19191.222739269553,1174581.3718700025,-9.002654861239382,1.963365655712574,FED,2.6218656612186733,2.3549409897196694,USD,True,477507.2373127366
16678.404277977188,0.0,9.441206096939318,0.0,BoJ,3.6594682768091387,1.839006656101663,EUR,False,6673.249952410263
10167.353189132435,571017.7871557423,1.3420414390433102,0.0,BoJ,1.7901963974177648,3.6542318219802996,USD,False,232474.3245462377
,1706965.8342257687,-3.905666419530352,1.0,FED,2.7390751325378195,3.4637850747920456,USD,True,688379.4527934279
10258.336498080094,799410.7374233959,-0.5992142114270411,1.0,ECB,3.1374626739290035,3.3662373155373464,USD,False,323867.5097257481
14836.371314097369,1333076.3526798403,-5.177820015757238,1.0,,1.5519578142572723,0.22066874121169833,USD,True,539164.054033572
10461.808650483981,264490.0660922332,9.730200115125676,1.0,FED,0.3885996031081096,2.79303741830416,JPY,False,109982.6959371099
18724.14597122297,1315584.1250211815,-1.7585429642603572,2.0,FED,4.163398294202745,1.424369687959663,USD,True,533722.9566883689
16003.023843803252,495513.93419413595,-4.5271258457933055,2.0,FED,0.8177390406937015,3.2894729671934058,USD,False,204605.87779000652
9517.523164580034,785521.6651151404,-8.71292680012485,2.0,FED,,1.3450841424663014,JPY,False,318013.93272652815
16898.266006092672,0.0,-0.031267269579222656,0.0,ECB,,0.8194744356002208,USD,False,6759.300148983153
16325.264532775242,2292552.8792242846,-0.8779680213831776,0.0,BoJ,2.4603213803696473,1.6277137797737808,EUR,True,923549.8551080539
17701.97099387512,0.0,-8.475510952389463,0.0,BoJ,2.060589886729653,1.899803658738399,USD,False,7079.09329535957
12252.902932934538,,-4.784880288050104,,ECB,,1.9764546035228419,USD,False,397060.1629979188
18895.52891919716,,-3.189884507859311,3.0,FED,2.653002254306115,1.821749441971886,USD,False,256299.98203191799
20045.813150609978,1116676.0033008861,1.5153320945225737,3.0,ECB,2.1683903875316695,1.3921235078588665,EUR,True,454689.0296470174
12274.786657904155,939569.4390756615,-1.0639417362640753,1.0,FED,2.5518076444500233,1.7203962576700094,USD,False,380737.477505079
18629.06462680184,498599.4946822189,1.5490991227282116,,FED,2.9856017494826554,,EUR,False,206891.73354343287
10022.964387642332,841715.7294401806,-7.548244567611566,1.0,ECB,,2.0726572041235047,JPY,False,340693.9678822156
15444.10851223289,822328.9274694088,-6.4100080919272395,1.0,ECB,0.9135471334201224,2.1233436141629234,JPY,False,335107.93239103834
17321.501406698288,501859.1461210652,8.355812043013003,0.0,ECB,2.3935756927025515,3.3699969381686614,USD,False,207673.930173514
13529.158096302877,1080384.1828464589,-6.651051009616012,0.0,ECB,2.278676967819245,1.7475366265109973,EUR,,437564.0061669028
16016.701457894735,526181.6873421508,7.010586507085652,1.0,ECB,0.5725009185359722,1.7166352354915897,JPY,False,216880.75763731965
24065.706783272675,927768.2567462985,-4.604155719081955,0.0,FED,3.9436767801500205,2.5443955284116546,USD,False,
14317.711656425789,561442.752110617,4.31262299119018,0.0,ECB,2.49891917342779,1.9020538581531543,USD,False,230305.04803141535
16900.578493717945,1567108.1443399298,0.23592506336201247,4.0,BoJ,2.794873363515138,3.1797239826482095,USD,True,600072.1918253861
13792.01594245469,964816.1665830238,9.434726801993815,1.0,FED,0.7264138713312116,2.3235895592465337,USD,False,391445.15995555185
14226.509425637041,1126131.3006768408,7.155047826390458,0.0,ECB,2.817656096052148,3.47283413336857,USD,True,456144.5550505565
14544.215130300081,1460446.567967951,-5.485774111760775,1.0,ECB,3.5167271368789033,1.0013557185993358,USD,True,589995.2160844782
11214.37959118281,1281881.0698774653,3.853279666143605,0.0,FED,0.21234468227433334,2.0181905306249224,USD,True,517238.9504433925
14720.107995007616,170618.69472044695,-4.504838775802227,2.0,FED,3.0059020216204813,2.495008698845096,JPY,False,74134.62011842665
18495.523861539095,1688487.0292135146,-2.7349257167208947,0.0,BoJ,3.401477381455388,0.0,USD,True,682792.4742448782
15517.745795390087,641814.6659461507,0.3954993038967096,0.0,FED,0.8492561548099102,1.5372419222550198,USD,False,262933.04379647714
11808.454163486575,690306.9537775402,2.0119597233221302,0.0,ECB,-0.9615182630506904,0.0,USD,False,280846.56556835544
18137.455418878228,1645901.397965718,-5.1193278288640975,1.0,FED,2.320344251158261,2.4559653676411948,EUR,True,665614.5174882727
,1473343.406165754,9.482874400201872,1.0,FED,3.011867026973092,1.5678256490464708,USD,True,593538.1249786651
8845.617669116862,712315.534467153,7.744762624825544,0.0,ECB,0.12311817543854531,1.8459633996133487,EUR,False,288466.00980703294
16009.19325731354,1319661.822676756,8.312368733612704,3.0,ECB,1.5838295908401934,,USD,True,534270.0688473745
17509.28609898123,722372.3315271774,9.443622111004913,2.0,FED,2.895808815114403,2.4236057741464583,USD,False,295954.5357748857
15675.829294983505,872026.0273116919,1.1522277520717417,0.0,FED,0.9753819991716066,0.8579147429142138,JPY,,355080.97308822063
15596.365775850887,1393817.202370527,-3.735510827466369,1.0,FED,3.036966195904159,2.253057248933543,USD,True,563764.6801563858
21078.23038593668,537261.5061456067,-1.3822984061226524,1.0,FED,2.7308539976888957,3.020526427431859,JPY,False,223335.61815293616
12548.02231251499,96008.03792121634,6.567415209561567,2.0,ECB,3.279116531380446,2.976094084225799,USD,False,43423.73757653445
12762.976470134256,797254.9474278773,-2.9678616043778083,1.0,ECB,1.4028605023005554,2.1296919347583034,EUR,False,324006.5759868838
14595.169757747943,,5.768299730912068,0.0,FED,2.2965085619003904,3.1797239826482095,USD,False,381823.7130412035
13980.758975357778,430932.6923084917,-8.116669088661792,1.0,FED,2.5011302666420834,2.9805940417198076,USD,False,177963.75717972204
10598.998901857747,0.0,4.789173889441702,0.0,FED,2.1364419223077085,3.28308202672626,USD,False,4240.557395520987
14255.929078334271,,6.91946374914982,2.0,FED,2.1060523940114257,0.2962493774247097,JPY,False,5703.755524083539
25071.250237189506,1014211.9102304504,0.15818318342199333,0.0,ECB,3.6276879496797916,2.0591611501762714,EUR,True,415713.2958236927
13183.071263086855,700377.2684782224,4.861658635636527,1.963365655712574,BoJ,2.6792762301674244,1.211652575781277,USD,False,285425.1082282508
16857.331814943915,1567108.1443399298,7.977122920559676,0.0,ECB,0.6568102273790166,1.7831495045144043,USD,True,
24065.706783272675,935406.7325724816,-9.17833837267191,0.0,FED,2.286771533847233,0.661756820699374,EUR,False,381136.7137769321
16837.07488718887,501787.99362766184,4.538716962140331,1.963365655712574,ECB,1.8911727889811487,3.700250077966196,EUR,False,207450.9351493327
17266.285118398122,1050664.1975535867,-4.750643709712219,1.0,FED,1.9472111147767424,1.1726099758173945,EUR,True,427171.24294005195
17161.993660270335,373701.07119082543,5.501847644119557,0.0,BoJ,2.9077659625590493,2.654636483341246,JPY,False,156346.32630996715
11342.478542233108,1202351.3160759222,5.844128477267564,,ECB,0.9849730856167389,2.225659078172185,USD,True,485478.6866729576
12789.36406325817,,3.0377467902127293,1.0,FED,2.137854520636839,1.0198169384489413,JPY,True,614921.597329705
11842.688164143558,1435813.582623999,-9.703324409543194,1.0,FED,3.2296547314433983,1.43245404984433,JPY,True,579060.5676503751
,1248689.0962488437,5.803140836844587,0.0,FED,1.7713833135851134,3.332351317970847,JPY,True,507136.1621156508
12086.521747862134,1068579.1295635412,-9.063826419910262,,BoJ,1.348364359846148,1.955926620629089,USD,True,432264.44775927736
,849355.0181427156,-0.8779680213831776,2.0,BoJ,0.20857734557974994,1.4295119654438153,EUR,False,347251.539733197
17754.29844286625,1567108.1443399298,-2.1214256289317497,0.0,FED,2.9589782873042165,1.5881263638759309,EUR,True,480499.0484406397
13379.471637592811,1098342.2391767441,8.565204068606494,1.0,FED,1.9145938045108544,1.0312663291791822,EUR,True,444690.39736654854
9223.689958499524,1486012.4538850153,6.3045503260101405,0.0,BoJ,2.159256951852564,1.8245510480844367,USD,True,598095.718447471
18202.026238431423,852193.4638976986,-7.813762520395713,0.0,ECB,1.213004907612245,0.8733033048325984,,False,348156.63330194796
,0.0,-4.16710848974547,1.0,ECB,1.3797462960176428,1.166926256526384,EUR,,7189.268920996413
,1031187.1185701564,8.030850666527382,0.0,,,1.0500818846827227,USD,True,418290.27120538097
9661.072897410999,1377599.304825332,4.316324911684841,0.0,ECB,2.439146778088818,1.6450140341199668,JPY,True,554905.0143540796
16537.231319378716,2036026.9234872605,6.505093066985111,0.0,FED,3.514240048869854,1.7449993463880875,USD,True,821026.9629412692
21586.872582830183,1612788.6934693395,-3.4189035371783127,1.0,BoJ,2.175297103767832,3.0856613731332994,USD,True,653749.5426401605
10229.747755910083,466946.47821644496,3.64884121788773,3.0,ECB,0.8471696614265365,1.4082382085807597,EUR,False,190871.2201571856
19076.42637454789,1668597.5819994984,-1.4475269983001482,0.0,FED,2.7930369476785946,2.830211354871195,USD,True,675069.313844219
11599.520368335594,1602897.913491509,7.939914549394068,1.0,FED,2.761577147620228,2.004889074546411,USD,True,645800.5615268478
15379.736205017887,1376194.7418372054,-4.768145537773449,0.0,ECB,1.403545840253973,2.1664675781084393,USD,True,
17174.36262290967,599739.3135997062,-9.077206144953738,1.0,ECB,0.6803132354799191,2.0074212117483103,EUR,False,246763.65504781736
,1371639.98917018,5.8591435772516895,0.0,ECB,2.7922829706251675,4.720643224618171,EUR,True,554343.877354467
14095.591511629877,405345.7456985563,-7.886849166282353,1.0,FED,2.3536206609068073,0.0,EUR,False,167774.95751424125
16371.684572282957,631228.161118563,3.194620834884784,1.0,BoJ,0.997563011767046,2.3433012821479173,EUR,False,259040.5772005054
11187.357961264248,1275032.4431536752,-4.434460078847273,0.0,FED,3.633687599363695,1.124442526778405,USD,True,514487.03355396003
11418.261426001134,,-1.2808598624141823,0.0,ECB,2.6837157681048125,1.840403258226011,EUR,True,458835.5626916787
13404.843562595996,1342189.8343388222,-7.439147098572445,2.0,FED,2.338417579802627,2.1493355853407423,USD,True,542236.3833311476
19601.707101657565,947093.9749063075,-0.8779680213831776,1.0,FED,3.9249424532209023,1.8982390133463871,USD,False,386679.40351954557
14351.168886648848,1901760.4511820204,-7.476911169283493,0.0,FED,1.5460408118988962,0.5975357413069664,USD,True,766443.1526452339
15330.730683496933,1994516.457432845,-7.741231316962582,2.0,FED,0.5767237182693845,1.9804504910828955,JPY,True,803937.3270002733
16971.540930295378,781799.75747578,-2.8277779128588065,1.0,BoJ,0.5043279300772485,0.0,,False,319507.9538068476
20162.13778836023,1631207.563943978,7.218912898343934,1.0,BoJ,2.2961993246575494,3.1342666482061126,EUR,True,660549.3244755149
15649.73852672765,1312164.0926570208,6.206772088527199,,FED,4.523059360441283,2.4092418486263747,EUR,True,531126.7738279172
11631.072621891994,1147967.7679278003,-6.156901155961236,0.0,FED,2.8439082980499055,1.4848914660886834,JPY,True,
15424.728842205903,434717.7241260095,6.017617068456083,1.0,ECB,2.342283347255238,2.3027841524585972,,False,180058.18471069986
14173.832597448369,1068810.5244475768,,0.0,FED,2.004030569583766,1.7860482399945854,EUR,True,666308.2363715657
15272.348421484214,900129.4315924549,-0.8779680213831776,1.0,BoJ,1.7044700436637448,3.3647182726545304,EUR,False,366161.56720065605
,1620161.812298539,,0.0,FED,3.9436767801500205,2.255710329947818,USD,True,653009.035777647
18266.32189108871,1030301.3750534016,-3.8883670704575852,1.0,FED,2.510250763284077,0.3938079550246578,EUR,True,419426.30110438203
16711.468255758948,1211101.7979303724,0.005555403250872004,1.0,FED,3.9436767801500205,1.6597539941560668,EUR,True,491125.3075855332
15649.95978483226,1192372.300098671,9.137669315064322,2.0,FED,1.446926990523292,3.1570588380000735,EUR,True,483210.7314872644
18570.921923009733,762627.6117415745,1.0295852711206166,,ECB,2.3819561734638772,1.8691191339034694,USD,False,312479.6193828879
12227.827439223176,1630177.2381575396,-0.8779680213831776,2.0,FED,0.9869709949775654,2.7261981729871057,USD,True,656960.6496582627
14958.297922311314,175208.6043767206,-5.539535590822712,0.0,FED,1.8516503022476574,1.87448364120342,,False,76065.65301249461
24065.706783272675,1610337.299252382,-9.891517471592692,0.0,ECB,2.1025880500446443,2.6087800401931576,USD,True,651969.8227807846
13795.47866828187,211044.22096765356,7.85847916548725,1.0,ECB,3.9477755487846107,,USD,False,89937.45155020728
10462.98805081994,824365.9361002948,3.438765815260723,0.0,BoJ,2.7682597138570406,2.795478530406889,USD,,333932.257413609
,1806654.0259512053,-4.330347481562951,2.0,BoJ,3.391052949882612,1.1706509246418622,USD,True,730172.6995048882
13253.631676597184,836957.9370618293,2.2258319123296655,1.0,FED,1.5421385282329334,0.0,USD,,340085.07266175305
14524.96979255048,862089.0934945422,1.0364442635219682,0.0,FED,1.153828082280465,1.715943292497674,USD,False,350645.8326036898
14844.354859408932,1056796.8476259152,4.284329130789947,1.0,ECB,,1.8225551358545082,USD,True,428657.33785995585
11328.801577715527,1523194.28115825,-9.806675949592012,2.0,BoJ,3.0674183025080706,1.6859188144758661,EUR,True,613807.2717591964
16068.994933489108,1488134.8251833944,-2.5181219998616466,1.0,ECB,0.16521314976451462,2.1856339157214837,,True,601681.0244223534
17694.423518106876,1660334.3704232331,-5.226327805798457,2.0,ECB,2.524454395358764,2.1521066387864853,EUR,True,671210.4723109748
12619.431383855268,1389878.5154750468,-0.20487412320669307,4.0,FED,1.314528004250216,4.847144082571576,EUR,True,560999.1377687362
13605.961803291904,671096.5991627906,-0.8557646740028986,1.0,ECB,0.6222890638195604,1.7333874206717743,USD,False,273880.85323349823
17889.675827213036,446630.7455681218,5.908036964881823,0.0,FED,,1.8830280136604787,USD,,185809.3501655269
13523.407023056976,992628.8830625728,-8.055820825272292,1.0,ECB,2.68399113701058,3.1797239826482095,EUR,True,402459.30487008684
19408.096754257946,1184533.3151993514,-0.0027985489505439887,,FED,1.5035031998135442,1.7338008135618685,JPY,True,481576.564221734
9802.196802555452,844928.9969498256,6.57060733934734,4.0,FED,1.6219447823563384,1.550363143510486,USD,False,666308.2363715657
20973.181495784836,903754.6943843463,-5.119705362581328,1.0,BoJ,0.18401227800029862,1.484749837510308,EUR,False,369890.12641097995
16004.70937229971,717635.4163457255,9.313062655148148,,ECB,2.588840500327223,1.925866138648013,EUR,False,293457.91289974115
20523.47191143043,1571022.3426734507,2.1889899995204445,,FED,2.4462900811653565,2.245732759364152,USD,True,636618.7636319525
14947.643041853335,894373.2308668905,7.851516723973919,1.0,FED,0.4105708750217334,1.633131359079323,EUR,False,363729.91986684233
7802.3083539625195,1394831.682725342,5.084064999806607,2.0,FED,1.2579568613214391,1.4884834533720253,USD,True,561054.6132447218
21199.944499581383,601375.2126679692,6.512374532203612,0.0,FED,1.6421779278872446,3.2456077938390595,EUR,,249031.36534192666
12459.688142883719,1093312.7741050415,1.8651201875690937,1.0,FED,0.30364737330766656,0.7867108111982049,EUR,True,442309.35792320763
18624.009866343724,590094.0300344478,-7.750282329409927,3.0,FED,3.0589693783806413,3.1797239826482095,USD,False,
12042.251255090454,612817.7560173231,-7.993756175396185,2.0,FED,2.1516014407045567,1.5133285084322132,EUR,False,249942.40415773034
16542.61687290401,1976479.3989141337,3.318407713688112,0.0,ECB,0.5439482219169509,1.103565147074144,JPY,True,797209.4699963578
12693.037027671082,870992.493265459,-4.0139677199234125,2.0,ECB,2.6120946165560683,2.067042937048054,USD,False,353473.4093237081
13241.230777292818,331133.1993570314,9.392995125657517,2.0,ECB,2.6588876241261774,2.657329284413692,USD,False,137751.65065275482
11595.790809133914,1037433.9950319093,9.42830508926814,0.0,FED,1.6036581521249686,0.3687806831963716,EUR,True,419613.7999974352
12881.879465457263,1446418.274782388,9.169844662163676,4.0,BoJ,-0.9537785185403265,2.7144371897445705,JPY,True,583721.8956680705
14458.885770767727,751109.9348442355,8.506013973599767,0.0,ECB,0.9685965442352442,2.6823225222464533,EUR,False,306229.229448796
14782.501444209714,0.0,-7.503706261783192,1.963365655712574,FED,1.461943985743944,1.8205873499673126,USD,False,5911.49983643153
14946.09275721258,1164549.1387843867,5.362266775891262,1.0,FED,1.1913282129111606,2.5883426109291094,USD,True,471799.1650699949
18507.803964316023,1441243.5931460564,,2.0,FED,2.4440262408496163,2.7800279033235014,USD,True,666308.2363715657
14427.343404795676,916686.6696620532,-8.88910187530704,1.0,FED,2.607125572288993,1.3667877678432208,USD,False,372443.82740636455
19110.685204402384,,-9.30693301736397,0.0,FED,2.5998608431798287,1.4459892757615158,EUR,True,
13095.28327700671,1436491.6437637077,4.543763226429585,3.0,ECB,,2.8046879560223053,USD,True,579835.6795689311
19157.780563869448,1489389.9698037265,-0.8779680213831776,1.963365655712574,FED,1.8151546846659325,3.2242749865338176,JPY,,666308.2363715657
10001.270583484913,,6.933200690532249,1.0,FED,2.35377835071842,3.1797239826482095,EUR,True,595776.4346918536
15497.982321268537,1417554.131201609,-7.954267779839499,1.0,BoJ,0.003024585979357175,1.3187746355326424,USD,True,573219.2545555951
16094.989068128936,1383417.0016823234,-2.9181413316338194,0.0,FED,3.6942469148727377,2.1362471266054364,EUR,True,559804.2126719146
11057.21828442121,825274.8005108505,-9.348334945936944,0.0,FED,3.667277747017182,2.9041031629043026,USD,False,334530.93785111955
10557.746589091637,653819.3405761167,2.2330876653843745,,ECB,3.329927898077609,3.328053130182901,EUR,False,265751.28148361645
13983.490673626202,1223814.3747941449,8.861499974716779,1.0,FED,1.909053052102132,1.3290077628581451,USD,True,495120.9184871034
11833.386353118936,361315.12358363543,3.7642603437259226,0.0,FED,3.3640439660256187,2.246559536363788,JPY,False,149260.1568267705
15103.327029874803,502065.6422912534,-8.242232782170941,0.0,BoJ,2.2173027338451976,1.585980638069647,JPY,,206865.93928189483
18443.054251953377,1643890.8053240618,3.357885437688534,1.0,FED,2.0115206885054104,2.2196840452175275,EUR,True,664934.2154074936
20425.739907342057,1243737.1920539357,-3.153090539423209,2.0,ECB,3.8736096215629323,0.3765731435104278,EUR,True,505664.5421664032
13717.624335281156,294124.7240137828,-0.8779680213831776,1.0,BoJ,0.6724381116182949,1.168918706203604,JPY,False,123136.9686751098
9421.87817863145,960371.9044211702,,0.0,ECB,2.3323324520016966,1.9212192959879004,EUR,False,666308.2363715657
13691.314186618261,1711595.481628771,8.422288894952722,0.0,BoJ,1.9125191945653421,1.5020788694855436,USD,True,690116.4027839347
13329.86719658922,906066.3412120384,-1.4598930801623045,0.0,FED,-0.3312208024693093,2.4501232356663363,EUR,False,367758.19138483505
10004.380449654167,836515.1019841498,3.7153576978589964,1.0,BoJ,,1.3683882884754777,EUR,False,338608.53604506113
16248.233617721591,,-9.051668088396365,0.0,BoJ,2.0549165434440684,1.859195706591315,EUR,True,543846.2305223979
,1103614.41710457,9.606026473779437,1.0,BoJ,3.078924585001735,0.5358607786932199,EUR,True,447438.97849496605
11757.922500687551,794463.2674605228,-5.740101795013879,0.0,FED,3.7368471331205875,3.5189962178218526,EUR,False,322487.3279641252
7690.90661768501,1771083.3072585666,3.0107748529729577,0.0,BoJ,1.5401034150595494,2.4737890887159626,JPY,True,711510.2877054714
17419.005161400924,1714379.7603994405,-9.391455390547181,1.0,ECB,0.9717600246810929,2.081462793189049,JPY,,692717.6279332585
22753.881658765553,933227.6190959847,4.677280960230348,1.0,ECB,1.4240168972079696,2.3362196292964805,USD,False,382393.53575809224
19511.86963483978,1393698.6159661522,9.698743949608144,0.0,FED,2.952129150410698,0.6567562979930908,USD,True,565286.1339891867
13360.387164745662,1130046.5901080961,-3.12857122768669,0.0,BoJ,1.7485544343906962,2.0309262451419956,EUR,,457362.16519489116
21358.78062500487,1341521.0744683456,-7.26987441315649,1.0,ECB,1.0525728895346733,2.8862203120288292,USD,True,545150.4880624575
12626.364551059842,1413348.8084611276,-3.0028147751481864,2.0,FED,0.4113407546330645,1.8029308483566775,EUR,True,570389.46864192
24065.706783272675,1940130.339687286,1.942339195823969,2.0,FED,3.56819339697383,3.139971800419761,EUR,True,779153.3797440684
,660001.9361451138,6.754343653859664,1.0,FED,1.7870334076139167,3.614335271667044,EUR,False,270747.9221101969
18730.56229417654,1505434.7996320138,-7.366566525433996,0.0,BoJ,2.4527271835555764,2.412473262266659,JPY,True,609664.6714571711
13001.669857552733,1191252.5433966592,9.269258391510121,0.0,ECB,3.288700317361525,2.709286213590535,JPY,True,481703.53915336315
14236.2813946446,915872.4733628759,-8.123826337623877,,BoJ,3.24513138004341,1.551852027299195,USD,False,372041.87713774067
12366.116181433537,43210.131406119675,-1.1746328665971024,0.0,BoJ,1.4061129962400254,1.580453422522817,USD,False,22230.264108447966
15810.521904136245,1234361.734662721,,1.0,,2.323529585535748,1.343548974362102,EUR,True,500067.0949269379
12334.231742174938,690226.9753716683,3.7141195373324827,0.0,FED,0.44530576307455694,0.23439426223596804,USD,False,281025.2256694448
18152.124682196543,1440991.1224778085,-3.7287445099083367,1.0,FED,2.7326354266441735,0.7628843260287306,JPY,True,583656.5531151001
16012.387800847211,1518974.1683730506,2.950843796498477,1.0,ECB,1.1553905603056358,2.408670346112023,JPY,True,613995.2126383185
15411.63278288873,1412051.8004843686,,1.0,ECB,,2.005592850786354,USD,True,570986.6131583868
17218.356229655474,634964.0951037765,6.964543203205864,2.0,FED,0.6072901799644166,4.276400258928167,JPY,False,260874.37344201346
13952.111310835782,92553.16518147266,3.839954604950549,2.0,ECB,1.4883271790055113,0.9890888188888474,EUR,False,42602.878587844374
21390.199743036326,1005039.8917079571,4.691461030697322,,FED,2.5844478847684735,,USD,True,410572.97487260355
11408.145893351402,1963481.2539492685,-2.010299564305811,1.0,BoJ,1.8080369814795545,2.302767135825685,USD,True,789955.3578771352
15597.39127686173,1125262.1736964507,-8.740863328697257,2.0,BoJ,2.2503360957350136,2.2156036436011317,EUR,True,456342.0778166593
15370.304524491603,1236519.5666569476,-0.8779680213831776,1.0,FED,2.7564985227315786,2.4077473037160337,EUR,True,500756.76528649614
13414.71545306612,1321581.5292285788,5.828931643969062,0.0,FED,3.5254259452220182,1.8373837740397085,USD,True,533999.6636589868
14769.845441909567,1180535.3719065175,4.039745633165268,1.0,BoJ,2.512138522842298,2.483017591737211,USD,True,478122.8948884975
16395.729445080102,832281.8862354676,-4.169818960959557,2.0,ECB,2.151208453355802,0.9337183036730772,EUR,False,339470.2123084269
13233.937637004901,673960.2687912942,-7.9716377135366745,0.0,FED,0.7742529260655755,1.9027220274102776,USD,False,274876.08824377693
11835.64068026166,872839.338658991,-8.833316420182008,1.0,FED,3.0429636854364457,2.652693266240707,USD,False,353868.22507241706
17894.640471735664,296097.34339663235,-1.1543884448860098,1.0,FED,2.5810720768410285,3.739101874558541,,False,125596.56266965822
17632.506459516968,1008148.4789792927,-7.647522905776514,3.0,BoJ,2.000380800539686,2.5229399732850126,EUR,True,410310.8646709427
13518.76500772474,754143.7867867241,4.613812870161727,2.0,ECB,0.10033300772274933,1.9240346583028902,EUR,False,307065.94348035357
18557.183342964687,410146.7517733434,-5.409115308192442,1.0,ECB,1.4378796224939014,1.3354859423480328,USD,False,171480.49222346162
