Numero di Vendite,Totale Vendite (€),Sconto Applicato (%),Giorno della Settimana,Tipo di Prodotto,Promozione Attiva,Categoria Prodotto,Canale di Vendita,Fascia Oraria,Superficie di Vendita (mq),Predict
1096.9628036235808,75958.8064613201,8.639363514001808,1.0,1.0,0.0,Cibo,Online,Pomeriggio,True,650.4600588730053
1465.4087967170792,64068.706783764785,11.796470043422737,3.0,0.0,1.0,Libri,Online,Sera,True,589.7024596998585
1045.6432648076498,32430.842537221837,14.97812451784445,1.0,0.0,0.0,Elettronica,,Mattina,True,422.7507432784132
909.7566267628506,13589.559768265624,13.557591440877516,,1.0,,Elettronica,In Store,Mattina,False,368.26992813740355
661.3868164933185,68412.69733065009,8.001159407026849,,0.0,0.0,Elettronica,In Store,Pomeriggio,False,266.9550744194355
972.3405866582162,89563.98150677173,,0.0,0.0,1.0,Libri,Online,Mattina,,390.9528435426945
388.55499002523084,4275.262778067124,18.460942471536384,,0.0,0.0,,Misto,Pomeriggio,False,160.96027875155326
683.3827124724444,78064.91065566603,14.992728806792215,2.0,0.0,2.0,Libri,In Store,Mattina,False,277.8509036310154
1982.9053643173454,14769.531071371734,6.372896925372598,3.0,1.0,0.0,Cibo,In Store,Mattina,True,431.709803280227
,11151.750869536336,15.090644403081372,0.0,0.0,1.0,Libri,In Store,Mattina,False,378.3548680204224
1287.3806538642016,22237.343727360294,6.526239018621633,1.0,1.0,2.0,Cibo,Online,Pomeriggio,True,517.2101332512672
1017.9365250112318,50648.44051364124,15.3313407378031,2.0,1.0,2.0,Abbigliamento,In Store,Pomeriggio,True,412.07401222583366
1554.0116355771174,63831.05378899146,13.345312069583946,2.0,0.0,0.0,Elettronica,Online,Sera,True,625.6082478517222
1475.4831595204837,38932.19192442073,12.23277314401411,2.0,2.0,0.0,Elettronica,In Store,Mattina,True,594.4630957513978
784.4676937294944,9288.40656987513,6.734124615457101,1.0,1.0,0.0,Libri,Online,Sera,False,316.10731487643494
529.5513970314107,24621.69078974803,16.4614228985745,2.0,1.0,1.0,,Misto,Pomeriggio,False,217.05898568213664
1009.3556493802882,23886.528000047845,11.097633213866393,4.0,0.0,0.0,Abbigliamento,Misto,Sera,True,407.07154971627523
839.7077650447766,80747.45270361226,9.21500015793204,2.0,2.0,2.0,Abbigliamento,Misto,Pomeriggio,,339.2476060652903
1175.0253193142207,28459.025583527487,9.739767902765909,0.0,1.0,2.0,Libri,,Mattina,True,650.4600588730053
932.4263542908411,30261.995360371773,11.16816118599403,2.0,3.0,1.0,,Online,Sera,False,377.22099007213467
781.4237244357172,80642.588890322,15.260960005179438,1.0,1.933517431277623,2.0,Cibo,Misto,Pomeriggio,False,317.25626412668265
959.2530872756345,74664.36129718562,10.562401625707222,2.0,0.0,,Elettronica,In Store,Pomeriggio,False,386.86995539796595
762.8103012051163,6878.530445590159,3.827073630139269,3.0,1.0,1.0,Cibo,Misto,Sera,False,306.57224257108834
1379.250355082415,57212.21881355791,10.207062086700121,0.0,2.0,,Abbigliamento,Misto,Pomeriggio,True,555.3622606589761
841.6872506103767,71871.78610563965,7.70875896862535,1.0,1.0,2.0,,Online,Pomeriggio,False,339.2875279347383
,59970.44471288624,6.324151111139301,3.0,2.0,2.0,Cibo,Online,Pomeriggio,True,428.61511493302436
660.0339903872771,96271.95723218932,13.587111231355665,2.0,2.0,2.0,Abbigliamento,Online,Pomeriggio,False,268.68972952431756
823.3072459554749,29719.48272215682,7.769156728203228,1.0,1.0,2.0,Elettronica,Online,Pomeriggio,False,331.95364540065094
,70135.50830198152,11.276233633189017,2.0,1.0,0.0,Cibo,In Store,Pomeriggio,False,259.69939431793415
1596.4267808317709,30695.88027559641,11.393664423269014,3.0,1.0,2.0,Abbigliamento,Misto,Mattina,True,642.288811659689
,77132.44055298777,,1.0,0.0,2.0,Elettronica,In Store,Mattina,False,394.042281239064
881.7387523133971,74664.36129718562,4.5945623941821125,1.0,3.0,0.0,Libri,Misto,Pomeriggio,False,354.97386964361345
,92603.20956410575,14.078989307192758,2.0,0.0,1.0,Cibo,In Store,Mattina,True,483.49771952656926
1477.168393968198,61539.85331200065,13.086132465084903,3.0,1.0,1.0,Elettronica,Misto,Mattina,True,595.0931973268047
1142.9636848563712,29387.0949468388,13.736221224983652,1.0,1.0,,Elettronica,Misto,Mattina,True,650.4600588730053
1312.943284118915,9456.881589953293,14.473895106819356,1.0,2.0,0.0,Elettronica,In Store,Pomeriggio,True,530.1194821796119
1322.6781425358736,14324.670471095757,6.069702163238118,,0.0,0.0,Cibo,In Store,Mattina,True,530.892167663321
962.7848323712085,62562.208847976544,5.022081366910729,0.0,1.0,1.0,Abbigliamento,,,False,386.92055735855666
1096.5222356426355,74664.36129718562,7.817240355954569,1.0,,2.0,Abbigliamento,Online,Pomeriggio,True,441.2540663638406
,76533.25441061272,9.352450674941304,2.0,2.0,2.0,Elettronica,Online,Pomeriggio,False,295.35893674938796
1111.3791770959554,30371.649120773392,,1.0,0.0,1.0,Elettronica,In Store,,True,448.5626641586176
671.7294750788401,12156.228268539915,13.708619057692168,1.0,0.0,1.0,,Misto,Mattina,False,272.8043757488437
1015.9014376422855,31881.086983956975,4.217212686773043,3.0,1.0,0.0,Elettronica,Misto,Pomeriggio,True,407.92573886294616
762.003324880221,25110.852987582864,7.583127055719662,2.0,2.0,0.0,Elettronica,Online,Pomeriggio,False,307.67626806880435
877.9792845894146,34468.59858725423,13.601372108613313,2.0,1.0,1.0,Libri,Online,Pomeriggio,False,355.5721254683499
1065.4479076047444,98478.29835248645,14.839905410398547,3.0,1.0,1.0,Abbigliamento,Online,Pomeriggio,True,430.93113466501734
1297.7503151989386,23170.645012556768,14.597643758847674,1.0,3.0,0.0,Abbigliamento,Online,Sera,True,524.3794192072297
845.8374638864068,740.5561440814723,9.275533989080246,1.0,1.0,0.0,Elettronica,Online,Mattina,False,341.41764575128684
1065.4332469432138,88614.87282931665,13.096634616026149,,3.0,2.0,Abbigliamento,In Store,Pomeriggio,,431.00228916209335
465.3320859312133,83717.93089860717,6.239406061598345,0.0,2.0,,,In Store,Sera,False,188.60465619096485
1171.0377237444584,26163.079078040373,7.269769522401566,1.0,0.0,0.0,Abbigliamento,Online,Mattina,True,470.5960203545038
759.9572605948007,1025.542741097707,16.241339614178436,1.0,0.0,0.0,Elettronica,In Store,Pomeriggio,False,308.85530612217383
1108.3334826678702,72658.03567107605,13.457784673355338,4.0,,1.0,Libri,Online,Sera,True,447.6707284691547
1183.2574414986489,31662.235347617006,8.82852268429491,5.0,2.0,2.0,Elettronica,Misto,Pomeriggio,True,476.55153340474806
1110.8922337857216,98369.11278031595,9.530402105562931,1.0,0.0,0.0,Elettronica,Online,Sera,True,447.21601414595756
,10659.946392556307,1.2103941021270295,1.0,0.0,1.0,Abbigliamento,Online,Sera,True,561.2825963584345
1222.659767286743,76778.41378081341,17.147020448633292,0.0,2.0,1.0,Abbigliamento,In Store,Mattina,True,494.8080130492873
1025.294727434333,92621.02388779505,13.85779445270331,0.0,1.0,0.0,Elettronica,Online,Pomeriggio,True,414.5752293095442
1358.4479329471153,66308.19873027522,9.90247830716221,2.0,0.0,1.0,Abbigliamento,Online,Pomeriggio,True,546.3499166709948
1140.538759398211,27063.20741789093,9.048560412001267,0.0,0.0,1.0,,Online,,True,458.93007188288476
801.7691459988383,76463.51221860391,2.6759808959587295,1.0,1.0,1.0,Elettronica,Online,Pomeriggio,False,321.810452668323
1064.494060656485,44473.72681644274,0.9471043638565249,3.0,2.0,0.0,Elettronica,Online,Pomeriggio,True,426.68175557175107
1004.9564688508325,32466.39646159989,17.394620406799902,3.0,1.0,0.0,Elettronica,Misto,Mattina,True,407.50097366237304
723.6834646125333,58183.41349191628,5.9803598539713,,1.0,1.0,Libri,In Store,Mattina,False,291.5674938012047
1155.8405644023883,86549.7075953264,18.098142776121584,0.0,2.0,1.0,Cibo,In Store,Mattina,True,468.36566859379184
1198.1040811596374,99237.93848381253,14.609073861688396,2.0,0.0,0.0,Libri,In Store,Pomeriggio,True,483.6243546223615
666.6858900012269,87562.2496078344,15.260960005179438,2.0,1.0,2.0,Elettronica,Online,Pomeriggio,False,269.7646424811276
893.6152480414964,3750.532963651887,11.767295586587549,,1.0,1.0,Libri,Online,Sera,False,361.2762878925749
1115.1083838773725,28799.445075386233,18.713339414983743,0.0,,2.0,Libri,Online,Pomeriggio,True,451.95735537544414
697.4152976704501,69461.79326696189,9.636763806809038,1.0,2.0,1.0,Abbigliamento,Online,Pomeriggio,False,282.4571482102228
1183.7979240502289,13203.590603323346,15.276858421420705,1.0,1.0,1.0,Cibo,In Store,Mattina,True,478.4022271465178
860.6597037191407,9081.345967530451,8.971696746005007,1.0,2.0,1.0,Elettronica,Online,Mattina,False,347.55539051145786
1982.9053643173454,64497.72390639872,10.622786595478356,1.0,3.0,2.0,Elettronica,Misto,Sera,True,445.3182030126178
513.006582211866,60503.281553017005,13.496559476153704,2.0,2.0,1.0,Abbigliamento,Online,Mattina,False,209.8516007275925
990.2298780368809,23121.918578346667,9.689893191844222,2.0,0.0,1.0,Abbigliamento,Misto,Mattina,False,398.99891917230565
852.8651496911151,85533.81814004996,17.18537860192164,1.0,1.0,1.0,Cibo,In Store,Pomeriggio,False,346.60167345702257
855.7018002122325,70190.19299289185,17.323443485572355,3.7185821512355397,2.0,0.0,Abbigliamento,Online,Mattina,False,348.07775313056476
821.7651000630372,97956.04782978207,2.9147366355441697,3.0,0.0,1.0,Cibo,In Store,Pomeriggio,False,329.5804610158781
1095.7676794280674,36459.025980546874,11.840055480076714,2.0,0.0,0.0,Elettronica,Online,Mattina,True,441.85908841524997
813.9625749051773,20849.770389722853,7.583038647317869,2.0,3.0,2.0,Elettronica,Online,Mattina,False,328.7599415562663
1210.6084480676645,80870.42117871021,11.345650307756774,2.0,0.0,0.0,Cibo,Misto,Sera,True,487.64707431939286
742.9879434078963,58494.60057925594,6.439260104526797,4.0,0.0,1.0,Elettronica,In Store,Pomeriggio,False,299.12695539451653
983.4334580337949,8416.810428779008,6.7193147216997335,1.0,0.0,2.0,Cibo,Online,Sera,False,395.3891776300279
977.9922479482422,32805.72122021708,11.31234784392581,6.0,0.0,1.0,Abbigliamento,In Store,Mattina,False,394.59060353247463
1151.130110589885,95992.43147927313,10.59997074371918,1.0,2.0,1.0,Cibo,Online,Mattina,True,464.2320354590697
827.7235118863348,49860.80953335922,11.857733240154054,4.0,2.0,0.0,Elettronica,Online,Mattina,False,335.24672472658017
729.434051549524,4347.779999896439,6.945581980872733,1.0,2.0,1.0,Elettronica,Misto,Sera,,294.45729521407145
1732.6211436603253,47956.979700505966,17.06454382228239,6.0,0.0,0.0,Elettronica,Misto,Pomeriggio,True,698.1678206108148
796.0115931323274,68007.15287419928,21.3042950478372,,1.0,0.0,Abbigliamento,In Store,Mattina,False,325.0959257672822
920.882817616777,54123.659556174185,2.070142037766331,4.0,0.0,0.0,Abbigliamento,Online,Sera,False,368.97416965804075
1667.200148902402,37453.66561281867,3.8462012288088285,1.0,0.0,2.0,Abbigliamento,In Store,Mattina,True,668.0339199296035
694.3828047897716,5495.692777652972,19.452758917766168,1.0,1.0,0.0,Libri,In Store,Mattina,False,283.8889495912385
621.9962984406488,85428.23227225844,10.908464884335453,2.0,,1.0,Abbigliamento,In Store,Pomeriggio,,
705.3196051133775,71509.22508068773,10.239093929235004,3.0,0.0,1.0,Elettronica,Online,Pomeriggio,False,285.19957022412154
1040.20132044044,46732.78147618868,10.040644739102225,2.0,0.0,1.0,Elettronica,Online,Sera,True,419.0927215979067
1154.928292938015,33447.29425379984,13.860265561823047,1.0,0.0,1.0,Elettronica,Online,Pomeriggio,True,466.1293968437529
762.0940072958408,74664.36129718562,0.19881300387276468,1.0,0.0,2.0,Abbigliamento,In Store,Pomeriggio,False,304.8972468194982
1201.6390835285865,81953.57932027492,8.493447703875255,,2.0,1.0,Abbigliamento,Online,Pomeriggio,True,483.8036677225972
713.7887227117632,57523.38392307957,22.26970276654136,1.0,0.0,2.0,Cibo,In Store,Mattina,,292.19639991466767
1521.0425016190275,23721.622241213823,12.403621911787065,3.0,1.933517431277623,2.0,Libri,In Store,Mattina,True,612.1380872211471
1231.3559274776512,28899.613037746498,8.206631227406868,2.0,3.0,1.0,Abbigliamento,,Pomeriggio,True,495.9043603592826
1161.0600342083642,61253.06486633001,13.797927944955688,2.0,0.0,2.0,Elettronica,Online,Mattina,True,468.5633920668324
1002.0962767696933,72237.54237627648,7.565065074639762,2.0,0.0,1.0,Elettronica,Online,Mattina,False,403.10803023026926
1449.5699003604166,,6.69578958510005,2.0,0.0,1.0,Abbigliamento,In Store,Mattina,True,581.8366970196967
1502.0637790177361,80663.66468554256,16.134261645946943,2.0,0.0,0.0,Elettronica,In Store,,True,605.6657901008786
809.9188549713076,22281.08554220085,12.078241296299883,3.0,1.0,1.0,Abbigliamento,Online,Pomeriggio,False,327.89101437741306
1254.1283509037053,91885.58889424108,22.234840021020915,1.0,0.0,2.0,Abbigliamento,Online,,True,508.3217923677884
781.5280198334154,16704.75767534444,5.886156061931642,2.0,2.0,1.0,Abbigliamento,Online,Mattina,False,314.97705475194573
741.4979852464388,55241.821894361645,12.526713051482085,3.0,0.0,,Cibo,Online,Mattina,False,300.35720801402016
1286.627936763537,92073.52740544529,7.661307422009881,1.0,1.0,2.0,Libri,Online,Mattina,,517.2495669320177
698.4154088602427,44544.56531654306,6.276029703974123,0.0,0.0,2.0,Elettronica,Online,Sera,False,281.24897245528933
913.958486410024,55784.987885595925,12.320570128456607,3.0,1.0,0.0,Abbigliamento,Online,Mattina,False,369.5795656025466
1081.6157513557312,2517.7661880286473,12.562833449967846,2.0,0.0,1.0,Libri,Online,Pomeriggio,True,436.4151505772828
405.84152119384396,47765.12725216857,9.121998325860918,5.0,0.0,1.0,Elettronica,Online,Mattina,False,165.07320797529587
932.3050870966686,40186.81968570335,10.364193385828957,1.0,3.0,1.0,Elettronica,Misto,Pomeriggio,False,376.93129285441614
940.5038013184134,33714.84842442854,12.551845910548622,1.0,0.0,2.0,Elettronica,In Store,Pomeriggio,False,379.96707430052993
1375.3556265570414,92279.01833129833,7.084108484154589,3.0,1.0,0.0,Abbigliamento,In Store,Sera,True,552.567483168063
925.5004386468283,33998.05072136598,22.610133674748855,4.0,0.0,0.0,Abbigliamento,Online,Pomeriggio,False,376.983215561156
1442.1695262556905,60781.55826212734,,3.0,1.0,0.0,Cibo,Online,Sera,,
1279.5041791466856,21934.129865331965,15.260960005179438,1.0,2.0,0.0,Abbigliamento,,Pomeriggio,True,513.7159827634505
946.6769754002147,1129.2479418244072,8.585554908780425,2.0,0.0,1.0,Elettronica,Online,Mattina,False,381.24645663272
808.8440000416746,39513.343262284805,4.058770599146145,2.0,1.0,1.0,Cibo,Online,Mattina,False,325.0552311964137
465.69240532128504,9162.13512764268,3.3367421186931985,0.0,0.0,1.0,Abbigliamento,In Store,Pomeriggio,False,187.27798476412198
,45434.375393373106,18.21628033824665,0.0,1.0,1.0,Elettronica,Online,Mattina,True,441.7579692308935
1019.2028956825795,48903.91672795764,12.454846519009683,2.0,2.0,1.0,Elettronica,In Store,Pomeriggio,True,412.0176122287348
958.343923394266,50794.62557947105,4.907624687557631,2.0,0.0,0.0,Libri,Online,Mattina,False,384.8098567639737
1195.146566248528,79555.9721816483,11.537019478663394,2.0,0.0,0.0,Cibo,Misto,Mattina,,481.5197323430102
1021.0096588167427,42724.90123717188,6.3230865457225764,4.0,1.933517431277623,1.0,Abbigliamento,Online,Mattina,True,410.6007894904139
1748.8838875011716,27318.959416549136,4.968815260481854,0.0,2.0,0.0,Elettronica,In Store,Pomeriggio,True,701.6441995786133
292.43121217891314,25451.938751772395,8.904332726241936,5.0,0.0,2.0,Cibo,Misto,Mattina,False,119.64378468943784
1265.2771844738963,50875.470554973814,14.405709896685515,1.0,0.0,0.0,Libri,Online,Sera,True,510.43258675856424
359.17713975699166,1651.7554712747628,11.04015689120902,1.0,1.933517431277623,1.0,Abbigliamento,Online,Mattina,False,146.98290297015936
1066.3195138525161,91355.49425517124,4.787255697894731,0.0,2.0,1.0,Abbigliamento,Misto,Pomeriggio,True,428.5639822503749
1297.964170532182,10619.475305630522,11.094702995312725,0.0,0.0,1.7556114307939352,Elettronica,Misto,Mattina,True,522.5140791114666
1120.343609484416,,6.383799507988183,2.0,0.0,1.0,Abbigliamento,Online,Pomeriggio,True,450.0525836461629
807.7188245629293,14871.762559380564,11.602364319601225,1.0,0.0,0.0,Elettronica,Online,Pomeriggio,False,326.5682391210521
,45757.8513582413,12.901932001562194,1.0,2.0,1.0,,Misto,,True,474.92447628505136
1227.148315577123,56029.83755892551,8.284929183797972,3.0,2.0,0.0,Abbigliamento,Online,Mattina,True,493.94480498598864
1278.8983774308033,90169.82008920044,,4.0,0.0,0.0,Cibo,Online,Mattina,True,515.3932821468717
847.6776857757384,11253.345019921268,5.881537338509017,2.0,1.0,0.0,Abbigliamento,In Store,Sera,False,341.1355355118481
957.0786628352855,3593.6151461225086,10.841334841717993,2.0,2.0,0.0,Abbigliamento,In Store,,,386.6838655866297
1041.0464483896271,3802.233860673665,10.31174198817406,3.0,1.0,2.0,Elettronica,Online,Pomeriggio,True,419.81210195230307
1525.4429157819056,43424.511107317354,11.607253782245419,1.0,0.0,2.0,Cibo,Online,Mattina,True,613.659342447436
996.754489610839,33481.187435331216,4.394678854071583,1.0,0.0,2.0,Elettronica,Online,Sera,False,400.02019950055706
802.5179650411254,27009.989453830964,11.081121821873205,2.0,0.0,0.0,Abbigliamento,Online,Pomeriggio,False,324.33152256301213
1267.0281884925319,47568.57643373799,7.572114456228297,3.0,0.0,2.0,Elettronica,In Store,Pomeriggio,True,509.08290973388125
776.8001846664326,45997.71130800352,15.280568076768331,3.0,0.0,1.0,Libri,Online,Pomeriggio,False,315.3042442896036
799.2749824326484,95721.6317444664,4.14132301661125,3.0,0.0,0.0,Libri,,Sera,False,320.9523898780427
653.4471909462789,36391.500778939815,0.0,2.0,1.0,,Abbigliamento,Online,Mattina,False,261.6788763785116
1286.089040613998,23252.86053013811,2.54198642008741,1.0,2.0,1.0,Cibo,Online,Sera,True,515.7982121716254
1271.5938355335536,,9.291357381455999,2.0,1.0,1.0,Libri,Online,Pomeriggio,True,511.7249414278583
1152.0313117856622,84322.97633068105,11.9157689750828,3.0,0.0,0.0,Abbigliamento,Online,Pomeriggio,True,464.38725540678973
788.9862784470682,18952.20344438645,9.443987611852915,0.0,2.0,2.0,Libri,Online,Pomeriggio,False,319.0277076623832
605.0610274622269,11537.87508300438,13.649341934903436,2.0,,0.0,Abbigliamento,Online,Pomeriggio,False,
,96622.06884576593,2.2760919767617587,4.0,,0.0,Elettronica,Online,Mattina,False,277.8934831677352
1086.5397010371576,91696.63881731006,3.5402968155944894,,0.0,2.0,Abbigliamento,In Store,Pomeriggio,True,435.67796945954143
1562.5234062386392,24695.84969090235,13.934486380104216,1.0,2.0,1.0,Libri,Online,Pomeriggio,True,
970.8236768716081,15798.577538903925,16.749387378071745,1.0,0.0,,Abbigliamento,,Mattina,False,393.35428696206475
903.379193929608,32648.354414117242,15.260960005179438,3.0,3.0,1.0,Elettronica,Misto,Sera,False,362.788041867403
1237.5094706035268,74664.36129718562,5.314493801128413,3.0,1.0,2.0,Elettronica,In Store,Mattina,True,496.8981363817493
1504.7227715917597,36597.09168089491,10.206572733700442,,0.0,1.0,Cibo,Misto,Mattina,True,604.951080456814
720.5651843567621,7493.989857190486,11.419792715562833,1.0,1.0,0.0,Abbigliamento,Online,Sera,False,
800.0244389609912,1343.5387800478927,2.3886968253124854,1.0,1.0,2.0,Cibo,Online,Mattina,False,321.02638463199025
1272.667120235204,74664.36129718562,23.764015730174997,3.0,0.0,2.0,Elettronica,In Store,Pomeriggio,True,516.1960528131342
575.1749604060611,26290.679117486205,5.766592607423158,0.0,0.0,0.0,Elettronica,,Pomeriggio,False,231.79996194465141
1393.308303970341,85729.27043568493,15.856265929059894,3.0,1.0,1.0,Elettronica,In Store,Pomeriggio,,562.3802013668543
997.1691533397367,58792.41919066053,5.508810422919942,4.0,1.0,1.0,Abbigliamento,Online,Pomeriggio,False,400.8203044627707
662.9488554960635,75454.04536397317,10.595159843396711,6.0,1.933517431277623,1.0,Elettronica,Misto,Pomeriggio,False,268.3580901514444
1269.6000791857966,98052.18297615946,11.955860062186021,3.7185821512355397,3.0,1.7556114307939352,Abbigliamento,Online,Mattina,True,512.3267896929744
1068.6993941621497,79979.19524677501,13.502994898537972,2.0,1.0,0.0,Abbigliamento,Online,Pomeriggio,True,431.8306561344213
1045.7375860111288,31727.68364002867,10.16317850166195,0.0,3.0,2.0,Abbigliamento,In Store,Pomeriggio,True,422.2439879549501
507.3848135708372,52881.8536609433,12.534739304156526,3.0,1.0,0.0,Libri,In Store,Mattina,False,207.01434721958185
1399.0013130424422,24020.307302914534,9.359189898929051,0.0,3.0,0.0,Abbigliamento,Online,Pomeriggio,True,563.3082821866557
505.81921223558004,17786.31687623976,11.127738498463916,3.0,2.0,2.0,Elettronica,In Store,Mattina,False,206.2660064437712
899.7701746116273,11709.10400168833,8.184841023548353,1.0,2.0,2.0,Libri,Misto,Sera,False,362.9635221517155
1170.0090478043885,1316.2548139659225,11.761014167288204,2.0,1.0,0.0,Libri,In Store,Pomeriggio,True,471.8319233719419
922.5355520147975,34384.808506909096,11.76521884520542,4.0,1.0,1.0,Elettronica,In Store,Mattina,False,372.84378645948067
999.374195008367,41885.22534902842,7.706955082460835,2.0,1.0,1.0,Abbigliamento,,Mattina,False,402.36176452808513
,51771.74237693306,16.892021728525563,3.0,,1.0,Libri,In Store,Sera,True,
650.0008399488718,79236.0997263138,0.18889361981188024,1.0,2.0,1.0,Cibo,Online,Pomeriggio,False,260.6570040654923
461.96645256790543,73242.72117258889,19.207881182668444,2.0,2.0,1.0,Cibo,In Store,Pomeriggio,False,191.1489453819627
1363.2395359113661,,14.06458336531757,2.0,3.0,2.0,Cibo,,Mattina,True,550.4151893741417
1295.0030637070195,,15.08364480366548,2.0,1.0,1.0,Cibo,Misto,Pomeriggio,True,522.8263189239075
803.0179445475073,56879.71680770214,9.46973999884901,,0.0,1.0,Cibo,In Store,Pomeriggio,False,324.04809981865765
1172.0049379457312,79594.86611376739,9.40330046971389,2.0,1.0,0.0,Abbigliamento,In Store,Sera,True,471.92296531920664
371.9930060371662,34148.383298605004,18.702763823017744,2.0,,,Elettronica,,Mattina,False,154.70803156177183
1966.1369813380816,,8.033655739756208,0.0,1.0,0.0,Cibo,Misto,Mattina,True,789.1648892571594
1241.8022987348847,31351.241313223978,10.047857690421715,1.0,0.0,0.0,Abbigliamento,Misto,Mattina,True,499.73527680108043
,10884.98854575689,9.130681574881226,1.0,1.0,1.0,Elettronica,,Pomeriggio,False,229.03833008160547
,88972.37831367443,0.0,1.0,,0.0,Libri,Online,Sera,True,570.9976996560483
775.1383920636554,25850.834772242837,,2.0,3.0,1.0,,,Pomeriggio,False,314.0401888473998
1103.970012083663,95436.36852628816,16.05637313087827,0.0,1.0,2.0,Elettronica,Online,,True,446.7049167727287
750.2399661004399,70198.81294572295,7.89777157022075,3.0,1.0,,Elettronica,Online,Pomeriggio,False,302.7653179112422
550.2104480200712,91793.54241763597,5.1046763141701526,3.0,3.0,0.0,Abbigliamento,In Store,Mattina,False,222.51558210227955
1507.7065441325685,21204.16180350395,11.026101267562508,1.0,0.0,0.0,,Online,Sera,True,606.3904480332963
1982.9053643173454,92738.84594380746,11.067163756827547,0.0,1.0,1.0,Libri,Online,Pomeriggio,True,461.2635077442196
1628.3228531202021,,,4.0,1.0,0.0,Abbigliamento,,Mattina,True,653.6193042320436
435.6522159670794,59097.82148934799,14.373378800342744,5.0,1.0,0.0,Abbigliamento,Online,Pomeriggio,False,
652.0321935261591,14743.935928662644,11.432521003592722,3.0,1.0,1.0,Libri,Online,Pomeriggio,False,264.54263371154144
965.4385046320829,75040.34416644846,11.077755514437579,3.0,1.0,1.0,Libri,In Store,Sera,False,389.7987285071644
1450.221060199728,57546.77589433495,11.841963964324009,1.0,2.0,2.0,Elettronica,Misto,Pomeriggio,True,584.2410132691886
961.2564397787547,41936.468287354255,9.713734985727879,3.0,1.933517431277623,1.7556114307939352,Elettronica,Online,Sera,False,388.0166964072203
776.041641606401,8006.479428722024,12.918760787242077,6.0,2.0,0.0,Elettronica,Misto,Mattina,False,314.89228487873305
605.8474681978366,,10.644010449504275,3.0,2.0,1.0,Elettronica,Online,Mattina,False,246.13219041398594
1223.5527998043576,7163.515071958537,10.507590186146341,3.0,1.0,2.0,Libri,Online,Mattina,True,492.873396977587
638.8009538819815,29946.41907779948,,2.0,0.0,0.0,Elettronica,Online,Pomeriggio,False,258.7356096312211
1272.4075044223484,16230.363164227158,11.730998454726073,2.0,0.0,,Libri,In Store,Mattina,True,512.4823013053573
1982.9053643173454,64790.80942235198,15.211262557567625,4.0,1.0,1.0,Cibo,Online,Pomeriggio,True,461.50350889733147
1042.5862806205887,47706.52238021462,,1.0,1.0,2.0,Libri,Online,Sera,True,421.89247985398265
1046.490980952449,83985.18071454,12.129658176667158,1.0,0.0,2.0,Elettronica,Online,Mattina,True,422.2352898339798
1411.8655704204016,43889.26122355482,8.28624285271814,1.0,1.0,0.0,Elettronica,Misto,Mattina,True,567.532101023976
1370.2422427038844,29421.102731910574,13.564721102983672,3.7185821512355397,,0.0,Elettronica,Online,Pomeriggio,True,552.7663134124489
860.9038910949313,31988.746307297577,17.78037868890422,4.0,0.0,1.0,Cibo,,,False,349.6956700446438
1093.4088293486188,75533.01206148729,,6.0,2.0,0.0,Elettronica,Online,Pomeriggio,True,440.7099405881285
1120.7786618478535,53661.26012677244,,1.0,0.0,0.0,Cibo,Online,Sera,True,650.4600588730053
1546.5650707152822,86956.55787593241,12.285702343389147,0.0,1.933517431277623,0.0,Abbigliamento,Misto,Pomeriggio,True,622.9117389891297
1070.7956083379825,42355.99435422547,19.8263229863512,2.0,0.0,2.0,Elettronica,In Store,,True,434.2661402310984
1163.3392720990892,4831.1020290214055,1.7256088946685537,1.0,1.0,0.0,Elettronica,Online,Pomeriggio,True,466.15339150803624
895.3388235625087,6872.907140645001,5.619554162847333,4.0,0.0,0.0,Abbigliamento,Online,Mattina,False,359.8213956738577
1147.7725072506769,43963.29484897223,10.810642487659976,1.0,0.0,2.0,Cibo,Online,Sera,True,462.35219564656876
1555.239141644353,,0.0,1.0,0.0,1.0,Cibo,Online,Pomeriggio,True,622.0956566577412
672.1310988780496,18939.04065143055,4.868558285403841,4.0,,1.0,Libri,In Store,Sera,,270.313007036841
1113.0718802985812,,8.912722186149585,2.0,,1.0,Abbigliamento,Misto,Pomeriggio,,650.4600588730053
1290.6295549993208,75693.56487991173,5.717884390417664,0.0,0.0,2.0,Abbigliamento,Online,Mattina,True,517.9671873168536
1042.1435050421646,86277.33213104593,19.120080305351216,1.0,,1.0,Cibo,Online,Mattina,True,422.59342610847125
767.8661248215188,15213.51217076513,7.909055956277704,4.0,0.0,1.0,Elettronica,Misto,Mattina,False,
1057.765545119929,47274.639122320164,20.23001125847143,1.0,0.0,0.0,Abbigliamento,Misto,Pomeriggio,True,429.17522142551303
766.5471264666627,60102.368353493366,9.80407596513646,3.0,2.0,1.0,Cibo,Online,Sera,,
772.6863648891233,76153.40816255184,7.161006924693757,3.0,0.0,1.0,Abbigliamento,In Store,Pomeriggio,False,311.22284803305746
1084.678595027223,75774.420094421,17.484105723350435,3.0,0.0,0.0,Abbigliamento,Online,Mattina,True,439.1166697278944
1375.773526137061,54134.0483518838,14.297218953292903,2.0,1.0,2.0,Elettronica,Misto,Pomeriggio,True,554.8985761408122
966.7784751445953,54029.971323775826,18.06312411473801,1.0,1.933517431277623,1.0,Abbigliamento,Online,Sera,False,392.1303272922595
