Fatturato,Quantità Venduta,Sconto Medio,Numero di Ordini,Resi,Clienti Unici,Categoria Prodotto,Giorno della Settimana,Tipo di Cliente Prevalente,Vendite Raggiunte Obiettivo,Predict
4494.5843009657265,380.0819905296217,1.8783131073366433,29.0,15.0,184.0,Elettronica,Venerdì,Frequente,False,1012.7536260412982
7842.064958981594,428.4031732939426,29.006327746002476,33.0,4.0,195.0,Cibo,Sabato,Nuovo,True,1694.0333110099014
1792.2148361678903,,33.76699600681433,29.0,14.0,190.0,Abbigliamento,Mercoledì,Frequente,False,540.7451641111772
6092.066537704298,380.02905866769817,11.942567902657613,37.0,12.0,208.0,Elettronica,Giovedì,Nuovo,True,1331.2277683509033
1806.5030166664242,420.1660749047293,32.10235331350943,34.0,8.0,216.0,Bellezza,Domenica,Nuovo,False,484.14019047335273
3144.765680395507,524.0517687182675,39.37829740374894,33.0,9.0,184.0,,Giovedì,Frequente,False,782.2308369542068
1376.5805797401877,464.78100769276364,30.16179333850934,24.0,6.0,195.0,Elettronica,Giovedì,Frequente,False,411.7342389220157
5523.92652095798,389.2578588249619,25.61190219472365,32.0,4.0,215.0,Elettronica,Giovedì,Frequente,True,1219.0014716196122
3659.318311167211,699.9613837684639,8.085937501914575,34.0,8.0,222.0,Elettronica,Giovedì,Nuovo,False,941.0434836137899
1460.4573958598787,503.80927472867234,6.847765820843815,38.0,14.0,201.0,Elettronica,Lunedì,Frequente,False,442.5494850084931
4170.051961265165,391.7882810371951,0.7850436622851675,17.0,7.0,216.0,Bellezza,Giovedì,Nuovo,False,951.4683721979629
2229.4271819580904,512.8923322324977,43.88822781468911,31.0,11.0,180.0,Elettronica,Lunedì,Nuovo,False,599.3513034303337
6754.030401433878,559.7456673567734,19.966781596209437,33.0,7.0,210.0,,Venerdì,Nuovo,True,1516.733102334187
8584.337068920031,488.1067767596869,32.10554642326504,24.0,13.0,202.0,Cibo,Venerdì,Frequente,True,1860.0888921695857
3525.421915421181,339.72268800752437,1.1124823273339024,24.0,12.0,178.0,Casa,Mercoledì,Frequente,False,806.8899412537602
1439.4351511780912,457.8863610401598,41.435923035520936,34.0,9.0,196.0,Elettronica,Sabato,Frequente,False,421.1093462441141
1163.1899063288963,525.9015831973464,33.75487240196707,26.0,13.0,210.0,Abbigliamento,Giovedì,Nuovo,False,
5693.609083758198,538.0169899717881,15.461640161604805,30.0,15.0,,Elettronica,Domenica,Nuovo,True,1298.5807497270155
8068.462327102649,391.50331529706307,12.051711400928166,28.0,8.0,195.0,Casa,Sabato,Frequente,True,2293.1163631479576
2870.200478414193,554.8891157304413,31.2137391776937,34.0,7.0,208.0,Bellezza,Sabato,,,737.3854564842017
570.8111442995745,333.57531145414504,24.38023383905507,32.0,12.0,228.0,,Giovedì,Nuovo,False,211.7967989122529
6308.418831336303,665.7638127992238,24.49511138223841,,5.0,195.0,Bellezza,Martedì,Frequente,True,1458.9633989688039
3022.86699002545,393.36391043722847,32.49947661397833,39.0,,199.0,Casa,Giovedì,Nuovo,False,719.3326234748606
6135.796355326783,584.4903030029296,34.10199839633111,33.0,9.0,195.0,Elettronica,Martedì,Frequente,True,1399.0961621266022
5549.171818958137,648.6625279715074,25.195879876475725,27.0,8.0,211.0,Elettronica,Mercoledì,Nuovo,True,1301.9135341954322
903.8546704420459,460.5478933979231,32.367907555859595,29.0,,187.0,Elettronica,Venerdì,Frequente,False,315.69851135220017
5419.275176401612,480.13291226741154,1.0196192436809082,36.0,18.858406501056443,191.0,Cibo,Lunedì,Nuovo,True,1227.7929470361778
5134.250703577496,546.4065073531988,9.221229967044254,28.0,13.0,195.0,Elettronica,Venerdì,,True,1189.8499699247543
713.5548556784288,590.1756512558732,41.981542701504694,33.0,7.0,196.0,Abbigliamento,Giovedì,Nuovo,False,315.5655122422972
9505.620483773813,555.9320861740746,41.88114646845386,28.0,,218.0,Elettronica,Martedì,Nuovo,True,2063.71560796014
4056.55440248881,628.739610008737,47.70121386287672,45.0,8.0,173.0,Abbigliamento,Venerdì,Frequente,False,995.1626421140954
9570.860049986308,991.0802009398839,27.923695922360743,32.0,7.0,204.0,Cibo,Mercoledì,Nuovo,True,2052.4620098129776
4063.524583970015,511.847994060828,14.573839522856147,25.0,11.0,196.0,Casa,Lunedì,Nuovo,False,964.8019310599659
1640.8600518220228,407.435600338591,43.40535006102772,20.0,9.0,202.0,Abbigliamento,Sabato,Nuovo,False,446.06215545987914
7643.535064062045,571.0010745296568,22.007192911290836,33.0,9.0,178.0,Cibo,Martedì,Nuovo,True,1697.806615880177
5647.226105908086,449.9656144370178,27.614646239469774,29.0,18.858406501056443,189.0,Casa,Martedì,Frequente,True,1261.6734408887755
2463.4563197079538,991.0802009398839,3.919476444285186,24.0,5.0,210.0,Elettronica,Martedì,Frequente,False,664.1857152312424
6334.195325429009,383.47777747280713,41.57257165594847,30.0,11.0,211.0,Elettronica,Sabato,Frequente,True,1377.725141162049
,575.5388783180222,48.263924603340136,26.0,15.0,203.0,Bellezza,Giovedì,Frequente,False,376.60185921958265
6241.9541642665135,601.1739687493463,,31.0,11.0,236.0,Abbigliamento,Domenica,Nuovo,True,1426.0900858592493
1876.8047538514188,399.14229914406974,0.9947495555990504,28.0,,222.0,Abbigliamento,Domenica,Nuovo,False,495.0041655579448
2150.599894885882,,28.02823270156447,35.0,13.0,230.0,Cibo,Lunedì,Frequente,False,586.6966043757176
379.69357026243824,629.3692919558707,6.1617365973623714,34.0,7.0,196.0,Casa,Venerdì,Nuovo,False,264.1333279795126
7120.283580411059,430.0093133597756,39.83925928035886,28.0,8.0,,Abbigliamento,Martedì,Nuovo,True,1549.0755841621087
9135.834010184815,551.6160959522558,43.88822781468911,30.0,8.0,179.0,Abbigliamento,Venerdì,Frequente,True,1991.3189189249142
3587.7825441843856,550.4631525040775,30.467068382749485,50.04782373418253,7.0,226.0,Cibo,Giovedì,Nuovo,False,879.6487477498254
9144.883094489516,340.0611957765044,9.404324979624379,23.0,9.0,199.0,Elettronica,Martedì,Nuovo,True,1930.0545451328921
6235.254447032777,599.4771828538622,18.875974324452514,32.0,,190.0,Elettronica,Giovedì,Nuovo,True,1425.0064468302687
1445.1216259223188,507.73806551083464,37.075645107779714,33.0,9.0,195.0,Abbigliamento,Lunedì,,False,437.6381803269362
3594.4577997885185,412.24397624076863,27.555177750785887,40.0,9.0,200.0,,Lunedì,Frequente,False,839.8092350548558
9665.8877166755,,27.019040790384718,30.0,10.0,221.0,,Domenica,Nuovo,,2103.291897132457
9907.910437141663,511.381720758932,27.66321082731769,26.0,10.0,190.0,Abbigliamento,Mercoledì,Frequente,True,2132.2302825732804
5519.47789244791,440.79645813080873,8.110405887648875,43.0,11.0,388.76376330916185,Casa,,Nuovo,True,1235.3234753400598
5535.23390881132,361.7384840446091,23.842802357654204,29.0,6.0,,,Venerdì,Nuovo,True,1213.1840467398815
1904.2099670685975,604.2575088667661,36.09020343269802,25.0,11.0,209.0,Elettronica,,Frequente,False,558.5102257304795
2497.934837976723,991.0802009398839,32.84885343860063,33.0,12.0,209.0,Elettronica,Sabato,Frequente,False,683.1099809566219
2193.79640850072,556.3440415736096,49.91719855733693,18.0,13.0,209.0,Casa,Sabato,Nuovo,False,600.6707743164933
7184.305697966343,544.9281526218376,22.3910025445793,23.0,9.0,204.0,Abbigliamento,Domenica,Nuovo,True,1598.100485125362
947.8271475086941,394.98048732821553,23.61862171036816,22.0,11.0,192.0,Cibo,Sabato,Frequente,False,305.69771352916666
7967.030276506155,475.09312226691486,33.461275411518514,33.0,13.0,182.0,Casa,Venerdì,Nuovo,False,
9036.872872797008,344.50964682862025,0.26781505002414496,30.0,7.0,196.0,Elettronica,Venerdì,Frequente,True,1910.7006871029853
7503.384484006144,501.00860586689237,42.762361872919556,27.0,,199.0,Elettronica,Sabato,Frequente,True,1646.7032423740047
,648.183089478012,9.596457756164828,23.0,9.0,208.0,Casa,Domenica,Nuovo,False,383.9900562437427
3431.464645062232,,17.746531286458683,26.0,11.0,198.0,Cibo,Martedì,Nuovo,False,835.2520213086468
9682.387427874533,644.251110851569,1.6950850129898165,30.0,,211.0,,Lunedì,Frequente,True,2129.5833103290784
9604.349175488898,360.0129501230129,5.329773938482796,50.04782373418253,6.0,185.0,Bellezza,Giovedì,Nuovo,True,2028.3407427408354
4236.652150731055,589.1901643241395,20.44041274631862,28.0,15.0,,Cibo,Lunedì,Nuovo,False,1022.0434381688212
2056.7156578862987,,43.32870270616931,35.0,5.0,240.0,,Domenica,Frequente,False,581.534051666908
275.09124892375,567.0631714880459,0.4749927736959314,,14.0,212.0,Casa,Domenica,Frequente,False,
6787.068815332888,544.2889791366206,6.875814587356671,38.0,7.0,188.0,Abbigliamento,Domenica,Nuovo,True,1520.0128753488284
2790.9790981822157,499.1612455545541,21.352890970681003,25.0,18.858406501056443,213.0,Elettronica,Lunedì,Nuovo,False,705.8089042057412
1113.694075953876,434.72402725941595,13.493503407209511,28.0,11.0,202.0,Abbigliamento,Lunedì,Frequente,False,351.80667302787907
4799.367957187358,392.4310110301594,45.080621056523285,36.0,8.0,192.0,Cibo,Mercoledì,Frequente,False,1073.0948326408673
2995.625950758507,572.6557165483501,14.271941449190773,29.0,16.0,215.0,Bellezza,Mercoledì,Frequente,False,769.4947109712874
3438.1236938203288,624.36279973872,3.679912512098915,28.0,8.0,185.0,Cibo,Giovedì,Frequente,False,874.5655874344719
4932.964660433498,462.1490979795266,18.58792754006352,34.0,16.0,192.0,Elettronica,Lunedì,Nuovo,False,1123.3788687265512
2579.9124715303833,577.473020215165,35.97293775349236,34.0,10.0,186.0,Cibo,Venerdì,Nuovo,False,685.6271065952769
4092.0796559538408,541.5154335552572,47.12674397429847,33.0,5.0,197.0,Elettronica,Giovedì,Nuovo,False,976.1578868599155
2021.9002927108586,603.8324721462518,10.949537794917653,31.0,7.0,191.0,Elettronica,Mercoledì,Nuovo,False,584.4348464065555
2340.1052076699725,426.82314899413416,30.910480477343725,46.0,,231.0,Abbigliamento,Venerdì,Frequente,False,592.9769381845005
5213.25454774192,495.7169128183169,15.889832614832084,39.0,8.0,218.0,Elettronica,Giovedì,Frequente,True,1189.7770001323959
6530.1916499871195,471.3703341040912,15.513825656515213,35.0,,191.0,Elettronica,Venerdì,Nuovo,True,1445.8980476629997
5788.507492584691,554.1418563899452,36.05611276365362,31.0,,196.0,Cibo,Venerdì,Frequente,True,1320.3384441575565
4851.8372660877085,452.5404532543006,12.326058059852363,,7.0,191.0,Casa,Domenica,Frequente,False,1104.8969833878466
2198.5355621526423,467.81303469979855,30.351460035534412,18.0,18.858406501056443,195.0,Cibo,Venerdì,Nuovo,False,577.0158768369146
7967.030276506155,540.6264717260555,48.225439204494094,26.0,10.0,195.0,Abbigliamento,Venerdì,,True,2135.7897010963375
2492.303486292998,400.5915981116305,29.542101456352203,30.0,9.0,203.0,Cibo,,Nuovo,False,615.6839665464536
6676.369205346282,505.48262245441185,29.713091446029633,25.0,12.0,229.0,Abbigliamento,,Nuovo,True,
6710.376561910583,439.9840588136582,47.957052302095015,29.0,8.0,191.0,Casa,Lunedì,Frequente,True,1469.2748247960049
2047.0261661044742,692.9531447094776,26.161123485881454,37.0,7.0,201.0,Cibo,Mercoledì,Frequente,False,614.67506428515
4846.251576067687,555.3967826799363,45.58919304516377,35.0,9.0,180.0,Elettronica,Martedì,Nuovo,False,1131.310430713002
6405.643635093902,723.7199571121204,18.541447988092948,37.0,13.0,205.0,Abbigliamento,Martedì,Nuovo,True,1496.3905693536071
7795.246883468656,439.7808665047118,3.428211539903603,35.0,4.0,,Cibo,Venerdì,Frequente,True,1690.6408154911546
9373.430823755456,506.6293074173175,30.032152439280818,26.0,9.0,221.0,Bellezza,Venerdì,,True,2023.6717417323587
3814.0010270675516,661.6282250825664,7.253477705182259,31.0,11.0,214.0,Abbigliamento,Martedì,Frequente,False,960.5633251677622
5221.818917256948,411.5864242939617,16.18462895098498,36.0,10.0,197.0,Elettronica,Martedì,Nuovo,True,1166.2212478444799
4468.042711159011,574.5072067517731,28.30479529873821,,10.0,190.0,Casa,Domenica,Nuovo,False,1063.1302247274602
3540.6867179066226,688.3522118167843,17.418831989816546,,16.0,194.0,Elettronica,Giovedì,Nuovo,False,912.9011239273782
7472.432658002357,587.6228916080507,16.508202344913453,41.0,13.0,198.0,Elettronica,Venerdì,Nuovo,True,1669.1225788483953
3666.3031575072314,495.81539828371695,,26.0,17.0,191.0,Elettronica,Martedì,Nuovo,False,879.958739748642
3349.168288418122,618.9511031894771,44.863066459700605,25.0,11.0,,Elettronica,Sabato,Nuovo,,851.0326819944975
9703.31948401512,506.6545608878547,9.650235619911934,26.0,7.0,216.0,Cibo,Venerdì,Nuovo,True,2091.6952415073897
718.7934500903003,657.2416320152811,7.8397606553788854,34.0,7.0,181.0,Casa,Mercoledì,Nuovo,,2293.1163631479576
7041.825583428086,,33.4870447438128,20.0,9.0,196.0,Cibo,Sabato,Nuovo,True,1557.7826444520365
975.3655430632468,572.1943364368519,45.059858905725456,23.0,11.0,203.0,Casa,Lunedì,Nuovo,False,362.2254236531324
2302.4600995349197,454.28202946352366,45.35212571957769,37.0,10.0,201.0,,Martedì,Frequente,False,592.2414161740833
5716.331445757123,550.0870505399755,26.09250928147462,42.0,18.858406501056443,,Elettronica,,Frequente,True,1305.6831533852699
4707.746494374144,307.53309737192785,22.280060796860884,37.0,3.0,214.0,Elettronica,Mercoledì,Nuovo,False,1031.5812220067212
6393.137894978976,662.3765874831449,45.60324883974887,28.0,10.0,202.0,Abbigliamento,Lunedì,Frequente,True,1472.780230356764
3210.1567660303153,549.0816744601568,4.817939585443954,34.0,10.0,199.0,Abbigliamento,Domenica,,False,806.2740615855658
6446.834510219367,,0.5546098844011749,25.0,10.0,191.0,Bellezza,Mercoledì,Nuovo,True,1431.310847164683
1925.209746316592,626.0416920914151,19.908955350239882,,10.0,182.0,Bellezza,Lunedì,Nuovo,,570.863561355719
8934.157737397914,562.0165963247871,6.361214403234083,50.04782373418253,9.0,191.0,Cibo,Giovedì,Nuovo,True,1954.8004049366957
7425.621836320429,468.3099908421833,24.75840607920407,30.0,11.0,213.0,Abbigliamento,Lunedì,Nuovo,True,1623.1415239088203
9794.708757110706,346.53091235197746,26.538762343610966,50.04782373418253,5.0,184.0,Cibo,Domenica,Nuovo,True,2060.2471488933734
7967.030276506155,482.0998400478975,20.267859134173428,26.0,9.0,247.0,Elettronica,Lunedì,Nuovo,True,1603.4144111038345
761.9609119113469,506.93573941803294,28.163987241780834,25.0,11.0,192.0,Abbigliamento,Martedì,Nuovo,False,301.6565054835012
6991.089405145059,428.94320989710764,43.88822781468911,35.0,9.0,183.0,Elettronica,Giovedì,,True,1524.780570768088
9286.814587561872,366.91728706344776,21.200042865082303,30.0,9.0,216.0,Elettronica,Lunedì,Nuovo,True,1965.3180993449005
1110.962736887765,567.778749101652,12.819569590249507,27.0,12.0,184.0,Casa,Mercoledì,Frequente,False,391.24421514902366
5786.581523823047,341.67299250991493,21.951671736502316,50.04782373418253,11.0,198.0,,,Frequente,True,1257.6230353439337
2241.958779904867,538.644008423195,25.26447129870978,,6.0,,Elettronica,Lunedì,Frequente,False,607.4585113780608
6366.164494657885,575.4105327890046,10.506755494731562,28.0,8.0,181.0,Elettronica,Mercoledì,Nuovo,True,1444.8053832188054
202.53567532513839,546.8502246281508,,28.0,8.0,217.0,Casa,Sabato,Frequente,False,202.39317493262655
3718.8072621884194,716.4634308119191,9.47119585531459,29.0,11.0,196.0,Bellezza,Sabato,Nuovo,False,957.7533620957282
295.0091715615732,476.54713400140895,40.70139043450529,39.0,9.0,220.0,Abbigliamento,Martedì,Nuovo,False,197.89583546928682
8802.901599077117,378.6677479188819,42.750151240274086,27.0,12.0,201.0,Casa,Mercoledì,Nuovo,True,1869.9056290670605
2897.8945779549704,321.6663729843582,26.987408581223075,24.0,7.0,223.0,Abbigliamento,Venerdì,Frequente,False,673.3800866281794
1998.5976293802476,611.1198765713173,33.811963064961425,24.0,12.0,196.0,Abbigliamento,Lunedì,Frequente,False,2293.1163631479576
1455.320298250463,423.4630099373061,34.15596604530408,,,199.0,Abbigliamento,Mercoledì,Nuovo,False,414.68736602675403
6513.775970783515,760.7455989953369,0.4167616313880296,28.0,14.0,,Casa,Sabato,Nuovo,True,1530.9371976921652
8714.001171280988,376.287511879278,44.92099663725964,38.0,,188.0,Casa,Venerdì,Frequente,True,1851.1943881562552
2450.199755721434,577.2906305689962,36.55853989343089,34.0,,208.0,Cibo,Lunedì,Frequente,False,659.5712863256426
9671.061401552195,523.1388681699026,26.438567348728398,29.0,7.0,201.0,Casa,Lunedì,Nuovo,True,2088.5100840265372
8208.326350981426,991.0802009398839,11.04193415756798,36.0,10.0,232.0,Elettronica,Lunedì,Frequente,True,1788.850591174418
6742.455711451623,424.0944407718953,36.68148410802819,35.0,12.0,206.0,Cibo,Mercoledì,Nuovo,True,1472.0513261110905
5155.689155168007,743.7270125923685,15.718633600256055,40.0,16.0,198.0,Elettronica,Mercoledì,Nuovo,True,1252.6840714512864
8428.442718819888,443.9338222479368,10.148175329393204,26.0,7.0,198.0,Elettronica,Giovedì,Nuovo,True,1817.8538729054192
7220.0565927380085,575.3816248277599,17.124563576879847,20.0,13.0,167.0,Casa,Mercoledì,Frequente,True,2293.1163631479576
7797.0032128438315,586.2104762839668,34.64271837124671,29.0,8.0,181.0,Cibo,Mercoledì,Frequente,True,1731.7995136168317
8583.869697258548,559.197234920453,27.171139617419172,26.0,17.0,202.0,Abbigliamento,Mercoledì,Nuovo,True,1881.8159959661036
3018.9399216890033,399.314620731676,43.88822781468911,36.0,10.0,182.0,Elettronica,Lunedì,Nuovo,False,722.5062641984252
3416.8988931624376,528.5366048125088,0.5267873318844651,37.0,8.0,196.0,Casa,Mercoledì,Frequente,False,841.8880813430518
7375.265657004624,253.85292292992676,44.581346902343924,31.0,12.0,187.0,Casa,Giovedì,Frequente,True,1546.7508735896686
7497.677380529782,644.4650108134404,,37.0,7.0,197.0,Casa,Sabato,Nuovo,True,1688.5426125666495
6008.629245479935,548.1385946503868,5.307278942199245,22.0,13.0,201.0,Abbigliamento,Venerdì,Frequente,True,1365.636699596883
240.26997342179612,737.5939753822464,49.473980053669294,37.0,8.0,388.76376330916185,Elettronica,Mercoledì,Nuovo,False,264.3847892936662
2280.063741746323,,38.63810789007975,26.0,7.0,202.0,Elettronica,Mercoledì,Nuovo,False,602.433903017449
9943.791728515604,515.5491166517861,48.738032352750274,31.0,13.0,217.0,Abbigliamento,Martedì,Frequente,True,2138.5492774633817
8855.457370911845,554.1838776301416,26.401409713749622,27.0,13.0,178.0,Cibo,Domenica,Nuovo,True,1934.7064965000366
2967.4779781328543,542.7542902395105,7.13935076845742,28.0,,208.0,,Giovedì,Nuovo,False,755.6079476215783
4154.940553006658,341.6011315012928,48.58271974029413,30.0,16.0,189.0,Cibo,Venerdì,Nuovo,False,928.6101780776901
9825.166137261629,375.3529244126947,9.074022595720438,30.0,9.0,,Cibo,Giovedì,Nuovo,True,2076.7317025165626
192.20964921582095,525.0463193442116,42.34704587093871,,10.0,200.0,Casa,Venerdì,Nuovo,False,191.7211210593338
3743.2500447432017,347.77442562696,35.09022536335568,,8.0,220.0,Elettronica,Mercoledì,Nuovo,,849.4733141003927
5182.590742989489,541.3511789276986,7.654495878370166,37.0,8.0,174.0,Bellezza,Mercoledì,Nuovo,True,1198.1580526883704
5450.127451542842,349.2655104258885,11.780014993624505,27.0,13.0,165.0,Bellezza,Lunedì,Nuovo,True,1193.6271419369727
2845.219040481556,428.7542230629187,24.64496765663511,50.04782373418253,14.0,208.0,Bellezza,Mercoledì,,False,
9322.752148718433,508.5715375461719,31.864162825159664,38.0,10.0,180.0,Cibo,Lunedì,,True,2013.9354747250222
82.38629188026314,,45.72502286203892,27.0,14.0,203.0,Elettronica,Giovedì,Nuovo,False,169.70104883629742
3653.0445627544264,,28.173186614957263,,10.0,197.0,Abbigliamento,,Frequente,False,862.3117654974711
5394.416393749018,606.8807773511586,24.82359140549168,30.0,11.0,198.0,Bellezza,Sabato,Frequente,True,1258.4651528146023
7942.473309735251,,3.280337879420764,35.0,9.0,208.0,,Martedì,Frequente,True,1764.714102634374
4956.008773252187,435.57999668090076,20.341946789492205,22.0,14.0,205.0,Cibo,Domenica,Nuovo,False,1119.8415589757585
8232.359821775872,531.2136898013657,19.24658333797158,25.0,19.0,,Elettronica,Sabato,Nuovo,True,1803.911412961787
,,12.0724901294261,29.0,10.0,206.0,Bellezza,Venerdì,Nuovo,False,786.91914798535
1701.958362252406,649.4518629473829,37.78002109533924,22.0,9.0,186.0,Abbigliamento,,Nuovo,False,531.4492292251622
6935.358373817938,474.3427047012996,46.710476826999596,29.0,8.0,201.0,Cibo,Giovedì,Nuovo,True,1524.7034384912777
3976.094963331006,600.0522235340804,34.56798975343079,26.0,7.0,222.0,Elettronica,Venerdì,Frequente,False,971.7778607510824
1072.8975834988296,,,26.0,12.0,201.0,Abbigliamento,Mercoledì,Nuovo,False,385.67759834741395
5525.156049667369,414.37084158522225,7.904841771337523,32.0,10.0,190.0,Elettronica,Lunedì,Nuovo,True,1228.551978231907
3242.1508202163386,557.7237262256865,6.519453984935963,42.0,12.0,186.0,Casa,Giovedì,Nuovo,False,815.0953365124801
1760.3623986241635,552.3058456097876,36.24553846167364,35.0,,182.0,Elettronica,Lunedì,Nuovo,False,514.1396795616016
2468.9801827678957,390.54311492668916,12.305794516462964,34.0,8.0,186.0,Elettronica,Sabato,Nuovo,False,609.7283915799395
7873.920312507563,418.53179242530723,34.54171437523138,21.0,,186.0,Cibo,,,True,1696.8894287915816
8601.505465310978,465.8508737076956,33.74191051529774,36.0,10.0,203.0,Abbigliamento,Martedì,Nuovo,True,1856.6821641229747
2927.1578463624705,594.0745557140524,45.287887377631485,23.0,18.858406501056443,201.0,Elettronica,Mercoledì,Nuovo,False,759.1251472489466
6555.567047669769,614.1857289672713,,41.0,7.0,180.0,Elettronica,Lunedì,Frequente,,1494.411663459752
8799.028443763955,476.52857965886403,28.892239820799993,20.0,,191.0,Elettronica,Giovedì,Nuovo,True,1899.87503866837
4169.544701419018,530.7891772690148,28.61054452185851,38.0,7.0,179.0,Elettronica,Domenica,Nuovo,False,990.2846390123221
2344.737798115415,488.3617171140985,11.51495343210262,32.0,18.0,188.0,Casa,Mercoledì,Nuovo,False,
3246.612829039478,375.2864063930465,28.868269173616802,31.0,13.0,183.0,Cibo,Giovedì,Nuovo,False,759.021660808448
1431.9737334736149,,39.82700170943226,37.0,10.0,176.0,Bellezza,Martedì,Frequente,False,435.67192178327144
9177.012958676327,404.3195621259787,42.28219312968991,29.0,10.0,193.0,Casa,Martedì,Nuovo,True,1952.47024106009
2782.345114143252,535.512671285761,39.55244256510349,29.0,9.0,205.0,Casa,Venerdì,Nuovo,False,713.1675799578684
7967.030276506155,401.99779874196383,5.318857170578678,27.0,8.0,183.0,Cibo,Mercoledì,Frequente,True,1169.3413549879529
3346.066749524981,548.5713930689367,31.50300277519579,31.0,14.0,170.0,Elettronica,Mercoledì,Frequente,False,830.6344675481577
6054.251172774315,505.0385598054809,9.890420217696144,50.04782373418253,10.0,388.76376330916185,Cibo,Sabato,Frequente,True,1361.3727604747376
7967.030276506155,582.91955981536,16.36353787174205,34.0,13.0,202.0,Bellezza,Giovedì,Nuovo,True,1227.6126295217086
7273.023190627905,484.92586357882965,,23.0,6.0,182.0,Cibo,Mercoledì,Nuovo,True,1596.4729266903098
1454.2243229170338,425.6300814552663,9.841309228641975,25.0,12.0,191.0,Abbigliamento,Mercoledì,Frequente,False,417.54975809712244
5448.800158916455,991.0802009398839,17.291469421766926,27.0,11.0,226.0,Casa,Mercoledì,Nuovo,True,1268.8436511405866
1205.0480039823042,510.96356226085436,39.49035693327998,21.0,5.0,,Casa,Sabato,Frequente,False,390.3496337813892
7967.030276506155,690.6598009830263,16.411652343506354,35.0,9.0,183.0,Cibo,Giovedì,Nuovo,True,
365.77493789003324,505.847195229847,0.3442013094499208,32.0,16.0,181.0,,Martedì,Nuovo,False,224.87472601601576
2873.0354270226376,991.0802009398839,43.44510508162268,30.0,14.0,178.0,Abbigliamento,Domenica,Nuovo,False,737.7652986433912
7718.553556468436,569.0983859862109,38.89028689427887,50.04782373418253,11.0,218.0,Elettronica,Martedì,Frequente,True,1710.5511984001228
1827.499399991067,,25.649981656557298,26.0,11.0,187.0,Bellezza,Mercoledì,Frequente,False,491.926737735113
2873.625796929485,,38.20825682125116,33.0,10.0,203.0,Casa,,Nuovo,False,
475.9078769101977,545.2002467891674,29.68098119236609,33.0,11.0,183.0,Abbigliamento,Mercoledì,Frequente,False,255.77355129955313
6147.355304495276,416.7018504364252,27.081580512703283,34.0,10.0,186.0,Casa,Mercoledì,Nuovo,True,1351.7734579787125
1635.383587042697,524.9743048157443,41.4420209908455,26.0,7.0,207.0,Elettronica,Giovedì,Frequente,False,480.4248067541782
4355.517767083818,414.8123765575036,44.93340139266792,26.0,11.0,182.0,Elettronica,Mercoledì,Nuovo,False,991.053926244748
4922.135907253794,557.1159488745786,38.71652821561425,32.0,5.0,195.0,Casa,Lunedì,Frequente,False,1147.690313291571
5246.993573798887,417.1059936146808,,29.0,11.0,185.0,Elettronica,Venerdì,Frequente,True,
8519.344972381003,536.6323611543894,45.09612134442945,27.0,10.0,205.0,Abbigliamento,Mercoledì,Frequente,True,1860.3490906880745
6590.696984922075,429.57855575930716,49.75803610270684,36.0,12.0,204.0,Bellezza,Venerdì,Frequente,True,1442.0371601019365
7967.030276506155,697.6285056747256,10.933846686169153,38.0,11.0,388.76376330916185,Elettronica,Martedì,Nuovo,True,1657.418938781507
9619.808588198088,434.72383630606896,40.20891534814389,39.0,13.0,190.0,Bellezza,Sabato,Frequente,True,2050.357976996624
8784.135707019477,528.3467261371846,,37.0,8.0,182.0,Cibo,Lunedì,Frequente,True,1913.2292929594437
1171.3820627781467,565.863327441508,22.71573290511898,35.0,13.0,202.0,Elettronica,,Frequente,False,401.76383749756985
,401.60467316870967,2.746319559831151,29.0,5.0,202.0,Abbigliamento,Mercoledì,Nuovo,False,927.8128687569061
1263.0960659179214,462.8160546623798,23.183453333224556,36.0,10.0,191.0,Casa,Giovedì,Frequente,False,389.1456842489758
6700.2881116967565,492.5229963420773,16.86047642598626,29.0,9.0,197.0,Elettronica,Giovedì,Frequente,True,1486.1284735993759
7644.977034777476,554.8863159836843,20.009752972374905,21.0,15.0,190.0,Elettronica,Giovedì,Nuovo,True,1693.4603264533628
617.1030029344815,336.4308653714447,22.39685959212167,40.0,10.0,192.0,Bellezza,Venerdì,Frequente,False,222.11017423911755
2649.3024049343726,449.31337589569944,27.377490374623548,34.0,9.0,212.0,,Mercoledì,Nuovo,False,661.916744718122
156.65356873381552,442.95282121010064,43.029870082700015,22.0,10.0,181.0,Abbigliamento,,Frequente,False,159.9135731015233
7967.030276506155,530.2993491205705,31.101560686350272,36.0,6.0,172.0,Elettronica,Venerdì,Nuovo,False,998.1417358690958
6239.674207991267,593.2351654486991,45.216416546807544,41.0,5.0,192.0,Bellezza,Venerdì,Nuovo,True,1421.3837495781827
2262.411301320604,494.4785907245371,15.707251927277316,27.0,13.0,220.0,Cibo,Martedì,Nuovo,False,599.2551122887542
1949.3341619654602,533.2942294873305,37.15195429998567,29.0,6.0,196.0,Elettronica,Lunedì,Nuovo,False,546.1399058092927
3746.7539523940086,492.2923106249991,7.68394047348821,32.0,12.0,388.76376330916185,Elettronica,Lunedì,Nuovo,False,896.2700896189526
9941.331364377054,581.6304970409248,6.748197155073221,44.0,,202.0,Casa,Domenica,Nuovo,True,2162.080602272181
2899.7316176773256,592.5917358707366,,29.0,12.0,200.0,Abbigliamento,Lunedì,Frequente,False,756.3988125783178
