Numero di Risposte,Età Media Rispondenti,Soddisfazione Generale,Metodo di Compilazione,Affiliazione Politica,Soddisfazione con il Governo,Interesse per il Futuro,Predict
5176.363202824751,55.426799286853836,6.602780001349615,Online,Indipendente,True,5.051187239953456,40.77959350120256
3331.8030749751565,48.09144560423857,10.0,Online,Socialista,True,,36.664011922967
4801.684532654114,30.111117677676766,7.374124345259285,Cartaceo,Socialista,False,5.262659707800298,23.290019677951523
5103.18411195913,48.611791228603906,,Online,Conservatore,True,11.34736357894399,36.291514266668344
3933.5548005492647,30.569873107140353,4.715666076343643,Cartaceo,Conservatore,False,6.143124621632762,22.81361099790134
8642.110592850511,31.136659120571323,,Cartaceo,Indipendente,False,5.293303147668163,22.761937415572113
5156.768136161656,41.39009078551273,8.827463161377343,Online,Liberale,True,5.182584726852117,31.62130249827211
4676.3685050814065,24.542469665156432,4.172359169983162,Cartaceo,Conservatore,False,6.80536580350195,18.43143651660445
5717.640427371423,28.074083245247806,7.634576935910469,Cartaceo,Conservatore,False,5.66641459347175,21.9422313524466
5720.293551293909,41.87291698018915,5.6247991566183995,Online,Liberale,True,4.836633547004343,30.998481633117922
4261.217915564041,38.67363908435588,6.047949745144316,Online,Socialista,False,6.9041257349763345,28.885932282592407
5135.541917120753,69.5187658632358,4.784338607941841,Online,Liberale,True,8.870428585666446,50.09843768664761
5986.732397556289,43.077901941326814,7.554300098531448,,Socialista,True,2.8448703199247896,32.4208213884882
4410.840873648753,18.0,7.345458905167651,Online,Liberale,,5.32726779078043,14.803637671550295
4613.634077427798,58.2924691697003,6.3316591356034255,Online,Conservatore,True,4.117759598108224,42.70422615947123
,37.2847104247812,6.113195668480317,Online,Liberale,False,5.2413777419822205,27.933255997890935
4349.896118933058,36.323410808532365,5.279598069090383,Cartaceo,Conservatore,False,11.34736357894399,27.01026698669977
4152.575671435886,65.30175867873253,8.527783373731538,Online,Conservatore,True,7.477725806292629,48.26956608723223
6143.747612266208,39.24291287562272,7.5452677149663865,Online,,False,4.5317275868563645,29.73361932742582
4272.822622771365,28.424295946236732,5.170610180632535,Cartaceo,Liberale,False,4.075814259114784,21.44819021655547
5972.120637143778,54.66856590347792,9.406702715817053,Online,Liberale,True,8.757321361519274,41.09000694717965
3864.203920039261,63.95447820756622,10.0,Cartaceo,Indipendente,True,7.64647580889051,47.76813474529635
5609.552041738087,23.036055109371866,,Cartaceo,Conservatore,False,6.612099875320271,17.728904158260864
3954.9693907813403,36.67300395355217,7.351742127633669,Cartaceo,Liberale,False,6.315408491291893,27.87662540577662
3098.5702751700774,46.54958892823427,7.7829594704812735,Cartaceo,Conservatore,True,3.978809806804251,34.91960009090837
,,4.671140738701665,Cartaceo,Liberale,False,2.3567400204159727,23.104672134718783
5411.451997841257,30.31830498188888,7.697307395236113,Online,,False,6.439703140445146,23.53200570589305
5165.896994731449,21.04843589699842,5.66090662777274,,Conservatore,False,7.700530636593445,16.432177116230715
,36.219980110820536,7.275263927807684,Online,,False,7.2741238725964426,27.536565255916678
7208.095384585472,30.70419825704228,,Online,Socialista,False,6.809531546455322,22.782800180785628
4418.638142602747,65.99035469747024,6.605214947657069,Online,Conservatore,True,4.769206786252526,48.17481277252629
6456.354853200867,49.95476847988266,9.20726223238917,Online,,True,,37.73051660563461
6011.073667681459,18.0,7.765542465830925,Online,Socialista,False,6.931749684131495,14.929662739749277
4400.927285354837,45.690178346503224,6.097690686590324,Online,Socialista,True,4.293893767918811,33.81243204852935
3650.1056121795764,31.979948590271952,7.1354346361053,Cartaceo,Liberale,False,6.5283468292688465,24.526594404021953
3276.2207212981893,29.4417353192291,5.578229422411466,Online,Socialista,False,7.499644599406836,22.28268355018381
3372.094302193649,41.63094337691465,8.157214539356564,Online,Indipendente,True,11.34736357894399,31.58882472564722
5195.222748374897,25.3827920595295,6.9543361609694685,Online,Indipendente,False,6.6137575290778035,19.85425528996149
3901.53135852893,19.937763119231505,4.668910781975781,Online,Indipendente,False,4.2160536798175094,15.357107418054786
6900.389614163912,33.14224895605881,5.700363823973628,Online,Indipendente,False,6.640803217141517,24.909683416433253
5296.563583556361,24.286823267805254,,Cartaceo,Liberale,False,7.284976002594091,18.89587274728044
5088.171625195975,18.0,7.037909348849844,Online,Conservatore,False,3.896052540740092,14.711372804654953
5212.96173346268,40.798187449955485,4.926577128115583,Online,Conservatore,False,5.673447109333832,30.03670435340351
6986.626333637626,40.565023518335735,7.048093058766862,Cartaceo,Socialista,True,6.207565095924578,
,55.6424500486866,,Online,Liberale,True,5.222797432455104,41.17518692397897
6081.80884299062,45.09693503499599,6.0349290280342975,Cartaceo,Socialista,True,5.838306671021943,33.37833323290748
6440.865674523286,48.689375186609354,4.55329613435555,Online,Indipendente,,5.002911519325052,35.44855147093321
4287.2850610178275,46.77079472944193,9.066846545097519,,Indipendente,True,5.646851540748015,35.459610274138605
3583.145032863935,47.912114931277884,2.447245165008294,Online,Liberale,True,4.704916843153068,34.272654001397
5514.700539912819,,5.020406835973628,Online,Liberale,True,4.005183201557839,37.43670177235666
4355.014275665348,62.89624588299132,4.050041109276554,Online,Socialista,True,6.140048024052072,30.845199139426242
6122.068072941569,,5.048662247955808,Cartaceo,Liberale,True,5.347156183748625,36.95885399461654
,18.0,5.895653112393283,,Liberale,False,6.411693823947642,14.368695933717985
4847.82509599571,26.70340104901934,4.363412024391705,Online,Conservatore,False,7.4506784571118105,20.001404341631048
4241.336946016845,47.361007611851,4.1763531457582035,,Indipendente,True,,34.40561127202316
,50.97665099379437,5.763473289142361,,Liberale,True,7.556370859594923,37.412697682398765
4865.155581453802,49.60049663052672,7.245809244359527,Cartaceo,Indipendente,True,5.124362031206356,36.89409041467656
6163.939158980521,33.652513654020204,10.0,Cartaceo,Indipendente,False,7.236167196651668,26.556759557814143
6407.37270723278,18.0,9.443037767902922,Online,Indipendente,False,6.245906180721219,15.432911330370876
3855.7112607428808,36.649391304081696,12.144614355075454,Online,Socialista,False,6.564803764503742,28.532765807455586
2792.719863197029,30.0224046962661,6.468954091469619,Online,Socialista,False,7.848429067098621,22.956369514827156
3183.544234170643,34.36959680258728,6.465750581811103,Online,Socialista,False,6.012379778705847,25.998442936354426
4950.200357567505,,6.115623522266272,Online,Conservatore,True,3.885661651045621,
5971.039576913705,37.200857208817546,5.823685302385037,Online,Socialista,False,4.823826884937688,27.78770563688779
3487.7731160710036,53.52517580428305,5.412688732961446,Online,,True,4.611883651133151,39.09142968288657
4969.751976284861,18.0,8.666288151565961,Online,Liberale,False,5.1007251015924435,15.199886445469788
4655.026316583292,51.968963673116725,7.209584464159092,Cartaceo,Conservatore,True,7.457116363617329,38.54114991042943
8642.110592850511,41.68784391897973,6.377192091444149,Online,Indipendente,True,5.866516586282029,31.094648370719053
3866.8903320335385,29.551564460481995,4.675638367720278,Cartaceo,Socialista,False,6.513063890585908,22.08878663265348
4717.365862815927,28.092254910879113,8.068862175311962,Online,Conservatore,False,5.791202342466806,22.085237090208967
3295.046381468497,43.081660804889765,8.420988454626768,Cartaceo,,True,5.3960761393407894,32.68345909981086
4424.142080946281,39.876952376958656,5.169100727431226,Online,Liberale,False,7.337596895295004,29.464596882100427
2807.732230057013,48.05799977644023,9.461469152280065,Online,Socialista,True,6.365766127403852,36.479040589192174
3821.1750901241826,47.005036406996375,4.993831838258689,Online,Liberale,True,6.338341834447568,34.40167503637507
3590.9549310814964,44.799932195545274,7.704709087677754,Online,Conservatore,,6.275693805074367,33.67136526318502
5623.159383702748,35.18459178740786,7.573415163235655,Online,Conservatore,False,4.766018131146045,26.9012388001562
3383.163921130418,38.17251013148738,7.321702406226787,Online,Liberale,,1.551673065053782,28.917267813909202
3373.5159971652747,46.93122449807642,8.76624405887306,Online,Conservatore,True,5.530064027750936,35.48173036631541
5152.387343273069,29.46889336480394,6.830600403250749,Online,Conservatore,False,6.701622003980582,22.67740547633798
5827.72070245219,18.0,4.476024627029103,Online,Indipendente,False,3.7279729047645302,13.942807388108731
4746.565144566627,31.452330875738667,4.370354559072391,,Indipendente,False,7.464944797919428,23.32773798073878
5416.462908754339,43.452458250118504,7.964075665203591,Online,Liberale,True,4.108860441748041,32.805943474644025
6790.374124835409,41.188214938094156,5.602510261980392,Cartaceo,Conservatore,True,9.4141889336619,30.512503535260027
6168.581077874721,20.625734570662367,10.0,,Conservatore,False,,17.438014199463655
5198.730024121598,47.66431534307913,5.159185658693454,Online,Liberale,True,5.622705563656433,34.912776437763426
4840.423017443348,48.32215721830885,8.154646836773205,Online,Socialista,True,,36.27190410384815
6713.233839917933,38.130974565391604,9.676382023335295,Online,Indipendente,False,7.180400475695708,
4757.113906823638,51.703274865377814,10.0,Online,Conservatore,True,7.5554893449560065,39.19229240576447
3667.550273981925,57.22271105755709,10.0,Cartaceo,Conservatore,True,6.119007900917464,43.055897740289964
4735.068226879065,57.96140692198378,7.401055013651215,Online,Liberale,True,4.446902944002936,42.79330134948401
5490.963052446016,24.889497583630284,6.145691094625749,Cartaceo,Liberale,False,4.906008097733102,19.266355636928925
3415.8394495693583,46.75599663777487,7.546726432524646,Cartaceo,Liberale,True,6.362684588210166,34.9932155761998
4095.2671347023893,55.718858211954924,6.810453005333111,Online,,True,6.614379770325573,41.046336649968374
6107.2136690777625,52.288892204195946,4.046247899318981,Online,Socialista,True,4.51976583462564,37.816098912732855
4027.5563632990625,23.03103475673155,12.144614355075454,Online,Liberale,False,8.272409080693382,17.614185183833374
4584.371365367362,47.78190482625472,5.957236876272577,Cartaceo,Liberale,True,5.5058881555979955,35.23450444126008
5539.128947784261,60.260643796463356,8.844175022123425,Cartaceo,Socialista,True,6.838284140058707,44.83570316416137
4983.39099155642,44.10190490867488,7.198517080968024,Online,Indipendente,True,6.1814098199983,33.030888560362826
6039.250801768878,24.936787990406703,3.0328111847590664,Cartaceo,Conservatore,False,6.833569228298891,18.365594948712413
6012.535755669201,44.62599916300193,,,Socialista,True,5.067510426968829,33.217828326786545
5849.138546668733,34.624121347419766,6.228311956694523,Cartaceo,Socialista,False,6.4280454697816864,59.17064240297286
4915.243905213805,19.981453483860346,8.038023596512097,Online,Conservatore,False,6.830584814830481,
6310.54592726422,48.792037822637866,10.0,Online,Conservatore,True,7.0428536532132755,37.154426475846506
6018.0857488445145,62.10698516129675,7.290321521127816,Online,Liberale,True,3.2154030274211416,45.66198606924607
,55.55764550760513,5.870018087385642,Online,Socialista,True,7.113036275282548,40.651357281539276
3032.47326752774,31.876028124088073,,Cartaceo,Socialista,False,7.027194410250551,23.452915431031453
8642.110592850511,,5.347728925107601,Cartaceo,Indipendente,False,4.9529033396976665,
4917.2628660902565,30.092044244208836,7.021169172039888,Cartaceo,Conservatore,False,5.105442335181594,23.17078172255815
3256.9132808965282,53.09283423491351,10.0,Online,Indipendente,True,5.6047654406828755,40.16498396443946
3499.291614995521,63.702163244997045,4.945193018126109,Online,Conservatore,True,6.409579438770237,46.07507217693576
,46.19462496142617,5.75879641892778,,Liberale,True,8.482156603984023,34.063876398676655
3481.975757333362,36.942639589335585,4.508421236124014,Cartaceo,Liberale,False,6.761552551375615,27.21237408337211
4408.103929719734,40.65837066120813,6.066825241695449,Online,,False,5.697779835969213,30.280907035354325
6071.397520557411,40.78877314003175,8.201818392076422,Online,Liberale,True,6.17388455493071,31.01268671564515
6634.875702136911,46.324730550638414,8.487665825324019,Cartaceo,Socialista,True,4.372589793400843,34.97361113304409
6041.511167884676,54.81485745838258,10.0,Cartaceo,Indipendente,,9.064175961401553,41.37040022086781
4375.519215338299,35.950693006059566,5.015078352524974,Cartaceo,Liberale,False,8.81961416332849,26.67000860999919
5440.355665072115,23.558833919750526,6.379132567366161,Online,Socialista,False,4.387289373926675,18.404923514035215
3939.5628467404676,43.42101526309004,8.442038876354314,,Socialista,True,8.109421929156063,32.92732234706932
4512.21422310647,46.51593922767943,7.102560527251504,Cartaceo,Conservatore,True,7.554711495644828,34.69192561755105
6197.918687001287,39.53208865878683,8.281172860998993,Online,Conservatore,False,7.871813283627382,30.156813919450478
4107.321442068489,62.89624588299132,9.969962920508452,Cartaceo,Conservatore,True,11.34736357894399,36.48569584255665
5701.8568322367455,47.17118708314915,4.1930194472321505,Online,,True,5.927791488388975,34.27773679237405
4539.257325891039,47.38359591757851,8.378887585450505,Online,Indipendente,True,5.259232859726915,35.68218341794011
5164.186401599335,35.82619677209589,7.374173770457091,Online,Liberale,False,5.146606019104229,27.29058987160425
4836.862524981597,44.86130173161889,5.314473549258979,Online,Conservatore,True,6.7569640361138035,32.99725327691091
6847.940072812175,46.015560015986,6.898775839468782,Cartaceo,Conservatore,True,8.080694189417368,34.28052476303083
5037.384556343712,37.13573330348927,4.7863163907748465,Online,Socialista,False,4.2798647153906835,
5393.666285213761,32.97167144601339,4.724456751034447,Cartaceo,Socialista,False,8.335161249603672,24.497507037519707
3722.65896876174,44.93145215442718,9.981877142327374,,Conservatore,True,5.552776006714215,34.44657965079723
3416.456617506674,34.81922365705143,5.408753482823165,Online,Indipendente,False,7.345469909482638,25.99608260478295
4747.045114175007,46.97009739478788,6.207219638779028,Online,Liberale,True,5.309858800368339,34.74123406798522
4906.831769100543,32.58085941164194,5.77599445334754,Online,Indipendente,False,9.3161684660145,24.539399924153617
6824.936847868257,43.31104881730765,9.250761525667738,Online,Socialista,True,8.238971469394446,33.09296262981567
,52.394890339068965,6.725684869829562,Cartaceo,Conservatore,True,8.548085951832395,38.69412869829714
4792.787786553506,44.499020529952254,9.590379748579132,Cartaceo,Conservatore,True,6.296447500042632,34.02642829554031
3455.67015362885,31.404286482488416,7.531325726420267,Online,Liberale,False,6.261288150109441,
5852.675784101559,22.91413006215422,6.836046426159021,Online,Conservatore,False,6.574221559793392,18.09070497135566
6059.695259138881,41.4400300083874,9.5914324695247,Cartaceo,Conservatore,True,5.3525695347305176,31.885450746728587
,33.30845824015776,5.610274140107234,Online,Indipendente,False,4.686568421274609,24.9990030101426
5906.527141797288,28.556624682427508,9.121780858334098,Online,Conservatore,False,7.512076986320807,22.726171535199484
6399.130734503175,43.88145519164965,7.072682439672951,Cartaceo,Socialista,True,4.835299092734812,32.83882336605664
4615.16064853716,45.98949992561836,8.88633444700128,,Liberale,True,6.11943795603725,34.858550282033235
8642.110592850511,44.84324570908211,4.829359902811247,Online,Liberale,True,4.863269576975497,32.83907996720085
5605.0433269918,18.0,6.853126403268941,Online,Liberale,False,6.398125238080793,14.655937920980682
5085.896278862228,28.997857031828474,7.480518930788841,Online,Socialista,False,4.255157329345282,22.542655601516582
5906.843426754524,23.94697067344207,1.3308957666297614,Online,Indipendente,False,6.908929323249677,17.162148201398377
5983.736730959197,29.57832234505063,9.880516997010417,Online,Socialista,False,6.010006643020322,23.668980740638563
,60.725405519545156,9.54955215973137,Online,Liberale,True,5.440627063190798,45.37264951160102
3372.5415244315377,,5.906208306452112,Online,Liberale,False,6.256388064460772,27.727995340555303
5523.038578227298,36.77637935415827,6.328237102238452,Cartaceo,Socialista,False,6.028623510980491,27.641936678582326
8642.110592850511,30.254129195572553,7.391911470060192,Online,Conservatore,False,4.788859841600958,23.395463877918843
5591.31251050211,32.74824912071371,8.047860315608382,,Indipendente,False,5.894698960470654,25.33813247918211
5641.815215547147,24.937964592484587,6.234903409787206,Cartaceo,Indipendente,False,3.547367107121022,19.327046237675372
4077.7804293346007,,,Online,Liberale,True,4.961090732121049,
8642.110592850511,26.288008906519998,,Online,Liberale,False,7.752441259707867,20.728706471273576
,24.183907036218756,5.8028740843156426,Cartaceo,Indipendente,,4.145290378304942,18.669597150647817
3823.0697576015514,23.627324492380783,5.769423753752834,Online,Socialista,False,5.672342383557271,18.269954270792397
6075.118878815712,43.45078853477301,9.978734881620372,Online,Liberale,True,5.996375691939105,33.40917243882722
4697.997882557731,35.236743683992316,7.587803872018183,Cartaceo,Conservatore,False,7.2050143132284035,26.942061740400074
4772.459735099896,41.623666704049086,6.865188848644377,Online,,True,3.840101526873676,31.19612334742767
5641.7635059593185,50.01855881156627,6.16916465781617,Cartaceo,Liberale,True,9.184750029957492,36.86374056544124
4557.685833986754,50.73569646604763,7.361852695941189,Online,Socialista,True,8.293065021509147,37.72354333501569
6851.654081681104,31.92146853706921,6.541323635635552,,Liberale,False,4.155089575982746,24.30742506663911
5131.859498447191,,5.079132826441528,Cartaceo,Indipendente,False,7.8175396259027865,29.21508456228896
6091.468580453938,42.102471173324616,8.27363676560993,Cartaceo,Socialista,,9.490448033575815,31.95382085101021
6147.879430854764,42.59267317615648,4.0150712739468055,,,True,2.7511520853728193,31.019392605493575
4168.441840739309,21.632546166258173,6.45377530457463,Cartaceo,Liberale,False,5.694649356301966,17.07891490775311
4467.504617920356,44.987654750830536,7.132453358994233,Online,Liberale,True,5.2945855122388235,33.63109433327964
6201.748089979459,42.761416560352366,5.819949584052588,Cartaceo,Socialista,True,4.002112460910156,31.67897646746243
3535.7321250804816,47.265432209479016,,Online,Liberale,True,8.758063475861682,36.03871472805194
3180.90601096338,39.456103686537425,9.669292181360177,Cartaceo,Liberale,True,7.875778453195675,30.52006023498425
5582.993065294227,34.84861208309154,5.446543915167755,Cartaceo,Liberale,False,7.215251835968505,26.027991632714404
6439.728881216785,33.50232439561885,7.2726928653373415,Online,Conservatore,False,3.4442445649616995,25.633434936534396
6763.012562839238,51.90240693145847,8.21467388781843,Online,Liberale,True,6.345019155233562,38.79608701836646
5327.12803901811,29.651852023341355,3.5010431717899295,Online,Liberale,False,2.6327014703602467,21.80660936787593
6872.512873167696,23.590850137044107,7.954092519450109,Online,Conservatore,False,6.198777568103848,18.899822851765908
3974.7831143765598,43.66400356107668,9.57895222993532,Online,Conservatore,True,4.613889577599544,33.43848816173427
3439.1676716058046,41.60016638569661,7.011163850390139,Online,Liberale,True,8.092979060342502,31.223465625104666
4778.5190607780405,61.87202741209312,6.891048281800595,Online,Socialista,,4.5028090075660785,45.37773367300536
4675.91439148992,,6.443867372966205,Cartaceo,Liberale,False,5.550716213632107,27.517338664285056
5866.534493865379,,6.06073106581485,Online,Socialista,True,5.590808362510646,32.4824193991606
5014.090533743738,,7.83949011977248,Cartaceo,Indipendente,False,4.971818710811768,29.712990926343785
3741.859308167719,24.853403211874294,5.965584402725387,Online,Socialista,False,,19.18705756912962
3680.2018141319145,41.01784498134003,3.7142752041522895,Online,Indipendente,False,4.245658942660265,29.826774048183708
4940.65871293108,68.91048689485923,6.2580305958530005,Online,Conservatore,True,6.054715493757465,50.114750005157354
5510.130039054355,44.73705333373858,6.378832102942118,Cartaceo,Indipendente,True,6.870273708177391,33.22958696449964
4435.038348052342,40.238730650193595,8.959929523875813,,Liberale,True,,30.85509031229826
8642.110592850511,52.55560462382175,3.6872371433166578,Online,Conservatore,True,6.47978979032889,37.89509437967022
6950.534302902353,44.52664786645318,3.8438279627163454,Online,Socialista,True,4.057541608679636,32.32180189533213
3761.0426344221605,24.082289203660736,8.079408696726771,Cartaceo,Socialista,False,5.903474828190931,19.281425051580545
3453.215162412077,38.496477313672216,8.230892521339207,Online,Conservatore,False,,29.41680187597231
4628.0523681043915,34.09364326994599,6.582870724747941,Cartaceo,Conservatore,False,3.362553805536701,25.840411506386577
4768.39863903673,30.479980848515794,4.945192632014555,Online,Indipendente,False,5.114489973190401,22.819544383565418
4067.176133431123,27.05237188381583,5.118772519076943,Cartaceo,Indipendente,False,5.144492700766005,20.472292074394165
5590.549460794851,38.17695314912965,,Cartaceo,Liberale,False,6.846097247866106,28.2489568664388
4802.155490933983,35.05248442360985,8.646505676836954,Online,Conservatore,False,5.043757691467142,27.130690799577977
4663.609540905003,25.785821571293315,2.5665225396854643,Online,Conservatore,False,9.032966020324158,18.82003186181096
3395.3781029732554,34.03496258024026,6.9534754873377755,Online,Socialista,False,,25.910516452369514
4064.0052042470975,49.571505423652994,3.1540892088254213,Online,Liberale,,4.873022266824905,35.64628055920472
4624.193300941324,46.07976979863623,6.461418864238386,Online,Liberale,True,5.5632687788929225,34.19426451831687
5223.360267349257,66.17051760857032,5.484788861301768,Online,Indipendente,True,5.902722537618896,
4541.922538771109,48.81343792426982,7.49064660499386,Cartaceo,Liberale,True,5.509263213168883,36.41660052848703
3542.9323707972717,66.45440117551904,4.476655583616765,Online,Conservatore,True,6.769170193978601,47.86107749794836
1788.4916110206027,18.0,5.373681496589303,Cartaceo,Socialista,False,4.893119896757657,14.21210444897679
4233.632926818198,35.044785163886246,6.587699586902913,Cartaceo,Indipendente,False,5.624818852112329,26.507659490791244
5062.468584883032,41.26102365505977,3.9247638084781307,Online,Conservatore,False,5.141843886119786,
6135.749880838569,52.293694815715185,,Cartaceo,Socialista,True,8.780853155836002,39.47206816229491
5117.5124999128975,25.716453609311912,5.5116830365722365,Online,Indipendente,False,4.915311128078198,19.655022437490008
3126.6716969148365,43.188057518885856,9.318913341727804,Online,Conservatore,True,5.817488933133438,33.02731426573844
4967.955881145839,33.074197615337624,,Online,Indipendente,False,6.4798831654015965,25.126240690072926
5739.689456045957,18.0,8.278062657357351,Cartaceo,Conservatore,False,6.499425833667196,15.083418797207205
5408.493747321888,58.326445086165606,5.239809798985065,Online,Indipendente,True,6.691230604365025,42.40045450001144
5078.163724478208,56.68307072102908,7.553989389212388,Cartaceo,Conservatore,True,5.3216283265906785,41.94434632148407
2745.6645555781424,35.5672294958433,8.064987762041502,Online,Conservatore,False,4.885404827163809,27.31655697570276
6156.592100358692,41.65845792240778,8.760056586823113,Online,Liberale,True,6.841589669355668,31.788937521732375
,26.99109914568506,5.666834683251558,,Indipendente,False,5.350729509589664,20.593819806955008
5071.82711163808,40.79795572352278,9.143446242786007,Cartaceo,Liberale,True,6.225048319088288,31.301602879301747
4778.122421173083,62.89624588299132,7.49114301606413,,Socialista,True,5.218409538697695,31.4781729362831
6053.631690378619,21.7738852659417,8.133818657261031,Online,,False,8.202810045239547,17.681865283337498
5556.780744402522,41.059061361076246,7.912545473524276,Cartaceo,Socialista,True,7.213022951667867,31.115106594810655
3971.0023346979297,20.913655018930662,5.947551414306161,Online,Socialista,False,11.34736357894399,16.42382393754331
6876.124021726614,36.7638270279111,8.31234393062709,Online,Conservatore,False,4.618619027936505,28.228382098725895
,23.0959529785409,9.428158569686756,Online,Liberale,False,11.34736357894399,18.995614655884655
4926.030942306115,62.89624588299132,4.896017605522469,Online,Conservatore,True,6.898415893178416,35.26564013411473
3647.08288853625,33.773409497933244,7.686621241304926,Cartaceo,Liberale,False,4.402674249012205,25.947373020944745
8642.110592850511,42.81188530435384,2.7522674719237266,Online,Conservatore,True,5.273828096115151,30.7939999546248
3324.2468174030405,51.53174087638207,7.555289243079223,Cartaceo,Liberale,True,8.018574869087931,38.33880538639121
4187.103907960427,34.72003995050723,6.6244159089769825,,Socialista,False,7.228767486014611,59.17064240297286
5826.902987450877,44.250656368353226,5.548409430144545,Cartaceo,Liberale,True,4.268029961869979,32.63998228689062
4450.4926489805985,46.5407868016006,5.644993047061664,Online,Conservatore,True,3.5929048041625142,34.27204867523892
6404.195942705353,35.459975232232985,9.365087585590382,Cartaceo,Socialista,False,6.741681996450454,27.631508938240202
4430.8655767849905,38.186440161549086,8.27031095958269,Online,Conservatore,False,5.858489182957428,29.211601400959164
4072.909282761104,24.673357550077323,7.610559510650328,Cartaceo,Socialista,False,6.6117071796855456,19.554518138249225
6301.453838863154,42.41530803826761,8.590840880304075,Cartaceo,Socialista,True,6.305496084315284,32.26796789087855
4967.555699461184,31.061504064135626,10.0,,Indipendente,False,4.083973758433757,24.743052844894937
5557.709383056323,49.77836693934121,8.22368533860336,Cartaceo,Liberale,True,,37.311962459119854
4664.724940129142,42.34338955519644,4.783807231739882,Online,Socialista,True,4.423132509019809,
6439.8647067101865,49.457773897145486,,Online,Liberale,True,4.128908541283115,36.71473705840665
4917.747615381877,27.610056578752012,6.99210616197994,Online,Liberale,False,6.941859317040336,
3732.856869816712,18.0,10.0,Online,Liberale,False,8.914071231413255,15.6
5343.6223201688435,43.691461472792994,7.641946796713457,Online,Conservatore,True,5.631736180559859,32.87660706996913
5499.8832841174335,45.038465177799964,10.0,,Conservatore,True,3.427804549187601,34.52692562445998
5664.151855492942,45.10671528295437,9.24707349144676,Cartaceo,Liberale,True,4.719817903528958,34.34882274550208
5642.33354226024,57.1162587537272,7.018085981224063,Cartaceo,Conservatore,True,,42.08680692197626
3980.0136659009872,34.42459464855999,,Online,,False,6.707536345056362,25.044227192819633
5057.75100924278,30.363214446865342,8.154902238305237,Online,Liberale,False,6.074548604754524,23.70072078429731
4496.481948561948,56.972906284690595,5.000881699131958,Online,Conservatore,True,8.083958951712535,41.381298909023
7227.22279655921,59.57813244906822,9.661384415716196,Online,Liberale,True,5.170403998860013,44.60310803906261
4038.8283780441793,46.88376407664538,7.230338820079956,Cartaceo,Indipendente,True,5.614431769466444,34.987736499675755
3554.3882419615884,34.91717700825269,9.06533479347323,Cartaceo,Socialista,False,6.287358660773112,27.161624343818854
3596.79180100522,30.58262504378529,5.148627330158294,Online,Liberale,False,8.131641336385972,22.95242572969719
4369.790258372364,25.76624617461197,5.108606845472984,Cartaceo,Liberale,False,4.261304099473415,19.568954375870273
,39.2832841070703,3.6383554033053223,,Indipendente,False,4.883257325746758,28.58980549594081
,25.11344975831426,5.142361490976276,Cartaceo,Liberale,False,6.9475502668600955,19.122123278112863
5422.917563298649,44.68596249965126,,Online,Indipendente,True,3.9030867605940376,33.709914793289464
6136.774614098093,35.884727221427106,10.0,Cartaceo,Liberale,False,5.924329404074385,28.119309054998972
5282.0358815137315,30.543344036875354,10.0,Online,Conservatore,False,6.3136502514725175,24.380340825812745
3744.184837249417,63.77195613197083,6.063564626444785,Online,Liberale,True,7.642511888379696,46.45943868031301
5493.053309682749,33.050945025576475,8.663023635641173,Online,Socialista,False,6.816176302671559,25.734568608595882
3686.068809431143,67.15677809551784,6.539636892173393,Cartaceo,Indipendente,True,8.57366136499395,48.9716357345145
4995.931269530468,60.76271493460361,12.144614355075454,Online,Liberale,True,5.046190181970996,45.17718062077759
4538.555731577233,54.84994155002455,5.500292917749524,Cartaceo,Conservatore,True,5.6531489349594395,40.04504696034204
3951.7682095536074,51.266824521101796,4.8290593881690285,Online,Liberale,True,6.2747127851718805,37.33549498122196
4917.3390263403,48.98547384239888,6.713743880609304,Online,Socialista,True,6.827682770564098,36.30395485386201
4283.014605974087,32.6675294278531,7.5559355364363014,Online,Conservatore,,9.056371454828447,25.13405126042806
5388.082439596122,30.753582843787648,5.947965704231552,Online,Liberale,False,10.0,23.311897701920817
4720.324643071406,78.89496882782012,6.80961162346845,Online,Socialista,True,6.318343581484743,57.26936166651462
5657.123542611016,32.99831535150469,,Online,Conservatore,False,9.276234498368682,26.02711599298645
6016.877442563381,31.252644978616438,8.804592904669745,Online,Conservatore,False,7.363730183628187,59.17064240297286
5798.706109964153,59.17195548868527,4.04221857000382,Online,Socialista,True,5.426426957446825,42.633034413080836
5082.296183598793,42.01863078673879,7.618452070676364,Cartaceo,Socialista,True,5.109279747934648,59.17064240297286
6525.714294507277,64.0150517389889,4.844426707230751,,Conservatore,True,6.370268584823546,46.263864229461454
,24.25566129627411,7.7787970318558814,Online,Conservatore,False,3.352269834212485,19.312602016948638
4424.8220219044315,32.36152871250934,6.1440830203139205,Cartaceo,Liberale,False,7.394045104673557,24.49629500485071
5253.865812576916,58.06231575964082,10.0,Cartaceo,Socialista,True,,43.64362103174857
5489.717979124203,31.383743511974696,8.333788745681348,Online,Conservatore,False,5.860859302667577,24.46875708208669
4043.935774762848,31.716540605029635,12.144614355075454,Cartaceo,Indipendente,False,,23.63323444844964
6514.406061997771,56.38862371121051,5.273589285111644,Online,Liberale,True,2.4724187046471364,41.05411338338085
5534.910774397516,25.97704223713162,7.664588681491618,Cartaceo,Indipendente,False,7.24807606160777,20.48330617043962
