Prezzo Petrolio (USD),Volume di Scambi (barili),Produzione Petrolio (barili),Tipo di Raffinazione,Zona di Produzione,Conflitti Geopolitici,Domanda di Petrolio,Quota di Mercato OPEC,Tendenza dei Prezzi,Predict
63.53651252214445,62969.7780935448,254644.35083528238,3.0,1.0,False,3415203.3502126806,36.81667100617718,True,2049147.424732617
66.19892743771089,50357.227379406235,100000.0,0.0,0.0,False,2870858.4997416246,8.893559404581152,False,1722541.5794159498
57.566522485504784,66117.91599058837,758304.5502595775,0.0,0.0,True,3864721.5547858323,35.006952991104804,True,2318855.9594804933
77.25834193188635,54495.71804611871,377596.9766617676,1.0,0.0,False,2384338.1451570955,29.467524629988052,False,1430633.7904310299
52.30091763408168,61001.51619287857,563773.4865757595,1.0,1.0,True,2971350.0071308636,64.16049060363333,False,1782830.9246455717
40.45584007555918,35456.53416002568,357238.28421840287,2.0,0.0,False,3712674.2955725323,67.81504783009915,True,2227620.7596795494
,52590.15542448227,,0.0,2.0,True,3240896.9608926717,20.668726119637316,True,1944561.346725501
74.61732600988749,47896.26482954908,765495.0743898426,0.0,2.0,True,2770511.1470341953,12.038113280370322,False,1662336.535150921
64.20206477823818,52099.66821715008,807725.4527576794,2.0,,True,,85.36138296491545,False,1753981.6271426566
79.87809501594509,37458.34738125838,752130.4272587969,0.0,0.0,True,,19.151733848265494,False,1509178.7682440225
52.53662691934913,42125.28135452401,687174.6884290478,3.0,2.0,True,3260812.557214275,96.6409695532213,True,1956508.5489793327
80.31838750968568,41856.63124689173,705146.884410752,1.0,3.0,True,3199889.6837442317,61.15262844900272,True,1919965.9376015428
63.65951022534351,32787.55172145342,747603.2024685316,3.0,1.0,True,2804251.7760145646,9.073723580678694,False,1682576.5294128289
55.763857610476364,37187.80323595321,813122.4364605278,2.0,0.0,True,3236394.125047221,80.13190085128807,True,1941858.7805713764
59.737001377237725,46699.65557220872,533353.5579546936,3.0,0.0,True,3856562.9637005683,95.39519190085984,True,2313961.673020892
,50505.20948896415,336584.8934636092,1.0,0.0,False,2617125.0133435125,83.87751077227279,False,1570301.1595137536
65.77942911640558,47124.461101547495,336050.0323537106,1.0,0.0,False,2537157.772549485,20.811998073827553,False,1522320.9753013374
64.07868457146832,35084.600508751464,230798.89546348713,1.0,0.0,False,2664911.6972323996,19.121447726846476,False,1598972.6498132683
48.153962595557815,68869.01896638848,1104964.1066533844,,1.0,True,2817362.1895824536,20.46023815387813,False,1690436.5753345103
64.21093970695392,23860.912048452967,667530.4316975004,1.0,0.0,True,3486084.50652926,60.77969629276482,True,2091676.3882934388
44.89939275085486,33884.669157053526,319074.2819731652,1.0,1.0,,3802562.3263580925,90.11083238067185,True,2281555.355571956
60.84458048053651,47050.5639381214,637423.4883858502,1.0,1.0,True,1709630.9862445337,27.75437838232937,False,1025802.9295789123
72.87589287880617,57914.605866890386,285829.43253061234,3.0,3.0,False,2316990.821189724,35.15954653364418,False,1390223.643070986
44.11520984526378,57565.09093521428,415398.5716519008,3.0,0.0,False,3385956.5668815607,96.36461944586009,True,2031591.5862128746
55.10359658614126,48664.68756511581,850911.3509802315,3.2778388273003856,2.0,True,2848264.728238943,61.44104704894077,False,1708980.8783820004
56.56137493008968,49331.290771374806,723110.0389974937,2.0,1.0,True,3319644.302775102,82.41783208276702,True,1991809.2062150333
71.71750239828151,66443.37394755521,841090.8560708018,2.0,1.0,True,2604684.5191460242,,False,1562839.398488574
57.97210248100133,57688.018055203334,514445.3875372308,3.0,1.0,True,1727786.9425048474,95.98779788282769,False,1036695.3543439008
50.782546088453714,61971.98057572696,495817.536844376,2.0,1.0,False,3148972.7176322388,92.51930321680997,True,1889403.9435977784
62.443781444930075,55268.48371492429,199922.4281481561,0.0,1.0,False,3573020.8627668037,91.79167455034286,,2143837.4951726603
52.89589736841097,42483.519245717245,,3.0,1.0,False,3037373.8066143217,54.60854438673347,True,1822445.4423275404
51.70563975190175,49737.00106752769,786859.1612290603,3.0,1.0,True,2509673.0570285283,75.98978874656412,False,1505824.5164730176
77.15774231492236,,198059.43937984057,3.0,,False,3102605.844051309,84.80301758845799,True,1861594.3695277113
67.21547319890784,41362.06853797324,369071.5540135049,0.0,1.0,False,,28.05812759673082,True,2224652.5053100404
56.09979040969893,54810.34337016344,833812.0594188896,3.0,2.0,False,2798359.8139730757,55.66890237770448,False,1679038.3283000092
63.39848846195766,48216.04888697298,564309.7056615343,1.0,2.0,True,2914603.1986225094,25.19846590669037,False,1748787.2785688904
79.21564097493751,,559048.504549344,3.0,0.0,True,2716760.15646798,8.451428418967222,False,1630087.7801371778
50.16802081007777,63921.85716458598,442342.22164963686,2.0,,False,2938299.9109628936,84.65310533133365,False,1763000.0137860603
,47964.56222610605,682181.7415000803,3.0,1.0,True,2838820.9872580864,72.41706576083176,False,1703318.3472837883
49.8887313877818,48854.113005464766,400352.27980118,1.0,0.0,False,2982472.713122975,12.090587861518943,False,
64.57050527668248,57786.88872639616,750985.9778362261,1.0,1.0,True,2004387.2122034708,91.22480576923147,False,1202658.155524193
64.76855042851832,77659.48542081116,863138.007565233,3.0,1.0,True,3012709.739620928,16.320242653428053,True,1807651.7511927283
64.07363636115849,65509.64939267897,311777.27496740466,1.0,0.0,False,2927886.7719557453,43.44190822190788,False,1756757.6926279915
81.2624480930223,58384.326997416836,652194.1795481239,2.0,1.0,True,3827341.489941383,97.5973305606764,True,2821321.9748695544
57.99383931158303,32686.452188318537,401753.47622169304,2.0,2.0,False,2909700.4511558237,18.134354571434265,False,1745843.4682292189
73.6272562246283,52382.736641781754,503971.77571220236,1.0,1.5925060013260088,False,2699155.8174289837,19.169082954647752,False,1619522.9413598801
47.805900992532685,38377.98464346955,521520.1014677176,3.0,0.0,True,3225627.7487049163,73.60285462570322,True,1935395.7715833467
72.35678732638029,51836.755893470865,591939.642416735,3.2778388273003856,1.0,True,3143968.9424763448,,True,1886410.3082007372
61.61324306865428,53988.49335851888,404115.88344315754,3.0,1.0,False,2857223.869031462,26.243063088428254,False,1714358.9667161044
62.56615290259433,42561.58415272899,487106.538523065,3.0,1.0,False,3455690.123974574,71.42673571883279,True,2073439.1008459053
49.573579656674646,,833812.0594188896,2.0,1.0,False,2722444.220770592,82.11116501251297,False,1633486.3618942176
62.42588318053467,75871.51335289945,671246.5865778862,3.0,2.0,True,3264281.938921969,93.19835660583958,True,
63.55206959441772,52879.83305110909,1014748.0979422322,2.0,3.0,True,3619753.090645599,74.84971801439406,,2171877.275215197
81.44376443328285,43207.350561862346,190879.97024947172,3.0,1.0,False,,2.4954925333952604,False,1451179.6043348091
52.99558171752371,65792.94874224917,506871.86176967283,1.0,0.0,True,2869094.5128728915,93.38955648522628,False,1721477.905956422
64.64878031494099,54489.95834301575,906033.4161645209,1.0,3.0,True,,42.765633463283706,False,1741495.5062586528
61.06744687918413,56609.552063895724,657900.6756264456,0.0,0.0,True,3653338.936389284,29.36953085164499,True,2192027.788812322
64.92631560851147,56246.059346212634,405957.5760569551,1.0,1.0,False,2454053.2848011833,,False,1472457.9414069531
52.89528495811973,21890.079725086816,591541.865692732,,1.0,True,,96.30658442982406,True,1983631.6456760778
72.14568493205653,41700.200685414224,833071.340646999,3.0,1.0,True,2843905.493268423,88.07324264439373,False,1706372.1542350263
62.33850944612038,54672.76884121797,479668.93804467196,2.0,1.0,False,3193036.3796781874,76.90391776283924,True,1915846.7632106908
67.15021478102658,50979.12338561893,764708.5260505779,3.0,1.0,True,2865568.0872271573,34.63682320998359,False,1719367.7124222068
61.07498233670028,59900.855669209355,417197.61362087645,2.0,1.0,False,3350782.394937955,14.334110954190626,True,2010493.8669557075
32.43234472274101,53482.0164982822,704217.4305364129,0.0,1.0,,2847868.163263993,2.138157332988988,False,1708733.870896285
46.82512987788452,45966.64608406898,455697.8422362389,,2.0,False,3239744.6693118378,15.357308408261938,True,1943865.5316390537
55.8130229833506,46926.66366391737,816375.085470001,3.0,1.5925060013260088,True,3358929.014782846,41.42717169181793,True,2015379.734078901
54.045787044205376,53300.753334725836,765683.526091391,,0.0,True,3076765.3049119418,7.681180918433572,True,1846080.8012619829
52.19469411250012,55423.22807480654,605300.9871178882,1.0,1.0,True,3230237.5381049477,32.272475596062776,True,1938163.4007406135
41.39170975718811,39354.51092273588,801654.6855535364,0.0,0.0,True,2952923.06904667,96.29968299577843,False,1771770.398111905
41.24065845739244,42060.72168048554,227603.94383926288,3.0,0.0,False,2988789.2014277866,90.36444783414917,False,1793290.017120055
57.363182765606496,37752.0207977786,334040.25661120017,2.0,1.0,False,3107498.2448312617,98.89989417960034,True,1864521.8921718632
48.00543970020751,32762.681239156827,794962.9594654598,3.0,1.0,True,3085973.5452703275,9.366345907732732,True,
57.59265816283955,47006.19464832582,555360.0155404136,3.0,0.0,True,2570288.411740454,49.16620470176951,,1542196.0841075375
53.45217054125905,56277.43381086311,322203.7543623779,3.0,1.5925060013260088,False,2749229.0115685835,93.25109351300186,False,1649558.7878093666
50.62998009038213,49357.811023381386,531600.1367140422,2.0,0.0,True,3149316.7997947945,37.7801475483317,,1889610.3318689128
60.97615090598601,71396.5989171585,,2.0,1.5925060013260088,True,2983017.5799728055,30.185182406499024,False,1789834.9384440456
76.19516525595391,59307.03500194989,488114.5307115965,1.0,,False,2816706.8360900213,28.100564216130554,False,1690054.579720115
79.75156085747497,37440.49981604352,,0.0,2.0,True,2412105.361063676,51.02561916618197,False,1447295.1172625485
65.49551010171945,,723036.9092065641,2.0,0.0,True,3379030.9560526153,94.98340036881154,True,2027444.7718356098
47.92474250049141,45775.09378829063,601058.8647590531,3.0,1.0,True,4021636.9032385973,50.66018079535857,True,2413001.3118401584
56.008573870015354,31457.779646561223,695419.7203395127,1.0,0.0,True,4874090.488168382,13.017120373786373,True,2011684.2756187334
51.571840547705364,43850.49334226717,400267.9656234123,1.0,1.0,False,2632617.0624128394,72.57740995065949,False,1579590.8661839226
59.84872407709844,34809.26205420471,,2.0,1.0,False,3243867.712546874,42.56318585319458,True,1946344.567017755
76.63227527148472,41504.08483399143,462509.0517526689,2.0,1.0,False,3048713.9264269974,87.91242685825486,True,1829259.008766307
58.71397567126427,40603.11258990428,,3.0,0.0,True,2983617.668425719,81.87714935322273,False,1790194.0866456996
58.799565201989815,38342.80394993866,705480.2862097733,,3.0,True,2674809.9888611445,60.88286888609408,False,1604909.5131427676
70.27162358136862,46234.07303939875,682402.6276880438,3.0,0.0,True,1294028.640424283,34.253868284765986,False,776445.2929040024
53.11367568979507,39966.955344818576,700579.3763736365,0.0,1.0,True,3399902.990181463,49.29935752281952,True,2039963.0395791535
70.91609467214636,,414775.1585089129,2.0,1.0,False,2426179.4515568223,25.996535382073994,,1455736.0373719623
44.18407844544493,51213.24394511483,629703.6777000321,2.0,1.0,True,2720040.1458958355,29.668747672940633,False,1632041.7611688795
48.07766628968908,62498.67372757684,569366.147283091,3.0,0.0,True,3284457.8997904616,42.45745473712096,True,1970693.9709407927
57.63186159046312,53351.433254385396,499083.3207823752,1.0,0.0,False,3019920.927693086,99.5497817549071,True,1811975.6093604877
66.80673441978752,45067.935220020816,617211.6566433287,1.0,2.0,True,2672308.7455218025,58.446220056568954,False,1603411.9700068494
47.0155737947316,30272.662661914157,,1.0,2.0,False,3491315.407758673,89.97243811092457,True,2094808.0508847216
53.89993416877077,52303.69185647383,703051.6536701282,3.0,0.0,True,3752816.360549046,8.853518192433096,True,2251711.376303095
50.359403407416934,43065.637996883095,241989.74053623684,1.0,1.0,False,2944015.436814871,52.053264528942556,False,2821321.9748695544
58.71878854104691,44381.89405218993,582658.9616338592,3.0,1.0,True,3749211.3186789514,13.937201605987315,True,2249550.2787227873
79.49544721174827,57817.99442757664,289109.8517967517,1.0,1.0,False,3202855.4446344343,77.14978434098929,True,1921745.0649595452
56.07485077759399,21317.692467508783,659399.7073860226,3.0,1.0,True,,41.49799269999206,True,1821897.0849572415
51.62444472147031,47587.08407705176,833812.0594188896,1.0,0.0,True,3005090.5767869106,61.322398180080164,True,1803074.995850035
59.49545437062163,53440.79371398036,695185.1843406168,2.0,2.0,True,1921575.6753138911,46.340340802890026,False,1152969.203370083
58.231646927640554,69964.31439794926,505830.03279470955,1.0,0.0,True,,75.19557821312179,False,1590015.3424789156
55.34838137554429,36194.59792727158,513315.5375954302,3.0,1.0,False,2121965.7798327547,29.195911138287823,False,1273201.6072522032
54.1958396196325,46210.8244836313,830168.3375978558,2.0,1.0,True,3031344.068966451,85.66833044130203,True,1818828.1197157183
54.69681345680685,42952.97940006912,200222.2050267646,2.0,1.0,,2720476.097603045,85.72369915432083,False,1632307.5372872096
51.74558416836513,51222.73683385068,559964.3186506053,0.0,3.0,,1955840.0844984152,3.9056935091774214,False,1173524.7489327164
66.32128047117334,75871.51335289945,450569.25946618954,3.0,0.0,,4208761.945092086,21.091908729801645,True,2525283.6955674402
46.24533098603236,48452.388563192086,333985.5885264197,3.0,1.0,False,3574379.2713954714,74.06960561862925,True,2144646.0609696773
50.41074654738651,39141.67689853451,441234.86718543206,0.0,2.0,False,3318826.5376466257,6.889836117741998,True,1991316.0868865943
52.978472645156245,47042.858859174085,871815.1100270976,2.0,3.0,True,1954516.8487917401,9.229853844140646,False,1172731.300664102
73.42565983608179,46224.87527725453,486586.4419436839,2.0,,False,4874090.488168382,5.096358656415845,,1775906.278281704
53.82436508139941,62166.894094845586,432697.39113761345,2.0,1.0,False,3156849.1991349757,7.814987509966365,True,1894131.049227018
34.75409110996327,45119.37720288798,,1.0,0.0,True,3056984.0926568685,31.157156541920074,True,1834204.357230565
95.26356453678916,41560.973166632175,417425.0104422065,2.0,0.0,False,3341112.123093069,64.2306328367412,True,2004683.0675844457
73.37133841155125,74258.26310336529,634854.0798166856,2.0,1.0,True,3521399.002839306,50.060502103590565,True,2112868.750238948
,68561.42617907248,518529.29107852303,3.0,2.0,True,2993463.03085363,28.678638975242375,False,
57.454720637914114,47458.916186043345,449150.66339437733,3.0,0.0,False,2661712.79575316,93.72261189745156,False,1597050.6593401511
69.53412921643533,56588.313577616274,531133.0205574478,3.0,0.0,True,3590527.60283344,22.285035402618803,True,2154344.3753517503
69.81529983657951,27145.7963178745,488438.1151535254,3.0,1.0,False,3086681.9327924764,22.30028133383636,True,1852037.0857954202
74.25035364492607,49929.88351552831,401782.96938895143,1.0,2.0,False,3973383.3193444586,,True,2384059.691748133
65.46709317055607,53175.23609099391,256611.2194315153,3.0,1.0,False,3508248.981817277,20.6606738908655,True,2104975.5759276343
64.19408637078726,37881.61830585609,682571.3106230615,1.0,2.0,True,2586665.6509316815,57.646864381855025,False,1552025.0681935572
44.62858680925584,73302.78162821243,386536.96305350424,0.0,4.0,False,3771759.7944954867,8.172374970635389,,2263073.7281320156
60.945762660329,68888.38855548284,280694.55815205537,1.0,1.0,False,2966515.7869133474,35.59256973565924,False,1779933.8504530725
69.38018314700366,47240.072232382096,713739.5039179052,3.0,1.0,True,3591549.437773862,23.158219731017805,True,2154957.4147375757
81.77835470762335,40251.03832752141,614386.2470097232,3.0,0.0,True,3260801.4041038738,36.78936657192234,True,1956513.5538042071
74.54049066994202,53524.01740546749,575220.9378793146,1.0,2.0,True,2866374.1379698613,18.64445602083893,False,1719854.2989781846
65.06248230586935,54935.18524528935,297832.60509048915,2.0,1.0,False,2837977.888196226,15.866776137940331,False,1702812.757910658
75.48675237361752,52278.98424177056,186140.8220733488,0.0,0.0,False,2770550.856793499,57.4399795037561,False,1662360.7087770489
55.69168242091366,43982.68722925916,678872.170724196,3.0,0.0,True,3037094.9260621304,68.37837918847055,True,1822279.2323102467
51.86787329218584,75871.51335289945,538306.664991013,2.0,0.0,True,2490637.18070952,33.307767824351764,False,1494403.0555750288
72.91046793929476,46430.74123469069,256754.38804465922,2.0,0.0,False,2377212.444712865,68.1019446043068,False,1426356.6310148947
71.4476790226375,44129.094320388205,840549.0342974183,3.0,0.0,True,3376633.425514031,8.076771415777195,True,2026008.6343800277
61.132261450194896,56005.51083181295,754324.6802117731,3.0,2.0,True,,27.124089065789235,False,1590960.9016158327
55.33797677502458,36135.13570293238,180622.4579152711,2.0,0.0,False,2646616.6031558234,21.36867369506642,False,1587992.097084204
63.685790385350636,,833812.0594188896,3.0,0.0,True,2562892.3611381426,20.73797438020062,False,1537760.8909990396
51.66023831454298,36839.34114768008,693895.0416460669,3.0,2.0,True,3189369.035470101,32.16539056749234,True,1913642.0853773863
49.13422098070416,38283.32123352513,715892.5124491989,3.0,0.0,True,2869525.2891530492,49.798054998187304,False,1721734.827180222
55.00539647082704,54794.21405630312,576783.770419289,1.0,,True,3471359.4060469028,16.774721222520117,True,2082837.6457867299
67.6455254450283,66879.62083780085,423961.1710542873,3.0,1.0,False,3714905.803807486,90.09745892223701,True,
71.66204805653648,51349.81230118865,189859.7367241989,2.0,0.0,False,2777758.4030851913,17.40835742289738,False,1666683.7066703374
67.39256472100713,62575.68619758547,840240.2917991471,3.0,3.0,True,2796801.2198611046,,False,1678107.6889425511
48.23351977861816,29813.55775108995,158361.78584042494,2.0,1.0,False,2904255.4695229586,20.372632978515924,False,1742572.5751216866
71.60011389292043,75871.51335289945,493027.73105911183,2.0,0.0,False,2533298.2746198196,,False,2821321.9748695544
72.84021462624877,57731.72958687703,561586.3342043092,2.0,0.0,True,3703042.512171206,41.23515814993183,True,2221854.643388574
46.60925833941302,58943.00387889217,681202.4637498766,1.0,0.0,True,3731387.356168353,91.29527223099737,,2238851.0574043477
56.68640423547477,33156.701410522604,100000.0,3.2778388273003856,1.0,False,3911896.180831272,55.479179709089706,True,2347160.3830604577
61.60605441643493,50543.848010027476,630630.5384585685,2.0,,True,,19.381819998894322,False,1442595.9543105927
71.72120385729147,66994.91338750579,967454.4609219288,1.0,1.0,True,3134729.830182916,93.0167642850956,True,1880866.5865912926
68.91914520048428,52709.8600001448,602586.0127805609,2.0,2.0,True,3511711.601492512,0.9509614578751102,True,2107054.5285535874
48.47227447449161,39047.28924583306,,3.0,1.5925060013260088,True,3300104.654874355,30.998379458791124,True,1980082.1818344027
53.97868730116826,44917.497975647384,693921.9469990989,2.0,2.0,True,3275209.435237735,73.47875493876606,True,1965147.2526175615
58.943931812356496,46414.33813952354,759062.3503593698,1.0,1.0,True,3146384.407729156,28.912308634632776,True,1887854.2222102184
80.8826862756508,75342.11558452283,334581.5588546494,3.0,1.0,False,3169005.2931921193,63.13721420428999,True,1901435.5289897819
48.928070966229384,54247.062284398846,481680.32167097786,1.0,0.0,False,2239052.93453769,66.77070832348252,,1343451.3319510007
45.90957382311629,57444.95952619284,414557.62771741644,1.0,1.0,False,3554623.8940088376,5.056398335326174,True,2132792.700234832
72.43809091937098,50624.53653619681,323478.0715223093,2.0,2.0,False,2973519.4015276656,59.348274479957944,False,1784140.6161529669
57.53105075447024,54197.1796977526,236643.67049980955,1.0,,False,3103620.3774153553,86.48327294055971,True,1862195.238869515
49.64932770278292,27152.166639299103,100423.3377541505,3.0,,False,3053959.5784225515,,True,1832395.606784612
66.58789329804343,52831.35665007557,835697.2413496617,3.0,2.0,True,2628673.7917912244,83.07281682272581,False,1577230.9102320538
58.72417471551343,43660.04042774516,643272.8837342928,2.0,1.0,True,3061914.055996418,,True,1837171.923267737
57.490694892905026,58145.27700581198,578069.8672250898,1.0,1.0,True,3408370.885270199,2.9288566100794333,True,2045045.5274400765
87.81089262688462,,288065.0495187645,3.2778388273003856,1.0,False,,49.65072883220931,True,1954445.4201420587
95.26356453678916,59907.63298388585,548369.0955599904,,1.0,True,3704154.2260416765,44.546047007582935,True,2222510.919030077
60.49556766005853,38837.94650209986,654339.3759398393,1.0,0.0,True,3436113.086100435,66.87713012706232,True,2061692.049887325
60.711892838847234,47129.81311700272,829773.5474827337,1.0,0.0,True,2703562.131221318,57.82813442039736,False,1622161.5634899263
71.51107657779406,73448.9129435597,833812.0594188896,2.0,2.0,False,2554948.0132105453,83.58160767963666,False,1532997.4123569583
58.9320652301323,60879.241117048514,461452.9707462662,0.0,2.0,False,2573764.465095084,46.556936758256974,False,1544282.2518831426
52.802285012682745,67763.4135763366,799225.1804711062,3.0,2.0,,3541507.2152840802,78.90753316513755,True,2124925.4500844534
61.31722120044961,46009.578111733266,695569.8875548141,2.0,0.0,True,3299134.629107376,83.8659237462918,True,1979505.3043529058
56.28624192718715,39570.25147709441,469263.6200290735,3.0,1.0,False,3289690.8132708096,42.2385790564233,True,1973837.0024592567
40.29185569550593,44056.75073805628,356422.2437023383,1.0,1.0,False,2621990.229097072,4.068345203771173,False,1573210.2542005214
62.83237358738991,60622.5848593197,479802.77930611477,3.0,2.0,False,2601994.6242393553,,False,1561221.907493048
44.46162144196413,54064.981517107604,714840.0669555751,0.0,1.0,True,2544887.6282803128,48.90941693039051,False,1526950.3616167645
,50773.49066711186,544327.342109862,0.0,1.0,True,3673044.1130292346,82.06947173027302,True,2203853.519179761
68.08796421616717,63569.99949201017,550310.4069491305,1.0,2.0,True,2510198.548516487,25.52864097267871,False,1506146.3642955786
75.53631416099158,49931.56653075017,103090.32953132514,3.0,0.0,False,3379401.4249131903,13.137179421971956,True,2027671.0694735786
56.448401179462735,43240.14230337828,704012.0062184493,2.0,1.0,True,3218981.671183206,50.89459151819356,,1931411.5820703954
,40152.360290329256,447570.39842107974,0.0,1.0,False,2848131.697780494,47.473583823635614,False,1708903.3031321624
70.6042962599141,47834.22683958561,466703.1631056693,0.0,2.0,False,2669161.942849553,66.35072342696043,False,1601525.4074282357
43.024413276670565,39629.03190016717,524725.6936802241,0.0,2.0,True,3871386.7504636925,9.04252762064387,True,2821321.9748695544
81.4081749425583,51136.24528272736,,1.0,1.0,True,2802755.1192663293,2.3956940341053556,False,1681685.6348297745
,34728.227130817155,488725.4618199178,2.0,1.0,False,3681633.9463049676,96.76667868926201,True,2209007.470689178
62.78334714440038,60116.20068946996,814358.1930892138,3.2778388273003856,2.0,True,2332096.4833408548,,False,1399283.0033433705
54.355122936510185,49382.03648851702,112236.00002531015,2.0,,False,3655841.846492605,72.14838954733344,True,2193526.8499447373
74.18421654041816,54652.63073363482,526009.1094316394,0.0,2.0,True,2584514.4913106416,76.76655138832722,False,1550738.368473001
57.80917422473844,56199.37191044357,412159.01429534407,1.0,1.0,False,2380713.668902591,61.04578865419579,False,1428451.3250112445
57.43069689267931,42696.32414132448,540101.3009521479,3.0,1.0,True,2997769.957397403,81.26042054586217,True,1798684.946717199
,56153.21365812503,450191.27809771977,3.0,0.0,False,2861287.648636964,27.95383443275049,False,1716795.8995528764
80.03969802818578,53534.91924545063,781994.231209473,2.0,1.0,,3080239.104843987,82.51643717869877,True,1848175.4787856035
62.877677693360816,41690.677110959165,344466.03547842044,2.0,1.0,False,2642536.6642424967,16.58846072529938,False,1585547.1496165753
86.88944280823588,40755.13103998486,569626.5804088449,3.0,1.0,True,3655353.6720975717,94.98340036881154,True,2193246.959035666
56.897552750786204,26770.8287977153,227234.50650840288,1.0,0.0,False,,64.25300577616532,False,1712835.074821861
52.477774013211594,62807.32422734337,561217.606699365,1.0,0.0,True,2543085.264501959,12.885548628918485,False,1525872.1498107805
62.88383304886712,47101.278770055156,545655.1305672172,2.0,1.0,True,2799175.2618699037,16.765414649150312,False,1679530.3106551617
68.62859829436684,40787.373586319765,754430.3561035884,3.0,3.0,True,3179874.389461888,47.404619151130156,True,
78.67469275073695,36893.38960707547,445479.1992385061,2.0,1.0,False,2744298.266344516,87.59196785236453,False,1646610.4296838099
53.5767686465781,50738.78581157548,580315.4371680843,0.0,1.0,True,2739018.4718996235,88.2865055275701,False,1643432.5138472328
56.038347622085944,75871.51335289945,714733.0376866988,0.0,0.0,True,3687589.517625912,31.457553198522547,True,2212576.125914596
95.26356453678916,58678.11310538615,590727.8203519695,2.0,,True,3001017.1673653107,54.68118218458658,True,1800633.1048387021
45.136989651739725,45041.501456947495,693453.0443791891,3.0,0.0,True,2513185.3875025935,8.853061425809106,False,
64.0671568661873,42666.948011176995,1142112.3273177682,0.0,3.0,True,3021116.1566815884,16.554345271792535,True,1812695.3208716994
59.146632097068135,67724.62769625142,477496.0147859121,0.0,0.0,False,2122021.1160597326,71.55549213796681,False,1273236.3282886783
64.741295804564,,365843.0128246302,1.0,1.0,False,3462981.3530881573,25.11723097628895,True,2077814.7083712162
59.14672953906271,41451.41002889729,,1.0,,True,3483889.9454720938,10.331991602094792,True,2090357.6259750717
44.58630612148124,51288.61467358792,314649.2008894449,2.0,1.0,False,2581187.2918606787,26.084907539216452,False,1548730.2096388557
43.77329426405308,34552.56005418036,860385.0747986401,1.0,0.0,True,3263574.9201001,47.468502135156385,True,1958162.4613777655
63.14037244115905,45146.12683513334,647265.7180162716,1.0,1.0,True,2658529.7051513153,,,1595143.0792397656
60.100853968806156,46959.6480071819,706115.3101997381,1.0,0.0,True,2891809.0837209253,19.48627455695362,False,1735109.4905741427
61.836020902402225,38886.17188288557,523679.7954158933,3.0,0.0,True,2732694.723936569,32.42448590417671,False,1639641.5687703022
79.30059283484593,59966.11540062391,300545.10736284475,0.0,1.0,False,2745550.364001457,90.6185691710818,False,1647361.9386380082
67.84315707160596,49728.726976965285,761558.6702672013,3.0,2.0,True,2471136.9526125034,15.39498991026339,False,1482709.3088303306
42.46134684630625,53873.999146256705,640180.8139898948,2.0,0.0,True,3315342.9095948753,,True,1989222.7302956637
49.92939886513536,41439.551290371644,343200.9411331068,1.0,2.0,False,2484400.926261656,62.84075356432092,False,1490660.5275165397
58.58065905621426,55014.06681868587,185293.02523618448,3.0,2.0,False,3339381.099999735,35.11090802220968,True,2003652.0922634634
60.871328274240796,48391.38814622694,777296.0857708179,3.2778388273003856,1.0,True,2786063.159510212,23.545458909504614,False,1671662.244237437
78.18978656866321,17837.82757353789,,3.0,0.0,True,,29.528294519025444,False,1391277.5943133796
56.93615301698787,33605.180142228186,349400.99800885306,2.0,0.0,False,2470556.3239571312,79.79707998528485,False,1482356.5688354855
52.190061509165375,35188.60190995357,590112.9491931401,2.0,0.0,True,3190281.5029844427,58.849250651863585,True,1914189.777815269
54.37975454637702,58638.16175741935,264696.9803100935,3.0,2.0,False,2954758.9687144235,83.82749368010153,False,1772877.1331304724
57.771654780414835,51010.36758021504,,2.0,1.0,True,,33.188031739673484,True,1940592.1474104018
65.2911796300832,50101.01850910587,178797.89076490217,3.0,1.0,False,3438272.6509262864,56.30381043723083,True,
73.62465136047021,44543.84868240218,474820.62449391297,1.0,0.0,False,,95.5694148015889,False,
74.32233024239378,49195.26777242932,253353.76790706988,1.0,,False,4679050.674599162,94.98340036881154,True,2807460.1336915945
70.85958438828597,52612.26872200606,780945.3203337494,2.0,1.0,True,2942146.651939399,6.493253961484613,False,1765316.3349973946
66.56165566246871,40958.88900483751,462339.8345249767,2.0,1.0,,2958095.3265326093,29.12041616705483,False,1774883.8205818306
59.73026445837036,49344.84571627843,,1.0,1.0,True,3671582.5168424295,38.10374804833214,True,2202973.402211241
61.52030748867044,49321.411253541635,578385.2775187539,1.0,0.0,True,2849131.483836268,70.58623264356082,False,1709503.498424756
52.20853909078138,31281.52898090371,554589.9301340844,1.0,4.0,True,4874090.488168382,60.615370166848436,False,1751832.759596463
48.724201947885994,36128.15820100389,402096.60528251244,2.0,,False,3022976.0570367584,43.525513727529244,True,1813805.1239028343
52.814207032719224,59359.892771779065,455177.23462405696,1.0,1.0,False,3894921.1282487228,75.94746162074341,True,2336973.802632047
75.44494166140409,42026.97017553538,394969.9880978511,3.0,0.0,False,2716979.738669442,16.614073624880554,False,1630218.0211783298
67.21430691357001,48869.473702577896,769437.4565083311,,,True,,75.48561225387797,False,1655131.5039813542
,44851.61187450267,745798.0812403336,2.0,0.0,True,2537341.860040305,94.98340036881154,False,1522429.405729838
67.68498632777325,50379.82025479659,533223.0236584304,3.0,,True,2846260.3937704465,50.38559890464555,False,
