Tempo di Allenamento (ore),Numero di Competizioni,Performance (Punteggio),Tipo di Allenamento,Alimentazione,Salute Generale,Sesso Atleta,Fascia di Età Atleta,Infortunio Durante l'Anno,Predict
30.976592413412334,98.18795000103631,93.29998428571585,2.0,Vegetariana,66.37093146715962,Femminile,35-44,True,55.90594916233374
36.26930197878129,47.32499043030288,69.39009695787759,0.0,Mista,71.05251766780141,Maschile,25-34,True,49.517619970419815
,56.93310070869665,81.3373161377407,0.0,Vegetariana,90.12266419191579,Maschile,25-34,False,43.33684714406228
13.150113829223656,71.43939438535037,69.74037822674903,2.0,Vegetariana,84.54935623098572,Maschile,25-34,False,35.786219588233806
11.067858869744027,104.8919388139018,75.4459778626201,1.0,Carne,,Femminile,35-44,False,36.81910646689445
25.240347506115583,18.296667451751432,91.85826939457837,1.0,Carne,,Femminile,35-44,True,51.8875162615007
29.778525445964984,43.77188525322302,71.58075844805406,2.0,Vegana,79.70823393970953,Femminile,15-24,True,46.49941864680061
36.51201907404629,37.28045763024727,71.97159741814235,0.0,Carne,76.26832556182478,Maschile,15-24,True,50.69585041168472
39.31309399070795,41.37411804137894,66.9459871668718,2.0,Vegana,72.79974834584075,Maschile,35-44,True,50.36625126117349
21.476489112779195,55.236793528223814,91.20276545422675,1.0,Vegana,89.92069405017727,,15-24,True,49.36699964935821
35.67114767446944,13.468228485130467,79.93660045521045,2.0,Mista,70.96056515269613,Femminile,25-34,True,53.377328786765844
12.103740058630779,52.35736611111555,76.78511575962908,0.0,Carne,74.77991228129159,Maschile,25-34,False,37.9762903390301
32.61960147292363,,87.0427914944034,1.0,Carne,77.5273390038007,Maschile,25-34,True,54.388877481515536
4.3060210560014855,65.12316810672226,78.40166284829753,0.0,Mista,78.02186825375324,Maschile,35-44,False,33.944277772919904
10.865496759114684,43.40717249783274,92.65123627547787,0.0,Vegetariana,144.44073116062225,Maschile,25-34,False,43.57979256565996
11.632974114675063,82.7234345751541,66.7638669284374,0.0,,69.56692124976998,Femminile,25-34,False,33.68533124018
8.34733364470225,56.77513249391954,75.00518895491244,,Vegetariana,73.61972290504063,Maschile,25-34,,35.01047576878633
27.363248664609454,51.81903356126174,88.88600504354477,1.0,Vegana,73.51103553726495,Maschile,,True,51.97235121618358
1.9082439370560245,47.392239984077904,78.57616297637865,3.0,Vegana,68.27970156134856,Femminile,25-34,False,32.57541155278508
19.72816658076567,65.07557715208848,94.28806849275703,1.0,Vegana,89.1176773866282,Maschile,15-24,True,49.55212734556222
38.910406600528276,18.27711707752065,80.1498029780165,1.0,,84.10204325185803,Maschile,25-34,True,55.40616515152357
30.329178134093983,71.85133811115625,84.8765141814875,1.0,Carne,81.69287642291808,,15-24,True,52.148112553051384
16.423663030416677,35.59204060205245,61.83280155746343,2.0,Carne,96.29615662936403,Femminile,25-34,False,34.58731844123538
34.861322216620096,53.984558209635914,79.34850014385395,3.0,Carne,72.04618833852054,Femminile,35-44,True,52.65619338751364
36.21444345773541,56.25060924573761,89.24541815246207,0.0,Carne,91.61665016468496,Maschile,35-44,True,57.42683333562607
18.63552182294914,46.934160658317374,67.04873059878909,0.0,Carne,70.57867072494115,Maschile,25-34,False,38.00080533328512
6.908171070773665,37.25634883157387,100.0,3.0,Carne,83.72205920367279,Maschile,25-34,True,44.1449026424642
8.772150811225075,56.9800265467045,65.47136976628326,1.0,Carne,100.0,Maschile,25-34,False,31.45183839324835
29.981989678385467,37.46845368422686,88.39096584849396,3.0,Carne,73.45449381975612,Femminile,25-34,True,53.34558014642887
10.677734891097872,47.687721592022925,91.51874676208269,0.0,Carne,77.03645193114536,Femminile,35-44,False,43.0141396394918
4.339317016199615,29.99383171559853,77.97055695151467,0.0,Carne,91.18729367915597,Maschile,25-34,False,33.79181299032564
22.311014746619705,69.4391996684773,60.16681286881739,0.0,Mista,97.15117326323518,Maschile,35-44,False,37.45333399549878
4.521640899026171,49.9641634067614,92.37935067076408,0.0,Carne,71.5118353530094,Maschile,35-44,False,39.664724807721335
16.847134456484383,44.087815439466915,75.14609650852569,1.0,Vegana,62.71790733293098,Femminile,,False,40.166719277300906
1.8924291561015716,75.59727120430378,,0.0,Vegetariana,,,35-44,False,
29.001950692732873,36.92868663741785,82.4695922189371,1.0,Carne,84.87724123437526,Maschile,15-24,True,50.389007303214555
9.323839108598687,50.98520821812818,87.89020004652886,1.0,Carne,79.51668770144883,Maschile,35-44,False,40.75038348377076
35.30037705021006,21.200767318072913,79.87397738365088,2.0,Carne,82.17401117106903,Maschile,45+,True,53.12981718358639
20.338090678064304,27.006021096032335,73.41972903164319,1.0,Vegetariana,89.39365890293153,Maschile,25-34,False,41.57074601949586
12.861747328391985,26.6380741486378,95.07475072179986,2.0,Vegetariana,144.44073116062225,Maschile,35-44,True,45.746948685755136
36.80489959032365,103.77074198599624,84.45161042744091,2.0,Carne,94.01051685721114,Femminile,25-34,True,53.07641810621894
5.6780787736530325,77.00556887223934,84.47968108209291,0.0,Carne,85.4852151217386,Femminile,15-24,False,
,63.57614552309083,86.61010065950407,3.0,Carne,91.69286180473654,Maschile,25-34,True,53.827739075462105
3.161804011861995,,67.5124956056469,2.0,Vegana,79.0434626536961,Femminile,35-44,False,28.90208064937596
15.45459903249402,17.35211147865337,81.77858983344797,2.0,Vegetariana,85.49385541599962,Maschile,25-34,,41.984195352875595
36.63324486810532,73.44347460981457,74.19410678070986,2.0,Vegana,68.73911321487962,Maschile,35-44,True,65.95424583551205
31.512757578669447,4.515158968901211,84.95936327433412,0.0,Vegetariana,77.6156895136568,Femminile,15-24,True,52.891399856935315
5.1360192139907435,,87.43022420642481,0.0,Vegetariana,74.00529436875254,Maschile,35-44,False,38.05370121096437
24.85357720530814,47.34751449354626,81.40469694642105,2.0,Carne,68.70903432239683,Femminile,25-34,,47.474025101753305
35.65816356126652,20.205780681627267,84.34881824325012,0.0,Vegetariana,73.09521417901064,Femminile,35-44,True,55.13442543405996
11.219308734229209,63.651731060252686,89.6753721572228,2.0,,,Femminile,15-24,False,42.601734103426644
14.71993145469359,31.58156332331059,93.05024972134075,0.0,Vegana,84.38621267310431,Femminile,35-44,True,46.052058761352455
27.578256115957043,57.58505020668424,85.07183029036896,0.0,Carne,61.34514144452931,Femminile,45+,True,50.57568578572182
15.489672918120823,95.95309894108283,84.59431439288844,1.0,Mista,75.44246502921658,Maschile,15-24,False,43.13152950802787
12.512402146569222,50.51884832420501,91.12636152410552,0.0,Vegana,93.9682752907907,Maschile,45+,True,43.95798589758374
36.74092365446232,72.8362136185567,64.50296664555678,0.0,Carne,90.63793163472698,,45+,True,47.84574085090011
7.133760601332475,47.54603482529267,100.0,2.0,Vegetariana,84.1054080709492,Femminile,15-24,True,44.280256360799484
33.61374400963916,55.46465292881225,99.64059240642291,1.0,Carne,63.59794352087672,Femminile,25-34,True,60.02448336835266
22.21552501171268,49.85729200999302,86.60135861828658,0.0,Mista,90.53075053868355,Maschile,25-34,True,47.969858454342244
38.135182169763766,38.25631829078753,87.57464817146072,1.0,Carne,61.396444977752665,Femminile,25-34,True,57.91096857044255
20.138382358141346,24.335328954693818,66.03301151154692,0.0,Vegana,75.85826385458016,Femminile,25-34,False,38.496234019503575
0.47334820241402564,44.65934801019381,79.6987179825182,0.0,Vegana,74.20154488544068,,15-24,False,32.1634961144557
6.636559004700229,46.96023496056357,62.632430069692376,1.0,Carne,85.3262962401356,Maschile,25-34,False,29.03490743069709
28.781485671036698,53.40936574529882,87.73372779669715,1.0,,82.49197402073682,Maschile,15-24,True,
28.709282744080898,42.10986319353349,98.26453128079638,3.0,Vegetariana,70.6987670497033,Femminile,15-24,True,56.53138215876709
20.297151425053826,42.53100794792629,66.6625360220336,0.0,Carne,,Maschile,15-24,False,38.84330526384574
19.16089526389554,25.887552665688084,85.65543358213343,1.0,Carne,90.6917778088253,,15-24,,45.7587105911907
22.28686706205285,69.30251311858731,86.72636334173082,1.0,Vegana,80.2627641110454,Maschile,25-34,True,48.062665573924036
36.80489959032365,32.384833808442416,90.40345635289994,1.0,Carne,88.56086028255513,,45+,False,41.90812899097233
8.412432825170125,79.368278795713,82.00233265379926,0.0,Carne,79.82437836871176,Femminile,35-44,False,37.848392756621784
4.041778551860129,73.8688414390077,64.63222945287859,1.0,Carne,79.19539160542305,Femminile,15-24,False,28.277958912267515
39.032644468689114,42.41329483252483,76.76967872444955,1.0,,75.21947270999131,Femminile,45+,True,54.127458170993286
6.767131983873158,51.37428841323731,80.05945937961661,2.0,Carne,74.58817354531995,Maschile,25-34,False,36.08406294217054
31.95020077853398,53.598151539032756,65.11111632502197,3.0,Vegana,72.7663489607881,Femminile,35-44,True,45.214566997129175
3.842303243448857,57.631375218204326,70.43992841811526,2.0,Vegana,55.29073028083913,Femminile,15-24,False,30.48135331331542
24.552178578155356,,78.80729276938752,0.0,Vegetariana,69.32441729619605,Femminile,35-44,True,
29.849563217048363,51.738820831330855,87.37024923123624,1.0,Vegetariana,75.38663527666061,Femminile,15-24,True,52.85783762272352
11.454991495573395,46.99307412325655,71.75623557546905,3.0,Vegetariana,88.41914778661213,Maschile,35-44,False,35.57548912753166
20.29244554931808,62.33611285427908,77.43565609908597,1.0,Carne,82.78403971444206,Femminile,15-24,False,43.14972976922524
11.820769465750427,39.21685476941734,89.73940530577471,1.0,Vegetariana,81.92705061452047,Maschile,25-34,False,42.98822380176014
16.447529455339915,53.84418335157304,60.50706584208721,0.0,Vegana,100.0,Femminile,,False,34.071344010038835
38.24635445507209,44.92809839451898,72.8441536951182,1.7412333438407055,Mista,74.91724771565343,Femminile,25-34,True,52.08547415109053
12.369109021357536,65.71408978445164,79.79204261408108,0.0,Carne,73.74478670906069,,15-24,False,39.338282458446955
28.37486758851863,25.98869721938364,147.87765459479164,1.0,Vegana,69.99658493532714,Maschile,25-34,True,53.875729684359754
8.083239326836367,48.081118507595946,,1.0,Carne,80.74029005875305,Femminile,,False,39.91432583413206
19.244446971713604,56.35666609556702,82.92402138168798,,Vegana,82.13769116892915,Femminile,25-34,True,44.71627673570335
29.854270292713302,37.75065307296369,78.71697539045594,0.0,Vegana,77.98236808958531,Femminile,,True,49.39935233181036
34.685705356018914,98.83467665820913,76.50954600480227,0.0,Vegetariana,89.20027380745078,Maschile,35-44,True,51.41524161553226
25.8313925032609,13.186556617283806,72.68551771589054,0.0,Vegana,73.82360773295422,Femminile,35-44,True,44.57304258831276
5.733377808344753,21.026873542087323,91.41526994888764,1.7412333438407055,Vegetariana,67.01439985440204,Femminile,25-34,False,40.006134664561905
21.855026928222408,42.59910315131147,74.48868730524069,2.0,Vegetariana,83.42420018966241,Maschile,45+,False,42.908491079029716
14.564589310014453,52.769709303597935,97.05499227804744,1.0,Vegetariana,,Femminile,25-34,True,47.560750497227644
8.50870336373907,32.261694707753804,82.81676949659499,0.0,,85.27409637736926,Femminile,15-24,False,38.23192981688143
13.819016394021858,,100.0,0.0,Carne,91.85591119342156,Maschile,45+,True,48.291409836413116
39.97004846297034,41.11066074898484,94.48384518124521,1.0,Carne,76.19193686114762,Femminile,25-34,True,61.775567150280295
24.498353950086127,36.96496985481034,76.56766182599272,2.0,Vegetariana,78.82700602237048,Femminile,25-34,True,45.326077100448764
38.94734345911659,41.97198811770171,87.05877902895574,2.0,Vegana,80.76928436897896,Maschile,35-44,True,58.19191768705225
31.011442122764613,104.012654869036,82.46623085919676,0.0,Carne,87.97340164589491,Femminile,45+,True,51.593357617337475
10.47894989723137,58.293576644686425,84.08191226516364,0.0,Mista,80.00092209981453,Maschile,,False,39.920134844404274
8.602446404570333,28.42815127311793,73.9307070413643,1.0,Vegetariana,85.12069406757387,,25-34,False,34.73375065928792
29.15907576571876,31.252717209949136,71.96086610771499,0.0,Carne,84.31312848731943,Femminile,45+,True,46.27979190251725
23.9601171829391,23.427318593278265,92.66111099133279,2.0,Carne,69.82255488056802,Maschile,15-24,True,
1.9937231661959176,79.368278795713,86.35527748920538,1.0,Carne,85.15622003328085,Maschile,35-44,False,35.7383448953997
28.97498627954777,65.64416591691545,97.79945173154202,0.0,Mista,97.54001489297399,Femminile,15-24,True,56.50477246034548
23.711574143313833,67.9616922156627,82.66863432217056,0.0,Vegana,76.39486888341848,Maschile,25-34,,47.29439821485652
26.11341657626668,43.30469525355263,78.11295683089368,,Vegana,63.82608498492524,Maschile,35-44,True,46.91323267811748
6.852930944958713,81.27656516179917,72.02695728813717,1.0,Mista,85.22532315289028,Maschile,35-44,False,32.922541482230095
12.295474595958943,51.37781581857672,79.31722601722805,2.0,Mista,89.33532117270711,Femminile,25-34,False,39.10417516446659
9.496594867635944,61.04931786856954,91.83168252437855,1.0,Carne,82.79806816086807,Femminile,25-34,False,42.43062993033299
22.30719461717579,79.368278795713,75.23197712095347,0.0,Carne,64.36590854793748,Maschile,25-34,False,43.477107618686865
21.490666339257913,20.63949115654858,98.02729646126706,0.0,,66.3442921764112,,25-34,True,52.105318388061576
14.698362247544384,,,2.0,Vegana,,Maschile,25-34,False,36.770146079450825
9.809345583225468,87.69005897751393,100.0,,Mista,83.70021317999618,,25-34,True,45.885607349935285
37.57540327362018,14.52255708001043,77.14080513959973,0.0,Carne,144.44073116062225,Femminile,45+,True,53.401564020012
26.47191519267877,45.05908657342666,65.60346179171114,0.0,Carne,65.07453706702547,Femminile,15-24,False,42.12453383229172
28.793762860067535,46.44524738493117,67.00004672111835,2.0,Mista,84.47513176749872,Femminile,35-44,True,44.07627640448786
5.637396292125776,24.440949930307404,87.91987178445574,0.0,Vegana,71.86352465203449,Femminile,25-34,False,38.55038648905776
36.80489959032365,81.01392274691133,61.11027982937523,1.0,Carne,87.54774726580372,Maschile,25-34,False,26.324758579380386
4.960123657212883,96.28919876312168,80.06528053564739,0.0,Vegetariana,76.49474633790057,Femminile,15-24,,35.00218640858669
14.973215385678165,0.0,66.33260299286925,0.0,Carne,71.94186546612445,,15-24,False,35.5169704285546
3.086388954862116,32.80418483548047,,1.0,Carne,74.7759285542758,Femminile,15-24,,
3.9829975832630105,69.55262029270452,68.33869883060751,0.0,Carne,73.61333770641492,Femminile,,False,29.725278082200813
,52.01246612288298,72.89440699104176,0.0,,75.00980880122702,Femminile,25-34,True,52.184091469498235
27.73768819491917,,81.42450801635867,2.0,Mista,87.45035339154548,Femminile,45+,True,49.21241612349497
36.80489959032365,62.90461000243995,95.14372160988283,1.0,Carne,77.18104782052708,Maschile,,False,39.78124124565707
16.593244284562992,40.06748693618826,62.90377148653313,1.0,Carne,82.81727319721702,Maschile,15-24,False,35.117455165351046
18.705386880965737,63.761874344955494,71.24641813275167,2.0,Vegetariana,69.32152521871767,Femminile,25-34,False,39.721799381680114
12.780166305671909,58.49418427423362,87.37792159104387,2.0,Carne,87.48316145275169,Femminile,15-24,False,42.61926841982069
0.2649063926608619,39.650021666470835,85.31408975224915,2.0,Carne,82.09252948400835,Maschile,45+,False,34.28457973649618
25.932714010722542,36.26523526425895,76.44549156084516,,Mista,67.73760638313318,Maschile,15-24,True,46.13782503077159
37.06726215898457,85.13453088367096,67.53434938521876,,Vegana,76.41450314834253,Femminile,,True,49.25409704947825
16.03063025166227,81.81049755344687,66.4919965138668,0.0,Carne,94.30284415611527,Femminile,45+,False,36.21517675654408
1.688364818573329,79.368278795713,89.02265721549695,1.0,Vegetariana,81.15909731456767,,35-44,False,36.62208177734278
31.33411999558578,53.733018042003714,97.97924277076876,1.0,Vegana,80.34717967913181,Femminile,35-44,True,57.992169105658974
37.41251172312971,107.42292794419345,76.08918714654583,0.0,Mista,62.892316100938764,Femminile,25-34,True,52.883181892496154
39.595833388605136,61.65565908994968,84.83255150577583,3.0,Carne,72.78530790268624,Femminile,25-34,True,57.690520635473405
,16.49014316797968,83.87362541059204,0.0,Carne,81.36747553710582,Femminile,25-34,True,52.81583383510966
22.44765081368756,34.83592234869408,100.0,1.0,Carne,74.81154743299211,Maschile,35-44,True,53.468590488212534
28.74610746971005,62.70759475498105,81.64367452410485,2.0,Carne,71.68630516882028,Maschile,15-24,True,49.905134291467974
9.439365368074455,34.18285110582868,59.511236400200715,1.0,Carne,99.80641279519051,Maschile,35-44,False,29.46811378092496
32.26149270773603,43.4605232079442,88.29617640911843,0.0,Mista,81.70613634686922,,45+,True,54.67536618828899
11.498772825961222,7.301993491689544,78.86589652683405,0.0,Mista,92.82409083923166,Femminile,15-24,False,38.445622306310355
35.65408726648257,37.25797162592257,74.33773024659044,1.0,Vegetariana,58.819677999729755,Maschile,15-24,True,
4.2496423816414675,29.431529513281134,83.7087666338574,0.0,Vegetariana,71.61572234639483,Maschile,15-24,False,36.03329208252784
25.063334223749067,37.694368441695964,76.32732388781872,0.0,Mista,90.59357205267452,Femminile,25-34,True,
17.411293088543882,55.113282518357046,65.39652520792157,2.0,Carne,78.99220704471433,Femminile,25-34,False,36.60538593629496
29.472957385203692,53.16544959101209,98.1193035243025,0.0,Vegetariana,63.416646825651355,Femminile,15-24,True,56.93149584084321
12.198832467360074,46.52753356888399,98.35932471094286,0.0,Carne,94.57279380016742,Maschile,15-24,True,46.66302936479319
34.411173627496446,54.50609516372462,75.0497686256245,0.0,Vegetariana,84.2713017269675,Maschile,35-44,True,50.66661162674767
39.932487166932226,53.81085947692865,,1.0,Carne,74.63008928187506,Femminile,25-34,True,61.07117563865829
15.756923690480725,78.47997687095011,76.30170963815704,0.0,Vegetariana,84.13461178327256,Maschile,25-34,False,39.974838069551254
14.783265497713254,76.40343001956472,86.870394070401,0.0,Vegetariana,79.21267813214726,Maschile,25-34,False,43.61811692678836
2.544061953555139,48.75782925318446,94.13870387890061,0.0,Vegana,82.66146920891177,Femminile,35-44,False,39.181918723693336
34.05896677541343,37.1177988660349,91.66600558636155,1.0,Mista,86.41723174158162,Maschile,25-34,True,57.101782299792674
9.245826730936063,73.83378024446358,91.53033876460691,2.0,Vegana,61.65268073101335,Maschile,25-34,,42.159631544404405
6.619890682487539,60.940496588227006,69.00736627030324,0.0,,,Maschile,25-34,,31.574880917613818
35.94764540078539,38.919498445141144,93.18647315959505,2.0,Mista,,,15-24,True,58.843176504309255
26.584194375354905,43.253828139277545,79.06683241089081,0.0,Vegana,79.58895592104132,Maschile,25-34,True,47.57724958956926
,13.852418010361596,87.00549661132186,,Mista,73.9053286917232,Maschile,15-24,,39.222208930671066
31.76113484524877,56.33896726358245,77.45866561714293,1.0,Vegetariana,98.05645612633641,Maschile,25-34,True,50.04014715400643
29.301711444111533,57.604425028110555,93.5108094983491,1.0,Vegana,81.23650698586245,Femminile,25-34,True,65.95424583551205
33.72021923249313,64.17466829669198,73.76925931700647,2.0,Mista,83.61472012887312,Femminile,15-24,True,49.73983526629847
21.879008720987553,71.36095963233774,60.47224053006985,0.0,Carne,77.47767259583763,Femminile,45+,False,37.31630144462047
31.351244455944677,42.76286260375598,75.75376080613692,1.0,Carne,71.59554958473736,Femminile,35-44,True,49.11225099602157
23.200516949018244,55.28662535668963,91.03210467803,0.0,Carne,78.38511510537367,Maschile,25-34,True,50.33315204062295
6.284929153833549,20.94314385328222,52.04126115562737,1.0,Vegetariana,93.50718789438014,Maschile,25-34,False,24.587461954551078
4.226368041329831,76.49905277714618,72.17820713491348,1.0,Mista,,Femminile,25-34,False,31.407103678763292
17.511528790403798,55.05698546341044,77.16845006505339,1.0,Mista,84.76103761579051,,35-44,False,41.374297300263635
3.2059543573165206,0.0,81.25717218333189,0.0,Mista,71.56881794433087,Maschile,25-34,False,34.42644148772267
18.61095412849068,77.52086081969148,85.78700773731853,1.0,Vegetariana,75.15642014565815,Femminile,,True,
12.711486282228375,55.28958102307763,67.87624627814024,0.0,Carne,81.93595691484087,Femminile,,,34.777390280593124
23.078491334884163,83.21961831471717,100.0,1.0,Carne,,Maschile,15-24,True,53.8470948009305
,79.61245278706912,76.79282660959562,0.0,Mista,72.28200486514265,Maschile,35-44,False,41.12373967804342
30.269318548852304,114.69902220470256,74.57770286691401,2.0,Carne,88.78294585355678,Maschile,35-44,True,47.99267227607699
37.19747257658773,32.86652716625104,80.2875591315862,1.0,Vegana,83.48746842779374,Maschile,25-34,True,54.43350719858712
21.62589556120214,66.73044746419419,85.16237293249263,0.0,Carne,80.91445281189715,Femminile,15-24,,47.040486509718335
15.933774119373476,37.8338597724599,88.7279676449762,1.0,Vegetariana,85.27571524308176,Femminile,15-24,True,45.05145152961457
15.571513479695458,80.20393818335627,78.95789296059608,2.0,Carne,84.25190027267183,Femminile,25-34,False,40.92606527205571
14.716314244637214,17.871873248059323,85.73513410422886,1.0,Carne,74.22769869678179,Femminile,45+,,43.12384218847387
34.35002631083628,74.96689821703734,88.16794662501586,,Carne,89.83658723392296,Maschile,35-44,True,55.877194436508105
,42.714306509658705,79.53763956393387,3.0,Vegana,87.74406846052796,Femminile,25-34,False,37.34073323451183
3.2471643609944323,69.17073651307811,65.15918502336227,0.0,Vegetariana,69.32767716321912,Femminile,25-34,False,28.011972625941567
26.677607359741767,57.264651011755475,82.89303334423651,1.0,Carne,84.88320045142608,Femminile,15-24,True,49.16377775353966
0.4730541063124116,86.018834992207,82.64363385686782,0.0,Vegana,92.04946425205212,Maschile,15-24,False,33.34128600653458
,46.5104625441819,96.27413638074877,2.0,Vegana,73.55968208899,Maschile,,True,54.58874839766686
11.96198034821668,57.26132618024174,70.19239508808893,0.0,Carne,87.65489652857914,Maschile,35-44,False,35.25414624416558
16.34698564194528,26.19828447886136,63.16045554490478,2.0,Carne,55.99127309300323,Maschile,25-34,False,35.07237360312908
,51.673047230995735,81.61456892858736,3.0,Mista,76.86062014699749,Maschile,15-24,True,56.60236132807863
4.44286893772718,41.00931368920705,82.81066103561578,2.0,Vegetariana,71.96825464856941,Femminile,,False,35.78998577688262
36.80489959032365,41.445251685988964,,1.0,Mista,68.67055702922757,Maschile,15-24,False,43.17191543493775
37.8326779413286,74.14955572252866,80.46217229881789,0.0,Carne,82.9401031270037,Maschile,35-44,True,54.884475684324315
4.5661414749950335,56.15625443405874,61.63297226162322,2.0,Mista,87.66105680988514,Maschile,45+,False,27.39287378964631
24.24734565042664,72.94507196925275,73.1842494950367,3.0,Vegetariana,74.64698015455076,Maschile,35-44,True,43.822107188270664
33.20884124821421,77.26804627869342,147.87765459479164,0.0,Vegetariana,74.67797758708343,Maschile,45+,True,47.613429463264175
0.7747938947423183,49.89888666852434,75.62595425403939,2.0,Carne,89.38299989687808,Femminile,25-34,False,30.715258038461144
17.054480068614023,30.0857891476672,79.39368613020925,3.0,Carne,88.30098494286277,,25-34,False,41.990162493252114
9.776102979771553,60.50835684269179,65.13027255015686,0.0,Carne,62.67756498333188,Maschile,25-34,False,31.917770807925677
36.23630288790137,33.65278711369413,70.21912315436576,2.0,Vegetariana,59.51427333168966,Maschile,15-24,True,49.829430994487126
31.537439958127397,57.29533021591411,75.15201781870164,2.0,Carne,78.0014603619145,Femminile,35-44,True,48.983271102357094
,46.5539504083597,77.22887992761625,1.0,Carne,87.92697833744478,Maschile,35-44,False,38.37942329212599
17.014592607354835,56.38429666037697,75.81758171061138,2.0,Carne,89.41163161856913,Femminile,15-24,False,40.535788248657454
5.676979762966559,84.14499585952412,91.24633792653421,2.0,Vegetariana,82.31682647036286,Femminile,15-24,False,39.90472302839362
31.617160186973933,52.83762591650624,,1.0,Vegetariana,84.00595672126248,Femminile,25-34,,52.21641576139719
4.696090665713077,32.47485649143981,84.04649448028682,2.0,Carne,77.63797258129595,Maschile,45+,False,36.43625219154258
39.50727168307012,28.713882275657056,73.03143332164856,1.0,Mista,70.26367641705659,Femminile,25-34,True,65.95424583551205
5.46757738799712,13.2326423559254,72.77011820607117,1.0,Carne,70.73041423849085,Femminile,15-24,False,32.38859371522675
24.823743720580573,74.14222098578509,80.80325438618316,0.0,Vegetariana,77.95791432749219,Maschile,25-34,True,47.215547986821605
11.493140441150015,,59.83595496183094,1.0,Carne,69.04077257533949,Maschile,35-44,False,30.830266249422387
,80.94225079058047,83.30791602041201,0.0,Vegana,59.20173208974457,Maschile,15-24,True,50.4313482280057
4.149529477260572,47.33005030211425,75.20043478070845,0.0,Mista,80.13520246088697,Femminile,15-24,False,32.56989159863973
29.511917362703244,25.598604130899076,84.71072277578695,1.0,Carne,90.85136091895663,Femminile,25-34,True,51.59143952793673
,63.89243793076882,69.96765486071689,,Mista,85.41836244336142,Maschile,25-34,False,29.516325181673935
11.698818754984268,30.53455855627124,65.61358299606769,2.0,Vegana,86.12170576462151,Maschile,25-34,False,33.26472445141764
,21.93186346501742,65.80274918715067,1.0,Vegetariana,82.55739334497773,Femminile,15-24,False,26.323166746210546
9.92397882348994,79.368278795713,69.49774412766513,2.0,Carne,90.2456863211584,Femminile,25-34,False,33.75348494516002
8.127579087306538,27.327013891475733,,0.0,Vegana,84.30512142554856,Maschile,35-44,False,39.610255691555864
3.3393065995580917,85.59449095377298,96.10295685539653,0.0,Carne,89.76941585093579,Femminile,25-34,False,40.44476670189347
2.325471933101464,65.61670905576418,90.40200087795839,1.0,Mista,60.20093150228005,Femminile,35-44,False,37.556083511044235
0.03098403183430687,34.503671930578676,90.54418749609644,0.0,Mista,91.84031754511466,Maschile,15-24,False,36.23626541753916
38.15897531677466,47.187548910364484,,0.0,Vegetariana,73.7046035083046,,35-44,True,52.04351561248163
35.3705289562002,41.86348829727629,71.88200756977983,1.0,Carne,63.374419729289684,,15-24,True,49.975120401632054
6.013703530732872,5.966948183380545,86.3426782522265,3.0,Carne,69.26286853141082,Femminile,35-44,False,38.14529341933033
6.082965128755351,41.29737137372338,77.18342083511558,1.0,Vegetariana,76.42634918427426,Maschile,25-34,False,34.52314741129945
34.80711069273303,94.5021753460118,72.79450390637804,0.0,Mista,52.92175144875819,,25-34,True,50.002067978191036
1.2920289825150189,30.339460427410398,74.46814913123966,2.0,Mista,74.00405263324414,Maschile,,False,30.562477042004872
24.180201611997177,15.252896127594518,65.9449348176775,2.0,Mista,81.16997812795209,Maschile,35-44,False,40.886094894269306
20.96340689269976,88.69430033105112,88.73791151016374,0.0,Mista,55.49940920002473,Femminile,35-44,True,48.073208739685356
33.31378783434429,46.45076764421618,66.7303096665659,,Vegana,74.84019237365628,Maschile,,True,46.68039656723293
4.4979660143458355,102.76899416110331,92.29615989343272,1.0,Mista,74.48989952741805,Maschile,25-34,False,39.61724356598059
1.1633056646719053,62.79295708330183,100.0,1.0,Mista,98.99288785050614,Femminile,25-34,False,40.697983398803146
14.717048561197249,32.45061336221942,93.67892838651825,1.0,,,Maschile,35-44,True,
,69.20206686649382,70.4199159856218,0.0,Vegana,81.1607372074182,Femminile,15-24,True,48.940450787724814
36.80489959032365,13.375568724362182,72.45041668311926,1.0,Carne,86.78763298268764,Femminile,25-34,False,29.596685041131128
33.92976167513215,38.49942852473015,68.9091450745531,1.7412333438407055,Carne,74.06884820382108,Femminile,35-44,True,47.92151503490053
27.89046545434244,47.993581553711415,84.5005890626963,,Vegetariana,100.0,Maschile,25-34,True,50.534514897683984
10.089117488368364,32.51820968292338,85.67245324169154,1.0,Carne,84.09939561933308,Femminile,25-34,False,40.32245178969764
32.41584275513139,25.982125492293044,80.70437815987502,1.7412333438407055,Vegetariana,90.69250375102345,Maschile,15-24,True,51.731256917028844
1.0040596575093552,77.4843824964837,74.85886149974054,2.0,Carne,94.43847687249757,Femminile,35-44,False,30.54598039440183
29.75603603316546,77.06447217191591,79.98717369322455,0.0,Carne,89.35756110554999,Femminile,15-24,,49.8484910971891
26.0981702067892,60.83511983237344,88.0891137715359,0.0,Mista,64.76456260510017,Maschile,25-34,True,50.89454763268788
29.66565241201505,57.44223500176378,,2.0,Carne,83.14809572602036,Maschile,15-24,True,48.987689237425094
14.469535966713032,28.89009668385317,84.88312488331178,2.0,Carne,66.46631901256283,Femminile,15-24,False,42.634971533352534
